BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2020-11-09,UBANK11/22,AMUNIBB2AER2,1.0,1035.5,103.55,103.55,103.55,103.55,,103.55,,103.55,10.0,,103.0194,103.55,0.0,510365.6,0.0,2022-11-15,,,,,5.25,1.31,,2020-11-09,100.0,USD,,,,,USD,3
TQCB,2020-11-09,МГор48-об,RU000A0JNYN1,43.0,3196634.9,100.8,101.79,101.64,101.64,24.82,101.06,4.97,100.84,3163.0,101.06,101.06,101.64,3196634.9,3196634.9,3196634.9,2022-06-11,548.0,5.36,,,6.0,30.08,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,РЖД-19 обл,RU000A0JQ7Z2,11.0,281588.6,107.02,107.12,107.12,107.12,25.59,106.95,5.75,107.02,263.0,,107.05,107.12,0.0,503120.0,0.0,2024-07-08,1166.0,5.8,,,7.85,39.14,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,РЖД-23 обл,RU000A0JQRD9,21.0,412767.4,106.83,107.27,107.27,107.27,23.44,107.21,5.95,107.1,385.0,,107.21,107.27,0.0,501759.6,0.0,2025-01-16,1312.0,5.96,,,7.85,39.14,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,Газпрнеф10,RU000A0JR878,1.0,34272.0,100.8,100.8,100.8,100.8,21.65,100.8,3.76,100.8,34.0,100.78,100.79,100.8,628869.5,595688.0,628869.5,2021-01-26,78.0,3.76,,,7.6,37.9,,2020-11-09,1000.0,SUR,,,3.6532,,RUB,3
TQCB,2020-11-09,Мечел 16об,RU000A0JR8P0,39.0,649290.9,100.06,100.49,100.06,100.08,19.73,100.2,7.82,100.22,648.0,100.2,100.2,100.08,649290.9,649290.9,649290.9,2021-02-09,92.0,7.23,,,8.0,39.89,,2020-11-09,1000.0,SUR,,,7.5184,,RUB,3
TQCB,2020-11-09,ВЭБ.РФ 09,RU000A0JRCX7,61.0,306278.3,101.4,101.52,101.4,101.4,12.92,101.42,4.85,101.52,302.0,,101.46,101.4,0.0,502211.9,0.0,2021-03-18,129.0,4.79,,,8.9,44.38,,2020-11-09,1000.0,SUR,,,4.7407,,RUB,3
TQCB,2020-11-09,РУСАЛБАл08,RU000A0JRF11,1.0,981.2,98.12,98.12,98.12,98.12,0.01,98.12,,98.12,1.0,,97.12,98.12,0.0,500173.2,0.0,2021-04-05,,,,,0.01,0.05,,2020-11-09,1000.0,SUR,,,4.7675,,RUB,3
TQCB,2020-11-09,РусГидро02,RU000A0JRFP6,1.0,1023.5,102.35,102.35,102.35,102.35,7.29,102.35,3.82,102.35,1.0,,,102.35,0.0,0.0,0.0,2021-04-12,154.0,3.82,,,9.5,47.37,,2020-11-09,1000.0,SUR,,,3.7516,,RUB,3
TQCB,2020-11-09,Акрон 05,RU000A0JRHG1,1.0,1015.0,101.5,101.5,101.5,101.5,30.99,101.5,3.58,101.5,1.0,,101.38,101.5,0.0,507897.6,0.0,2021-05-18,184.0,3.58,,,6.5,32.41,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,Мечел 17об,RU000A0JRJS2,68.0,127109.61,100.03,100.48,100.3,100.3,7.02,100.4,,100.03,844.0,,100.22,100.3,0.0,500892.43,0.0,2021-05-27,,,,,8.75,7.64,,2020-11-09,150.0,SUR,,,,,RUB,3
TQCB,2020-11-09,Мечел 18об,RU000A0JRJT0,8.0,3761.55,100.02,100.5,100.5,100.5,7.02,100.31,,100.02,25.0,,100.21,100.5,0.0,758152.45,0.0,2021-05-27,,,,,8.75,7.64,,2020-11-09,150.0,SUR,,,,,RUB,3
TQCB,2020-11-09,ННК 04,RU000A0JRJV6,14.0,133926.64,91.47,91.5,91.47,91.47,29.81,91.48,382.16,91.49,183.0,,91.07,91.47,0.0,510739.2,0.0,2021-06-01,22.0,381.28,,,8.5,33.91,2020-12-01,2020-11-09,800.0,SUR,,,,,RUB,3
TQCB,2020-11-09,Мечел 19об,RU000A0JRJY0,1.0,302.25,100.75,100.75,100.75,100.75,6.84,100.75,,100.75,2.0,,100.2,100.75,0.0,1782519.51,0.0,2021-06-01,,,,,8.75,7.64,,2020-11-09,150.0,SUR,,,,,RUB,3
TQCB,2020-11-09,ННК 06,RU000A0JRK22,11.0,61467.28,90.99,91.7,91.48,91.49,29.25,91.47,299.82,91.7,84.0,,90.33,91.49,0.0,1043484.72,0.0,2021-06-04,25.0,300.46,,,8.5,33.91,2020-12-04,2020-11-09,800.0,SUR,,,,,RUB,3
TQCB,2020-11-09,СПбТел 01,RU000A0JRKC4,1.0,5104.5,102.09,102.09,102.09,102.09,34.93,102.09,4.87,102.09,5.0,101.71,101.71,102.09,43955020.4,43921506.3,43955020.4,2021-06-11,207.0,4.87,,,8.5,42.38,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,ФСК ЕЭС-13,RU000A0JRL96,5.0,70970.3,102.2,104.39,102.2,102.2,32.37,102.86,4.86,104.39,69.0,,102.87,102.2,0.0,502025.1,0.0,2021-06-22,218.0,3.77,,,8.5,42.38,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,РСХБ 14,RU000A0JRLE8,2.0,1545562.0,101.95,101.95,101.95,101.95,29.47,101.95,5.03,101.95,1516.0,101.92,101.95,101.95,1683730.8,1559795.9,1683730.8,2021-06-29,225.0,5.03,,,8.15,40.64,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,СЗКК 03,RU000A0JRU20,4.0,7683.75,94.95,95.0,95.0,94.96,5.02,94.97,20.76,95.0,9.0,,,94.96,0.0,0.0,0.0,2031-09-26,151.0,20.85,,,6.58,29.5,2021-04-09,2020-11-09,899.0,SUR,,,,,RUB,3
TQCB,2020-11-09,ВЭБлизинг8,RU000A0JRUY7,4.0,4034.1,100.8,101.0,100.8,100.9,3.97,100.85,6.45,100.81,4.0,,101.56,100.9,0.0,2196796.5,0.0,2021-10-19,338.0,6.4,,,7.25,36.15,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,РСХБ 15,RU000A0JRVN8,2.0,3027.6,100.92,100.92,100.92,100.92,2.49,100.92,6.08,100.92,3.0,,101.25,100.92,0.0,698595.6,0.0,2021-10-26,345.0,6.08,,,7.0,34.9,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,СПбТел 07,RU000A0JRVU3,134.0,348562.1,105.29,106.06,106.0,105.99,9.27,105.95,5.51,105.29,329.0,,105.94,105.99,0.0,500034.6,0.0,2022-04-05,487.0,5.54,,,9.95,49.61,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,ОткрФКББ03,RU000A0JRZ74,1.0,714.8,71.48,71.48,71.48,71.48,0.03,71.48,7.45,71.48,1.0,,71.61,71.48,0.0,508463.0,0.0,2025-07-16,1709.0,7.45,,,0.01,0.05,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQRD,2020-11-09,ОткрХОЛ 2,RU000A0JS264,4.0,2616.7,2.53,2.6,2.6,2.6,,2.54,,2.54,103.0,,,2.6,0.0,0.0,0.0,2026-12-10,,,,,0.01,0.05,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,СПбТел 04,RU000A0JS3M7,3.0,51752358.3,100.27,100.44,100.44,100.44,15.3,100.27,5.39,100.3,51613.0,100.18,100.18,100.44,120124657.7,119821324.4,120124657.7,2022-01-31,433.0,5.54,,,5.7,28.42,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,Башнефть04,RU000A0JS3U0,1.0,980.7,98.07,98.07,98.07,98.07,18.03,98.07,8.85,98.07,1.0,,,98.07,0.0,0.0,0.0,2022-02-04,434.0,8.85,,,7.0,34.9,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,ВЭБ.РФ 21,RU000A0JS4Z7,2.0,324260.0,104.6,104.6,104.6,104.6,16.67,104.6,5.18,104.6,310.0,104.53,104.51,104.6,13532785.0,5919454.0,13532785.0,2032-02-17,455.0,5.18,,,8.82,43.98,2022-03-01,2020-11-09,1000.0,SUR,,5.1517,,2022-03-03,RUB,3
TQCB,2020-11-09,ВымпелКом4,RU000A0JS5F6,1.0,3033.3,101.11,101.11,101.11,101.11,10.53,101.11,5.39,101.11,3.0,,100.93,101.11,0.0,520786.4,0.0,2022-03-08,468.0,5.39,,,6.2,30.92,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,РосбанкБО5,RU000A0JS6M0,1.0,1031.4,103.14,103.14,103.14,103.14,3.51,103.14,5.66,103.14,1.0,,,103.14,0.0,0.0,0.0,2023-10-21,992.0,5.66,,,6.75,33.66,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,РСХБ 16,RU000A0JS6N8,14.0,133317.9,97.51,101.49,101.49,101.49,5.9,98.75,5.09,97.57,135.0,,100.7,101.49,0.0,1006990.1,0.0,2022-04-04,495.0,7.23,,,6.15,30.67,,2020-11-09,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-09,РЖД-32 обл,RU000A0JSGV0,62.0,233550.3,99.51,100.03,99.85,99.68,17.05,99.81,6.08,99.52,234.0,,99.87,99.68,0.0,1244327.8,0.0,2032-06-25,60.0,6.34,,,5.1,25.43,2021-01-08,2020-11-09,1000.0,SUR,,5.2073,,2022-07-13,RUB,3
TQCB,2020-11-09,ФСК ЕЭС-22,RU000A0JSQ58,8.0,10405869.6,99.43,99.99,99.99,99.99,15.52,99.95,5.58,99.43,10411.0,99.94,99.94,99.99,10918868.6,10872933.6,10918868.6,2027-07-21,79.0,5.77,,,5.5,27.42,2021-01-27,2020-11-09,1000.0,SUR,,5.5062,,2022-08-03,RUB,3
