BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNE,2013-08-06,АбрауДюрсо,ABRD,2.0,32389.0,81.03,80.8,81.03,80.97,80.97,80.8,400.0,,81.58,,0.0,513928.0,0.0,
EQNL,2013-08-06,Система ао,AFKS,1389.0,63169404.5,30.27,30.25,30.899,30.439,30.565,30.43,2066700.0,30.565,30.565,30.565,63169404.5,63169404.5,63169404.5,
EQBS,2013-08-06,Аэрофлот,AFLT,865.0,30420026.0,56.1,55.75,56.63,56.04,56.04,56.0,542800.0,56.04,56.04,56.04,30420026.0,30420026.0,30420026.0,
SMAL,2013-08-06,Аэрофлот,AFLT,7.0,4751.69,58.33,55.04,58.33,,55.25,55.11,86.0,,,,0.0,0.0,0.0,
EQNE,2013-08-06,ПАВА ао,AKHA,25.0,29657.1,4.253,4.05,4.44,4.295,4.177,4.427,7100.0,,4.099,,0.0,500940.9,0.0,
EQNL,2013-08-06,Акрон,AKRN,294.0,7629671.7,1090.5,1057.9,1090.5,1063.7,1066.2,1064.9,7156.0,1066.2,1066.2,1066.2,7625309.7,7625309.7,7625309.7,
EQNE,2013-08-06,АЛРОСА-Нюр,ALNU,2.0,233999.0,59999.0,58000.0,59999.0,58000.0,58500.0,58000.0,4.0,59633.0,59511.0,59633.0,1431196.0,1071196.0,1431196.0,
EQBR,2013-08-06,АЛРОСА ао,ALRS,84.0,5555041.7,33.24,32.996,33.329,32.996,33.007,33.0,168300.0,33.007,33.007,33.007,5555041.7,5555041.7,5555041.7,
SMAL,2013-08-06,АЛРОСА ао,ALRS,3.0,426.67,32.0,32.0,33.333,,32.821,33.333,13.0,,,,0.0,0.0,0.0,
EQNE,2013-08-06,АшинскийМЗ,AMEZ,3.0,9595.0,4.15,4.15,4.2,4.2,4.172,4.2,2300.0,,4.203,,0.0,502299.5,0.0,
EQNL,2013-08-06,Аптеки36и6,APTK,194.0,2126003.7,26.02,25.7,26.28,25.71,25.84,25.81,82290.0,25.84,25.84,25.84,2125743.5,2125743.5,2125743.5,
SMAL,2013-08-06,Аптеки36и6,APTK,3.0,232.45,25.7,25.64,26.97,,25.83,25.64,9.0,,,,0.0,0.0,0.0,
EQNL,2013-08-06,Армада,ARMD,15.0,31431.2,144.5,141.06,144.8,141.06,142.87,141.06,220.0,,144.98,,0.0,505994.8,0.0,
EQNE,2013-08-06,Арсагера,ARSA,5.0,4944.9,0.691,0.691,0.727,0.7,0.7064,0.7,7000.0,,0.716,,0.0,500454.2,0.0,
