BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2018-07-27,CHF_TODTOM,CHFRUBTODTOM,0.0795,0.0795,0.0795,0.0795,4.0,317562.5,
CETS,2018-07-27,CHFRUB_TOM,CHFRUB_TOM,63.25,63.0,63.25,63.18,17.0,9598167.5,63.1458
CETS,2018-07-27,CNYRUB_TOD,CNY000000TOD,9.24,9.23,9.252,9.248,32.0,98585378.8,9.2456
CETS,2018-07-27,CNY_TODTOM,CNYRUBTODTOM,0.0037,0.003221,0.003998,0.0035,35.0,2648247885.0,0.003775
CNGD,2018-07-27,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.007052,0.0128,0.010292,20.0,1122934.46,
CETS,2018-07-27,CNYRUB_TOM,CNYRUB_TOM,9.245,9.192,9.253,9.2101,179.0,1322339076.1,9.2074
CETS,2018-07-27,EUR_TODTOM,EUR000TODTOM,0.0422,0.0422,0.0498,0.0485,453.0,149632364390.0,0.0446
CNGD,2018-07-27,EUR_TODTOM,EUR000TODTOM,0.0,-0.0964,0.1193,0.0445,967.0,8182914744.14,
CETS,2018-07-27,EURUSD_TOD,EURUSD000TOD,1.1643,1.16202,1.16544,1.1624,74.0,865234524.94,1.16339
CNGD,2018-07-27,EURUSD_TOD,EURUSD000TOD,1.1642,1.1642,1.1648,1.1648,2.0,32618494.8,
CETS,2018-07-27,EURUSD_TOM,EURUSD000TOM,1.16443,1.1622,1.16615,1.16555,176.0,2445546280.41,1.16369
CETS,2018-07-27,EURUSDTDTM,EURUSDTODTOM,0.000222,0.000212,0.00024,0.00024,107.0,37297836996.94,0.000232
CNGD,2018-07-27,EURUSDTDTM,EURUSDTODTOM,0.000221,-0.000479,0.000479,0.000235,19.0,1808684952.21,
CETS,2018-07-27,EURRUB_TOD,EUR_RUB__TOD,73.3625,73.1525,73.45,73.24,3355.0,18292025880.0,73.2554
CNGD,2018-07-27,EURRUB_TOD,EUR_RUB__TOD,73.285,73.19,73.285,73.25,12.0,4792681.03,
CETS,2018-07-27,EURRUB_TOM,EUR_RUB__TOM,73.38,73.0225,73.395,73.23,6232.0,32192255430.0,73.2603
CNGD,2018-07-27,EURRUB_TOM,EUR_RUB__TOM,73.335,73.035,73.3875,73.2375,374.0,553726339.08,
CETS,2018-07-27,GBP_TODTOM,GBPRUBTODTOM,0.0354,0.035,0.039,0.039,10.0,570732830.0,0.0353
CNGD,2018-07-27,GBP_TODTOM,GBPRUBTODTOM,0.1036,-0.0544,0.1346,0.0917,28.0,12957429.61,
CETS,2018-07-27,GBPRUB_TOD,GBPRUB_TOD,82.435,82.42,82.5825,82.4525,22.0,176231115.0,82.4666
CETS,2018-07-27,GBPRUB_TOM,GBPRUB_TOM,82.4925,82.2175,82.6375,82.305,66.0,44092325.0,82.4156
CETS,2018-07-27,GLD_TODTOM,GLDRUBTODTOM,1.48,1.48,1.48,1.48,2.0,546695864.0,1.48
CETS,2018-07-27,GLDRUB_TOM,GLDRUB_TOM,2470.0,2467.5,2470.0,2467.5,2.0,2221250.0,2468.06
CNGD,2018-07-27,GLDRUB_TOM,GLDRUB_TOM,2467.57,2467.57,2467.57,2467.57,1.0,86468587.94,
CETS,2018-07-27,TRYRUB_TOD,TRYRUB_TOD,13.05,13.05,13.05,13.05,1.0,2610000.0,13.05
CETS,2018-07-27,USDRUB_TOD,USD000000TOD,62.95,62.615,63.015,62.71,11392.0,74499053075.0,62.9405
CNGD,2018-07-27,USDRUB_TOD,USD000000TOD,62.975,62.3254,63.5846,62.8075,382.0,294398706.47,
CETS,2018-07-27,USD_TODTOM,USD000TODTOM,0.023,0.023,0.0326,0.0326,1246.0,980413052820.0,0.0275
CNGD,2018-07-27,USD_TODTOM,USD000TODTOM,0.0239,-0.0827,0.1023,0.027,9979.0,87407131124.57,
CETS,2018-07-27,USDRUB_TOM,USD000UTSTOM,62.9475,62.65,63.0475,62.7975,19066.0,138876628407.5,62.8871
CNGD,2018-07-27,USDRUB_TOM,USD000UTSTOM,62.975,62.3254,63.5846,62.7975,2353.0,3075051118.5,
FIXS,2018-07-27,USDRUBFIX0,USDRUB_FIX0,62.9805,62.9805,62.9805,62.9805,4.0,2645181000.0,62.9805
CETS,2018-07-27,USD_TOMSPT,USDRUB_TOM1D,0.0097,0.0097,0.0097,0.0097,3.0,1257640000.0,0.0097
CETS,2018-07-27,USD_TOM1M,USDRUB_TOM1M,0.215,0.2124,0.215,0.2124,2.0,321744970.0,0.2149
CETS,2018-07-27,USD_TOM1W,USDRUB_TOM1W,0.052,0.052,0.052,0.052,1.0,3146215000.0,0.052
CETS,2018-07-27,USD_TOM2M,USDRUB_TOM2M,0.4031,0.4031,0.4031,0.4031,2.0,12655080.0,0.4031
CETS,2018-07-27,USD_TOM2W,USDRUB_TOM2W,0.1018,0.1018,0.103,0.103,2.0,6297470000.0,0.1024
CNGD,2018-07-27,USD_TOM2W,USDRUB_TOM2W,0.102,0.102,0.102,0.102,1.0,157435750.0,
