BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2016-01-27,ВТБ - 6 об,RU000A0JNGU3,12.0,8505522.5,100.0,100.15,100.15,100.15,6.47,100.15,11.34,100.14,8493.0,100.15,100.15,100.15,8505522.5,8505522.5,8505522.5,2016-07-06,159.0,11.34,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-01-27,МГор48-об,RU000A0JNYN1,12.0,32047387.4,78.52,79.25,78.9,78.9,9.01,79.17,11.26,79.25,40506.0,79.12,79.12,78.9,32047387.4,32047387.4,32047387.4,2022-06-11,1865.0,11.18,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-01-27,РСХБ 3,RU000A0JP2G4,1.0,1996.0,99.8,99.8,99.8,99.8,37.29,99.8,13.36,99.8,2.0,99.84,99.84,99.8,5559205.9,5559205.9,5559205.9,2017-02-09,15.0,13.36,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-01-27,ГСС 01,RU000A0JP518,7.0,120271.7,85.88,85.99,85.9,85.91,0.36,85.91,14.1,85.89,140.0,,85.75,85.91,0.0,722870.5,0.0,2017-03-26,424.0,14.09,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-01-27,РСХБ 4,RU000A0JPF47,2.0,2012.5,100.0,101.25,100.0,100.0,40.26,101.1,12.69,101.25,2.0,,100.41,100.0,0.0,629546.7,0.0,2017-09-27,396.0,11.6,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-01-27,РСХБ 7,RU000A0JPTE5,1.0,1544575.0,99.65,99.65,99.65,99.65,15.82,99.65,12.16,99.65,1550.0,99.91,99.95,99.65,15765367.8,9774367.8,15765367.8,2018-06-05,467.0,12.16,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-01-27,МГор56-об,RU000A0JPZ50,8.0,152107.5,97.38,97.7,97.7,97.7,24.35,97.5,10.98,97.39,156.0,,97.94,97.7,0.0,538651.4,0.0,2016-09-22,233.0,11.33,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-01-27,РСХБ 5,RU000A0JQ1H3,1.0,1002.5,100.25,100.25,100.25,100.25,19.52,100.25,11.96,100.25,1.0,,100.4,100.25,0.0,31643610.4,0.0,2018-11-27,125.0,11.96,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-01-27,РЖД-12обл,RU000A0JQ5Q5,7.0,29399000.0,97.95,98.05,98.05,98.05,15.97,98.0,11.3,97.95,30000.0,97.98,97.98,98.05,48989000.0,48362120.0,48989000.0,2019-05-16,288.0,11.38,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-01-27,РЖД-16 обл,RU000A0JQ656,6.0,18406009.6,98.91,99.0,98.95,98.95,11.04,98.96,11.2,98.91,18599.0,98.92,98.93,98.95,37199459.6,27304509.6,37199459.6,2017-06-05,131.0,11.17,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-01-27,РЖД-15 обл,RU000A0JQ6S9,17.0,80346402.2,98.91,99.1,98.98,99.04,8.26,99.02,11.09,99.0,81140.0,99.02,99.02,99.04,80346402.2,80346402.2,80346402.2,2016-06-20,145.0,10.98,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-01-27,РЖД-18 обл,RU000A0JQ7X7,2.0,5563842.0,99.0,99.21,99.21,99.21,2.28,99.0,11.3,99.0,5620.0,99.13,99.13,99.21,37689247.8,37689247.8,37689247.8,2019-07-15,173.0,11.79,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-01-27,МТС 05,RU000A0JQ8Q9,5.0,2497939.5,98.85,98.85,98.85,98.85,45.55,98.85,11.1,98.85,2527.0,98.65,98.65,98.85,4498607.4,4498607.4,4498607.4,2016-07-19,174.0,11.1,,,,,,,1000.0,SUR,,,,,RUR
