BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2007-08-07,Индекс МосБиржи,Индекс МосБиржи,1692.1,1689.42,1710.59,1687.92,34368615180.08,,,2,,RUB,
RTSI,MCFTR,2007-08-07,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1747.94,1747.94,1747.94,1747.94,0.0,,,2,0.0,,
RTSI,MCFTRN,2007-08-07,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1739.46,1739.46,1739.46,1739.46,0.0,,,2,0.0,,
RTSI,MCFTRR,2007-08-07,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1742.85,1742.85,1742.85,1742.85,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2007-08-07,Индекс МосБиржи 10,Индекс МосБиржи 10,3219.57,3213.26,3255.33,3208.38,17856742800.67,,,2,,RUB,
SNDX,MICEXBNDPRCI,2007-08-07,RCBI,RCBI,101.46,101.17,101.46,101.17,232906613.93,,,2,,RUB,
SNDX,MICEXBNDTRTI,2007-08-07,RCBIc,RCBI-c,153.8,,,,232906613.93,,,2,,RUB,
SNDX,MICEXBORR1W,2007-08-07,MCX BO 1W,ММВБ РЕПО обл 7 дней,4.44,,,,3482152043.58,,,2,,RUB,
SNDX,MICEXBORR2W,2007-08-07,MCX BO 2W,ММВБ РЕПО обл 14 дней,4.44,,,,2744467612.77,,,2,,RUB,
SNDX,MICEXBORRON,2007-08-07,MCX BO ON,ММВБ РЕПО обл 1 день,4.07,,,,15002890835.86,,,2,,RUB,
SNDX,MICEXCBICP,2007-08-07,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.46,101.17,101.46,101.17,232906613.93,,,2,,RUB,
SNDX,MICEXCBICP3Y,2007-08-07,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,102.35,102.37,102.37,102.35,1395548957.53,608,6.97,2,,RUB,
SNDX,MICEXCBICP5Y,2007-08-07,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,104.46,104.41,104.46,104.41,1400135887.4,1204,7.04,2,,RUB,
SNDX,MICEXCBIGP3Y,2007-08-07,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,104.67,104.67,104.69,104.67,1395548957.53,608,6.97,2,,RUB,
SNDX,MICEXCBIGP5Y,2007-08-07,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,106.34,106.27,106.34,106.27,1400135887.4,1204,7.04,2,,RUB,
SNDX,MICEXCBITR,2007-08-07,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,153.8,,,,232906613.93,,,2,,RUB,
SNDX,MICEXCBITR3Y,2007-08-07,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,152.56,152.55,152.58,152.55,1395548957.53,608,6.97,2,,RUB,
SNDX,MICEXCBITR5Y,2007-08-07,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,155.96,155.86,155.96,155.86,1400135887.4,1204,7.04,2,,RUB,
SNDX,MICEXCGS,2007-08-07,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3460.91,3434.19,3467.4,3434.19,22790850.12,,,2,,RUB,
SNDX,MICEXCHM,2007-08-07,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,2638.66,2648.24,2648.5,2637.45,961647.1,,,2,,RUB,
SNDX,MICEXEQRR1W,2007-08-07,MCX EQ 1W,ММВБ РЕПО акц 7 дней,5.57,,,,6874571244.42,,,2,,RUB,
