BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2016-03-24,АбрауДюрсо,ABRD,8.0,235900.0,93.5,90.5,93.5,90.5,90.5,90.5,2600.0,,91.5,90.5,0.0,593300.0,0.0,
TQBR,2016-03-24,Система ао,AFKS,5242.0,178387641.5,17.35,17.235,17.455,17.35,17.305,17.35,10307400.0,17.305,17.305,17.35,178387641.5,178387641.5,178387641.5,
SMAL,2016-03-24,Аэрофлот,AFLT,4.0,946.71,72.65,72.65,73.6,,72.51,73.6,13.0,,,,0.0,0.0,0.0,
TQBR,2016-03-24,Аэрофлот,AFLT,5629.0,306783866.0,72.9,71.54,73.76,73.76,72.51,73.76,4230900.0,72.51,72.51,73.76,306783866.0,306783866.0,306783866.0,
TQBR,2016-03-24,AGRO-гдр,AGRO,450.0,13713400.0,1235.0,1226.0,1255.0,1235.0,1243.0,1235.0,11030.0,1243.0,1243.0,1235.0,13713400.0,13713400.0,13713400.0,
TQBR,2016-03-24,Акрон,AKRN,164.0,3085585.0,3825.0,3745.0,3835.0,3750.0,3780.0,3750.0,816.0,3780.0,3780.0,3750.0,3085585.0,3085585.0,3085585.0,
TQBR,2016-03-24,АЛРОСА-Нюр,ALNU,1.0,106000.0,106000.0,106000.0,106000.0,106000.0,106000.0,106000.0,1.0,106000.0,106000.0,106000.0,1484500.0,1274500.0,1484500.0,
SMAL,2016-03-24,АЛРОСА ао,ALRS,7.0,6256.76,70.94,70.24,70.94,,70.8,70.24,89.0,,,,0.0,0.0,0.0,
TQBR,2016-03-24,АЛРОСА ао,ALRS,7266.0,457959114.0,71.2,70.26,71.34,70.68,70.8,70.68,6468300.0,70.8,70.8,70.68,457959114.0,457959114.0,457959114.0,
TQBR,2016-03-24,АшинскийМЗ,AMEZ,149.0,560456.0,3.86,3.86,3.99,3.93,3.94,3.93,142200.0,3.94,3.94,3.93,560456.0,560456.0,560456.0,
SMAL,2016-03-24,Аптеки36и6,APTK,2.0,152.91,16.79,16.79,17.24,,17.07,17.24,9.0,,,,0.0,0.0,0.0,
TQBR,2016-03-24,Аптеки36и6,APTK,218.0,1079954.5,17.18,16.96,17.26,17.14,17.07,17.14,63280.0,17.07,17.07,17.14,1079954.5,1079954.5,1079954.5,
TQBR,2016-03-24,РусАква ао,AQUA,6.0,21600.0,36.1,35.8,36.1,35.8,36.0,35.8,600.0,,36.5,35.8,0.0,503840.0,0.0,
TQDE,2016-03-24,Армада,ARMD,96.0,710920.0,25.0,24.0,25.5,24.5,24.5,24.5,28980.0,24.5,24.5,24.5,710920.0,710920.0,710920.0,
SMAL,2016-03-24,Арсагера,ARSA,2.0,2438.1,1.9,1.8,1.9,,1.935,1.8,1299.0,,,,0.0,0.0,0.0,
TQBR,2016-03-24,Арсагера,ARSA,105.0,622685.0,1.97,1.815,2.13,1.93,1.935,1.9,322000.0,1.935,1.935,1.93,622685.0,622685.0,622685.0,
