BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-09-10,МГор48-об,RU000A0JNYN1,1.0,1021.5,102.15,102.15,102.15,102.15,14.96,102.15,4.75,102.15,1.0,,101.76,102.15,0.0,935199.1,0.0,2022-06-11,608.0,4.75,,,6.0,30.08,,2020-09-10,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-10,РЖД-19 обл,RU000A0JQ7Z2,1.0,1076.7,107.67,107.67,107.67,107.67,12.69,107.67,5.67,107.67,1.0,107.59,107.39,107.67,33644656.3,11932162.3,33644656.3,2024-07-08,1227.0,5.67,,,7.85,39.14,,2020-09-10,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-10,Мечел  4об,RU000A0JQ8V9,1.0,1002.1,100.21,100.21,100.21,100.21,2.45,100.21,,100.21,5.0,,,100.21,0.0,0.0,0.0,2021-07-15,,,,,8.0,3.99,,2020-09-10,200.0,SUR,,,,,RUB,3
TQCB,2020-09-10,РЖД-23 обл,RU000A0JQRD9,10.0,155621.7,107.15,107.47,107.17,107.17,10.54,107.33,6.04,107.47,145.0,,107.26,107.17,0.0,658579.7,0.0,2025-01-16,1372.0,6.0,,,7.85,39.14,,2020-09-10,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-10,ВЭБ.РФ 08,RU000A0JR3G0,2.0,11051.6,100.36,100.48,100.48,100.48,39.6,100.47,4.13,100.36,11.0,100.4,100.4,100.48,609430.0,590360.7,609430.0,2020-10-13,33.0,4.24,,,9.7,48.37,,2020-09-10,1000.0,SUR,,,3.9281,,RUB,3
TQCB,2020-09-10,ВЭБ.РФ 06,RU000A0JR3H8,3.0,209752.4,100.36,100.36,100.36,100.36,34.21,100.36,4.2,100.36,209.0,100.36,100.36,100.36,517862.6,507839.1,517862.6,2020-10-13,33.0,4.2,,,8.38,41.79,,2020-09-10,1000.0,SUR,,,3.9957,,RUB,3
TQCB,2020-09-10,Газпрнеф10,RU000A0JR878,3.0,11190.2,100.02,101.9,101.9,101.9,9.16,101.73,2.49,100.02,11.0,100.99,100.99,101.9,44271030.1,44161130.0,44271030.1,2021-01-26,138.0,2.94,,,7.6,37.9,,2020-09-10,1000.0,SUR,,,2.4511,,RUB,3
TQCB,2020-09-10,Мечел 16об,RU000A0JR8P0,20.0,233560.0,100.53,100.75,100.75,100.75,6.58,100.67,6.21,100.53,232.0,,100.58,100.75,0.0,533097.5,0.0,2021-02-09,152.0,6.41,,,8.0,39.89,,2020-09-10,1000.0,SUR,,,6.0608,,RUB,3
TQCB,2020-09-10,ВЭБлизинг3,RU000A0JREW5,5.0,5105.0,100.5,104.0,101.0,101.0,31.87,102.1,5.48,100.5,5.0,,99.17,101.0,0.0,529541.7,0.0,2021-04-02,198.0,3.45,,,7.27,36.25,,2020-09-10,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-10,РусГидро01,RU000A0JRFN1,2.0,16422.0,109.48,109.48,109.48,109.48,39.04,109.48,-6.09,109.48,15.0,102.44,102.44,109.48,4450123.7,4450123.7,4450123.7,2021-04-12,206.0,-6.09,,,9.5,47.37,,2020-09-10,1000.0,SUR,,,,,RUB,3
