BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-04-09,АбрауДюрсо,ABRD,730.0,6061640.0,209.0,206.0,209.0,208.0,207.5,208.0,29210.0,207.5,207.5,208.0,6061640.0,6061640.0,6061640.0,0.0,3
SMAL,2021-04-09,АСКО ао,ACKO,3.0,187.16,5.24,5.24,7.0,,6.14,7.0,29.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-09,АСКО ао,ACKO,163.0,908430.0,6.16,6.06,6.26,6.14,6.14,6.14,147800.0,6.14,6.14,6.14,908430.0,908430.0,908430.0,0.0,3
SMAL,2021-04-09,Система ао,AFKS,13.0,2680.33,37.511,34.871,37.511,,36.379,36.65,74.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-09,Система ао,AFKS,29143.0,2318079754.8,36.2,35.9,36.694,36.117,36.379,36.306,63725500.0,36.381,36.381,36.117,2222458651.5,2222458651.5,2222458651.5,0.0,3
SMAL,2021-04-09,Аэрофлот,AFLT,3.0,598.64,66.06,66.06,67.0,,66.36,67.0,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-09,Аэрофлот,AFLT,21394.0,594206061.6,66.94,66.12,66.94,66.3,66.36,66.28,8953820.0,66.38,66.38,66.3,513615728.8,513615728.8,513615728.8,0.0,3
TQBR,2021-04-09,AGRO-гдр,AGRO,6913.0,189079582.2,940.2,937.6,948.0,940.0,940.4,940.0,201074.0,940.4,940.4,940.0,189079582.2,189079582.2,189079582.2,0.0,3
TQTF,2021-04-09,ETF AKCH,AKCH,1114.0,31418936.72,103.0,101.48,103.14,102.5,102.91,102.5,305316.0,102.91,102.91,102.5,31418936.72,31418936.72,31418936.72,27644568.68,3
TQTE,2021-04-09,AKEU ETF,AKEU,357.0,69149.66,11.83,11.81,11.9,11.89,11.88,11.89,5821.0,1088.38,1088.38,11.89,6335436.5,6335436.5,6335436.5,202292.62,3
TQTF,2021-04-09,ETF AKMB,AKMB,2875.0,835631.81,1.0712,1.0674,1.0737,1.0689,1.0686,1.0704,782106.0,1.068,1.068,1.0689,562830.16,562830.16,562830.16,3936711.44,3
TQTF,2021-04-09,ETF AKME,AKME,168.0,935349.82,113.55,112.01,113.55,112.6,112.5,112.53,8332.0,112.26,112.26,112.6,935349.82,935349.82,935349.82,1081918.8,3
TQTD,2021-04-09,AKNX ETF,AKNX,375.0,159424.44,20.38,19.92,20.38,20.03,20.03,20.01,7962.0,1544.4,1544.4,20.03,13359728.68,13359728.68,13359728.68,325894.78,3
TQTF,2021-04-09,AKNX ETF,AKNX,66.0,1067929.0,1546.2,1545.2,1559.8,1544.4,1544.4,1551.6,688.0,1544.4,1544.4,1544.4,13359728.68,13359728.68,13359728.68,24649801.12,3
TQBR,2021-04-09,Акрон,AKRN,781.0,14567830.0,6184.0,6120.0,6204.0,6190.0,6170.0,6190.0,2361.0,6170.0,6170.0,6190.0,14567830.0,14567830.0,14567830.0,0.0,3
TQTD,2021-04-09,AKSP ETF,AKSP,459.0,525754.16,14.1,14.02,14.12,14.11,14.09,14.11,37306.0,1086.59,1086.59,14.11,40536224.16,40536224.16,40536224.16,473447.21,3
TQBR,2021-04-09,БестЭфБ ао,ALBK,12.0,14145.0,59.0,58.5,60.0,59.0,59.0,59.5,240.0,,59.0,59.0,0.0,506540.0,0.0,0.0,3
TQBR,2021-04-09,АЛРОСА-Нюр,ALNU,12.0,981800.0,61600.0,61200.0,61600.0,61600.0,61400.0,61600.0,16.0,61400.0,61400.0,61600.0,981800.0,981800.0,981800.0,0.0,3
SMAL,2021-04-09,АЛРОСА ао,ALRS,11.0,3548.52,104.0,100.1,104.01,,102.02,100.13,35.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-09,АЛРОСА ао,ALRS,68703.0,4573890445.0,104.78,100.7,104.94,100.9,102.02,101.45,44833730.0,102.05,102.05,100.9,4434480359.0,4434480359.0,4434480359.0,0.0,3
SMAL,2021-04-09,АшинскийМЗ,AMEZ,1.0,30.12,7.53,7.53,7.53,,8.595,7.53,4.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-09,АшинскийМЗ,AMEZ,578.0,2086365.5,8.565,8.5,8.665,8.63,8.595,8.565,242700.0,8.595,8.595,8.63,2086365.5,2086365.5,2086365.5,0.0,3
TQBR,2021-04-09,Аптеки36и6,APTK,5957.0,5213617.18,13.952,13.8,14.094,13.808,13.888,13.808,375410.0,13.888,13.888,13.808,5213617.18,5213617.18,5213617.18,0.0,3
TQBR,2021-04-09,РусАква ао,AQUA,583.0,10782170.0,306.5,302.0,313.0,306.0,307.5,306.0,35050.0,307.5,307.5,306.0,10782170.0,10782170.0,10782170.0,0.0,3
TQBR,2021-04-09,Арсагера,ARSA,14.0,96840.0,4.11,4.0,4.11,4.02,4.04,4.0,24000.0,,4.04,4.02,0.0,500360.0,0.0,0.0,3
