BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2018-10-15,BYNRUB_TOD,BYNRUB_TOD,31.0,31.0,31.1,31.1,2.0,590600.0,31.0842
CNGD,2018-10-15,CHF_TODTOM,CHFRUBTODTOM,0.0283,0.0128,0.0283,0.0128,6.0,31478114.25,
CETS,2018-10-15,CHFRUB_TOD,CHFRUB_TOD,66.5175,66.5175,66.5175,66.5175,1.0,1396867.5,66.5175
CETS,2018-10-15,CHFRUB_TOM,CHFRUB_TOM,66.58,66.2925,66.58,66.3075,9.0,5244210.0,66.3824
CETS,2018-10-15,CNYRUB_TOD,CNY000000TOD,9.5159,9.4844,9.5159,9.492,40.0,89233933.0,9.491
CETS,2018-10-15,CNY_TODTOM,CNYRUBTODTOM,0.000942,0.000942,0.0016,0.001346,39.0,4356878799.7,0.001269
CNGD,2018-10-15,CNY_TODTOM,CNYRUBTODTOM,0.004068,-0.002493,0.0044,0.003543,26.0,2258493.06,
CETS,2018-10-15,CNYRUB_TOM,CNYRUB_TOM,9.5059,9.45,9.5059,9.48,98.0,287538728.4,9.4797
CETS,2018-10-15,EUR_TODTOM,EUR000TODTOM,0.0156,0.0149,0.017,0.0161,424.0,161492865780.0,0.0161
CNGD,2018-10-15,EUR_TODTOM,EUR000TODTOM,0.0157,-0.02,0.0416,0.0284,1090.0,17113482922.44,
CETS,2018-10-15,EURUSD_TOD,EURUSD000TOD,1.15638,1.15606,1.1598,1.1595,68.0,724372678.22,1.15744
CETS,2018-10-15,EURUSD_TOM,EURUSD000TOM,1.15659,1.1562,1.1604,1.15812,270.0,3986696613.3,1.1595
CNGD,2018-10-15,EURUSD_TOM,EURUSD000TOM,1.15625,1.15625,1.15625,1.15625,1.0,381418546.88,
CETS,2018-10-15,EURUSDTDTM,EURUSDTODTOM,8.8e-05,8e-05,9.5e-05,8.5e-05,95.0,25005895478.26,8.6e-05
CNGD,2018-10-15,EURUSDTDTM,EURUSDTODTOM,8.4e-05,-0.000158,0.000253,-0.000158,29.0,4005571034.46,
CETS,2018-10-15,EURRUB_TOD,EUR_RUB__TOD,76.195,75.8775,76.195,75.975,4053.0,26669172220.0,76.0078
CNGD,2018-10-15,EURRUB_TOD,EUR_RUB__TOD,76.0,75.925,76.0,75.925,12.0,78350605.53,
CETS,2018-10-15,EURRUB_TOM,EUR_RUB__TOM,76.3275,75.77,76.3325,76.0,6618.0,33156991420.0,75.9817
CNGD,2018-10-15,EURRUB_TOM,EUR_RUB__TOM,76.205,75.79,76.25,76.0175,452.0,149972042.04,
CETS,2018-10-15,GBP_TODTOM,GBPRUBTODTOM,0.0095,0.0081,0.012,0.0081,9.0,741428540.0,0.0091
CNGD,2018-10-15,GBP_TODTOM,GBPRUBTODTOM,0.037,-0.0227,0.0473,0.0323,38.0,27041477.81,
CETS,2018-10-15,GBPRUB_TOD,GBPRUB_TOD,86.2575,86.15,86.47,86.47,21.0,25967735.0,86.2715
CETS,2018-10-15,GBPRUB_TOM,GBPRUB_TOM,86.2525,85.9925,86.5325,86.3375,82.0,40883000.0,86.2511
CETS,2018-10-15,GLD_TODTOM,GLDRUBTODTOM,0.533,0.533,0.533,0.533,2.0,471440005.4,0.533
CETS,2018-10-15,GLDRUB_TOM,GLDRUB_TOM,2592.0,2590.5,2593.0,2592.5,11.0,103824795.0,2591.09
CETS,2018-10-15,GLD_TOM1M,GLDRUB_TOM1M,14.0771,14.0771,14.55,14.55,2.0,260427576.5,14.4791
CETS,2018-10-15,KZTRUB_TOD,KZTRUB_TOD,17.9,17.9,17.9,17.9,2.0,1355030.0,17.9
CETS,2018-10-15,USDRUB_TOD,USD000000TOD,65.9,65.285,65.975,65.415,12705.0,67681957297.5,65.6364
CNGD,2018-10-15,USDRUB_TOD,USD000000TOD,66.27,64.33,67.065,65.5975,259.0,220873114.1,
CETS,2018-10-15,USD_TODTOM,USD000TODTOM,0.0091,0.0076,0.0093,0.008,1260.0,686315211560.0,0.0088
CNGD,2018-10-15,USD_TODTOM,USD000TODTOM,0.0263,-0.0291,0.036,0.0245,11959.0,87570945725.25,
CETS,2018-10-15,USDRUB_TOM,USD000UTSTOM,65.98,65.29,65.98,65.65,22651.0,163032094967.5,65.6062
CNGD,2018-10-15,USDRUB_TOM,USD000UTSTOM,65.8925,64.33,67.065,65.655,2439.0,7952454642.31,
FIXS,2018-10-15,USDRUBFIX0,USDRUB_FIX0,65.5878,65.5878,65.5878,65.5878,1.0,196763400.0,65.5878
CNGD,2018-10-15,USD_TOM1W,USDRUB_TOM1W,0.0565,0.0565,0.057,0.057,2.0,8957860000.0,
CETS,2018-10-15,USD_TOM2M,USDRUB_TOM2M,0.4569,0.4545,0.4569,0.455,5.0,667530220.0,0.455
CNGD,2018-10-15,USD_TOM2M,USDRUB_TOM2M,0.4525,0.4525,0.4525,0.4525,1.0,1668762500.0,
CETS,2018-10-15,USD_TOM2W,USDRUB_TOM2W,0.1156,0.1156,0.1157,0.1157,2.0,664136990.0,0.1157
CETS,2018-10-15,USD_TOM3M,USDRUB_TOM3M,0.62,0.62,0.62,0.62,1.0,66918000.0,0.62
CNGD,2018-10-15,USD_TOM3M,USDRUB_TOM3M,0.63,0.63,0.63,0.63,1.0,1338560000.0,
