BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2016-07-19,АбрауДюрсо,ABRD,7.0,80700.0,81.5,80.5,81.5,80.5,80.5,80.5,1000.0,,80.5,80.5,0.0,524000.0,0.0,
SMAL,2016-07-19,Система ао,AFKS,6.0,2590.94,22.0,21.195,22.0,,21.625,21.195,121.0,,,,0.0,0.0,0.0,
TQBR,2016-07-19,Система ао,AFKS,3770.0,141723454.5,21.48,21.2,21.785,21.385,21.625,21.385,6553400.0,21.625,21.625,21.385,141723454.5,141723454.5,141723454.5,
SMAL,2016-07-19,Аэрофлот,AFLT,12.0,23865.72,87.24,86.0,87.6,,87.23,86.0,274.0,,,,0.0,0.0,0.0,
TQBR,2016-07-19,Аэрофлот,AFLT,3995.0,262084933.0,87.75,86.39,88.38,87.58,87.23,87.58,3004400.0,87.23,87.23,87.58,262084933.0,262084933.0,262084933.0,
TQBR,2016-07-19,AGRO-гдр,AGRO,759.0,28008345.0,890.0,875.0,893.0,885.0,882.0,886.0,31762.0,882.0,882.0,885.0,28008345.0,28008345.0,28008345.0,
TQBR,2016-07-19,Акрон,AKRN,104.0,2875440.0,3430.0,3430.0,3475.0,3465.0,3455.0,3465.0,832.0,3455.0,3455.0,3465.0,2875440.0,2875440.0,2875440.0,
SMAL,2016-07-19,АЛРОСА ао,ALRS,2.0,920.0,74.0,70.5,74.0,,69.78,70.5,13.0,,,,0.0,0.0,0.0,
TQBR,2016-07-19,АЛРОСА ао,ALRS,11789.0,916568507.0,68.93,68.34,70.83,70.83,69.78,70.83,13087000.0,70.04,70.04,70.83,916568507.0,916568507.0,916568507.0,
TQBR,2016-07-19,АшинскийМЗ,AMEZ,49.0,161944.0,3.34,3.3,3.34,3.3,3.32,3.3,48800.0,,3.32,3.3,0.0,501620.0,0.0,
TQBR,2016-07-19,Аптеки36и6,APTK,560.0,5323299.6,11.54,11.49,11.61,11.51,11.53,11.51,461580.0,11.53,11.53,11.51,5323299.6,5323299.6,5323299.6,
TQDE,2016-07-19,Армада,ARMD,62.0,76184.0,17.9,17.7,18.4,18.2,18.0,18.2,4240.0,,17.9,18.2,0.0,500004.0,0.0,
TQBR,2016-07-19,Арсагера,ARSA,3.0,27300.0,2.1,2.1,2.1,2.1,2.1,2.1,13000.0,,2.08,2.1,0.0,503370.0,0.0,
