BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQDE,2018-09-05,АСКО ао,ACKO,29.0,1510220.0,8.74,8.52,8.94,8.88,8.64,8.88,175000.0,8.62,8.62,8.88,1510220.0,1510220.0,1510220.0,
SMAL,2018-09-05,Система ао,AFKS,1.0,81.55,8.155,8.155,8.155,,8.12,8.155,10.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,Система ао,AFKS,3297.0,86769996.0,8.215,8.075,8.25,8.08,8.12,8.08,10683500.0,8.12,8.12,8.08,86769996.0,86769996.0,86769996.0,
SMAL,2018-09-05,Аэрофлот,AFLT,22.0,11276.8,112.15,110.6,112.15,,111.7,110.85,101.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,Аэрофлот,AFLT,3563.0,254785775.0,112.75,110.55,113.0,111.5,111.7,111.5,2282700.0,111.6,111.6,111.5,254785775.0,254785775.0,254785775.0,
TQBR,2018-09-05,AGRO-гдр,AGRO,238.0,18431476.0,704.0,698.0,707.5,703.0,702.5,703.0,26243.0,702.5,702.5,703.0,18431476.0,18431476.0,18431476.0,
TQBR,2018-09-05,Акрон,AKRN,237.0,6431620.0,4593.0,4564.0,4635.0,4600.0,4601.0,4600.0,1398.0,4601.0,4601.0,4600.0,6431620.0,6431620.0,6431620.0,
TQBR,2018-09-05,АЛРОСА-Нюр,ALNU,2.0,216000.0,108000.0,108000.0,108000.0,108000.0,108000.0,108000.0,2.0,109000.0,109000.0,108000.0,1854000.0,1309500.0,1854000.0,
SMAL,2018-09-05,АЛРОСА ао,ALRS,5.0,8600.26,99.9,99.9,100.01,,99.93,100.01,86.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,АЛРОСА ао,ALRS,6827.0,880871013.0,99.89,99.23,100.42,99.93,99.93,99.93,8815500.0,99.92,99.92,99.93,880871013.0,880871013.0,880871013.0,
TQBR,2018-09-05,АшинскийМЗ,AMEZ,683.0,3901179.0,4.67,4.3,4.75,4.59,4.53,4.59,860800.0,4.53,4.53,4.59,3901179.0,3901179.0,3901179.0,
TQBR,2018-09-05,Аптеки36и6,APTK,228.0,515955.8,5.29,5.25,5.34,5.27,5.29,5.27,97470.0,5.29,5.29,5.27,515955.8,515955.8,515955.8,
TQBR,2018-09-05,РусАква ао,AQUA,3.0,45500.0,155.0,150.0,155.0,150.0,151.5,150.0,300.0,,146.5,150.0,0.0,513500.0,0.0,
TQDE,2018-09-05,Армада,ARMD,85.0,105358.0,9.1,8.6,9.1,8.8,8.8,8.8,12030.0,,9.0,8.8,0.0,504032.0,0.0,
TQBR,2018-09-05,Арсагера,ARSA,1.0,3700.0,3.7,3.7,3.7,3.7,3.7,3.7,1000.0,3.37,3.37,3.7,1116750.0,1074110.0,1116750.0,
TQBR,2018-09-05,АстрЭнСб,ASSB,7.0,12137.0,0.449,0.448,0.45,0.449,0.45,0.449,27000.0,,0.451,0.449,0.0,535732.0,0.0,
TQBR,2018-09-05,АВТОВАЗ ао,AVAZ,158.0,3640030.0,12.3,11.8,12.3,12.3,12.15,12.3,299000.0,12.15,12.15,12.3,3640030.0,3640030.0,3640030.0,
SMAL,2018-09-05,АВТОВАЗ ап,AVAZP,1.0,14.95,14.95,14.95,14.95,,12.0,14.95,1.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,АВТОВАЗ ап,AVAZP,87.0,8949730.0,12.05,11.55,12.1,12.1,12.0,12.1,745600.0,12.0,12.0,12.1,8949730.0,8949730.0,8949730.0,
TQBR,2018-09-05,Башнефт ао,BANE,259.0,4816560.0,1985.0,1981.0,2026.0,1992.0,2004.0,1992.0,2403.0,2004.0,2004.0,1992.0,4816560.0,4816560.0,4816560.0,
TQBR,2018-09-05,Башнефт ап,BANEP,986.0,49737813.5,1719.0,1707.0,1726.0,1708.0,1718.0,1708.0,28948.0,1718.0,1718.0,1708.0,49737813.5,49737813.5,49737813.5,
TQBR,2018-09-05,Белуга ао,BELU,3.0,11420.0,632.0,632.0,646.0,646.0,634.0,646.0,18.0,,646.0,646.0,0.0,501178.0,0.0,
TQBR,2018-09-05,БашИнСв ап,BISVP,121.0,772390.0,3.84,3.79,3.86,3.83,3.82,3.85,202000.0,3.82,3.82,3.83,772390.0,772390.0,772390.0,
TQBR,2018-09-05,Белон ао,BLNG,14.0,46852.0,2.74,2.71,2.75,2.73,2.73,2.74,17200.0,,2.73,2.73,0.0,503969.0,0.0,
TQBR,2018-09-05,БурЗолото,BRZL,108.0,5920470.0,850.0,850.0,895.0,860.0,850.0,860.0,6954.0,850.0,850.0,860.0,5920470.0,5920470.0,5920470.0,
TQBR,2018-09-05,БСП ао,BSPB,311.0,28990584.5,48.0,47.35,48.2,47.6,47.55,47.6,609590.0,47.55,47.55,47.6,28990584.5,28990584.5,28990584.5,
TQBR,2018-09-05,МКБ ао,CBOM,2364.0,18111434.5,4.976,4.976,5.019,5.0,5.013,5.0,3613100.0,5.013,5.013,5.0,18111434.5,18111434.5,18111434.5,
TQBR,2018-09-05,ЧТПЗ ао,CHEP,177.0,6119800.0,94.5,89.5,94.5,90.0,90.5,90.0,67600.0,90.5,90.5,90.0,6119800.0,6119800.0,6119800.0,
SMAL,2018-09-05,СевСт-ао,CHMF,1.0,4293.6,1073.4,1073.4,1073.4,,1081.3,1073.4,4.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,СевСт-ао,CHMF,4112.0,389115217.0,1081.4,1067.6,1092.5,1067.6,1081.3,1067.6,359870.0,1081.3,1081.3,1067.6,389115217.0,389115217.0,389115217.0,
TQBR,2018-09-05,ЧМК ао,CHMK,28.0,165535.0,2675.0,2635.0,2685.0,2685.0,2670.0,2685.0,62.0,,2690.0,2685.0,0.0,516710.0,0.0,
TQBR,2018-09-05,ЧЦЗ ао,CHZN,13.0,142320.0,484.0,454.0,484.0,466.0,460.0,466.0,310.0,,490.0,466.0,0.0,681000.0,0.0,
SMAL,2018-09-05,ЧелябЭС ао,CLSB,1.0,66.5,0.035,0.035,0.035,,0.0505,0.035,1900.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,ЧелябЭС ао,CLSB,30.0,43645.0,0.0505,0.05,0.052,0.051,0.0505,0.051,860000.0,,0.0535,0.051,0.0,500775.0,0.0,
TQBR,2018-09-05,ЧелябЭС ап,CLSBP,15.0,24430.0,0.052,0.051,0.053,0.0515,0.052,0.051,470000.0,,0.051,0.0515,0.0,510050.0,0.0,
TQBR,2018-09-05,Телеграф-п,CNTLP,25.0,202110.0,13.0,12.7,13.1,13.05,12.85,13.05,15700.0,,12.95,13.05,0.0,500655.0,0.0,
TQBR,2018-09-05,ДагСб ао,DASB,104.0,683895.0,0.0855,0.0845,0.0855,0.0855,0.085,0.0855,8060000.0,0.085,0.085,0.0855,683895.0,683895.0,683895.0,
TQBR,2018-09-05,iЗаводДИОД,DIOD,4.0,3423.0,4.27,4.27,4.28,4.28,4.28,4.28,800.0,,4.26,4.28,0.0,502688.0,0.0,
TQBR,2018-09-05,ДетскийМир,DSKY,2639.0,102780697.0,94.0,91.55,94.6,91.95,92.55,91.95,1110260.0,92.55,92.55,91.95,102780697.0,102780697.0,102780697.0,
SMAL,2018-09-05,ДЭК ао,DVEC,3.0,440.72,1.486,1.486,1.5,,1.53,1.5,294.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,ДЭК ао,DVEC,761.0,7817050.0,1.5,1.432,1.622,1.504,1.53,1.49,5108000.0,1.53,1.53,1.504,7817050.0,7817050.0,7817050.0,
TQBR,2018-09-05,iДонскЗР,DZRD,2.0,4310.0,2160.0,2150.0,2160.0,2160.0,2160.0,2150.0,2.0,,2180.0,2160.0,0.0,501540.0,0.0,
TQBR,2018-09-05,iДонскЗР п,DZRDP,12.0,23020.0,1930.0,1880.0,1950.0,1930.0,1920.0,1930.0,12.0,,1950.0,1930.0,0.0,525530.0,0.0,
TQDE,2018-09-05,ЕвроЭлтех,EELT,129.0,2845146.0,11.5,11.24,11.8,11.26,11.46,11.26,248300.0,11.46,11.46,11.26,2845146.0,2845146.0,2845146.0,
TQBR,2018-09-05,Электрцинк,ELTZ,16.0,58410.0,576.0,553.0,576.0,557.0,556.0,557.0,105.0,,564.0,557.0,0.0,501776.0,0.0,
TQBR,2018-09-05,ENPL-гдр,ENPL,156.0,815675.0,266.0,262.5,267.5,264.5,264.5,264.5,3084.0,264.5,264.5,264.5,815675.0,815675.0,815675.0,
SMAL,2018-09-05,ЭнелРос ао,ENRU,1.0,111.5,1.115,1.115,1.115,,1.106,1.115,100.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,ЭнелРос ао,ENRU,647.0,10682241.0,1.115,1.1,1.116,1.105,1.106,1.105,9656000.0,1.106,1.106,1.105,10682241.0,10682241.0,10682241.0,
SMAL,2018-09-05,ФСК ЕЭС ао,FEES,1.0,78.58,0.15715,0.15715,0.15715,,0.15745,0.15715,500.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,ФСК ЕЭС ао,FEES,4239.0,145568978.5,0.1568,0.15645,0.15925,0.157,0.15745,0.157,923440000.0,0.15765,0.15765,0.157,145568978.5,145568978.5,145568978.5,
TQBR,2018-09-05,ДВМП ао,FESH,57.0,288334.0,4.2,4.15,4.26,4.18,4.19,4.18,68800.0,,4.21,4.18,0.0,501078.0,0.0,
TQBR,2018-09-05,FIVE-гдр,FIVE,1358.0,84813786.0,1566.0,1545.0,1582.5,1545.0,1569.5,1545.0,54034.0,1569.5,1569.5,1545.0,84813786.0,84813786.0,84813786.0,
TQBR,2018-09-05,БУДУЩЕЕ ао,FTRE,136.0,170325.0,192.0,185.0,193.0,190.0,188.0,190.0,904.0,,191.0,190.0,0.0,502797.0,0.0,
TQTF,2018-09-05,FXAU ETF,FXAU,101.0,1069865.0,2054.0,1970.0,2054.0,1970.0,1978.0,1970.0,541.0,1978.0,1978.0,1970.0,1069865.0,1069865.0,1069865.0,1708473.62
EQTD,2018-09-05,FXCN ETF,FXCN,8.0,2686.86,38.99,38.65,38.99,38.81,39.05,38.65,69.0,,,,0.0,0.0,0.0,7101642.72
TQTF,2018-09-05,FXCN ETF,FXCN,290.0,6937345.0,2695.0,2640.0,2700.0,2650.0,2665.0,2655.0,2602.0,2665.0,2665.0,2650.0,7120786.87,7120786.87,7120786.87,7101642.72
TQTF,2018-09-05,FXDE ETF,FXDE,96.0,1675667.0,2310.0,2280.0,2310.0,2285.0,2295.5,2285.0,730.0,2295.5,2295.5,2285.0,1675667.0,1675667.0,1675667.0,3171067.99
EQTD,2018-09-05,FXGD ETF,FXGD,3.0,1981.36,8.36,8.36,8.38,8.38,8.38,8.38,237.0,,,,0.0,0.0,0.0,6957367.23
TQTF,2018-09-05,FXGD ETF,FXGD,277.0,8014528.0,572.5,569.5,574.0,572.0,572.0,572.0,14006.0,572.0,572.0,572.0,8149802.77,8149802.77,8149802.77,6957367.23
EQTD,2018-09-05,iFXIT ETF,FXIT,2.0,2672.49,74.27,73.04,74.27,73.31,74.0,73.04,36.0,,,,0.0,0.0,0.0,21176049.97
TQTF,2018-09-05,iFXIT ETF,FXIT,670.0,35496198.0,5067.0,4950.0,5108.0,5005.0,5052.0,5010.0,7026.0,5052.0,5052.0,5005.0,35678658.78,35678658.78,35678658.78,21176049.97
EQTD,2018-09-05,FXJP ETF,FXJP,1.0,1100.1,36.67,36.67,36.67,36.62,36.74,36.67,30.0,,,,0.0,0.0,0.0,1294619.61
TQTF,2018-09-05,FXJP ETF,FXJP,84.0,1276774.0,2517.0,2497.0,2521.0,2500.0,2508.0,2497.0,509.0,2508.0,2508.0,2500.0,1351881.9,1351881.9,1351881.9,1294619.61
TQTF,2018-09-05,FXMM ETF,FXMM,194.0,7187557.2,1453.8,1453.7,1454.0,1453.8,1453.8,1453.9,4944.0,1453.8,1453.8,1453.8,7187557.2,7187557.2,7187557.2,24868936.26
TQTF,2018-09-05,FXRB ETF,FXRB,137.0,1641445.0,1415.0,1406.0,1416.0,1410.0,1410.0,1408.0,1164.0,1410.0,1410.0,1410.0,1641445.0,1641445.0,1641445.0,3708376.46
EQTD,2018-09-05,FXRL ETF,FXRL,1.0,2566.4,32.08,32.08,32.08,31.97,32.09,32.08,80.0,,,,0.0,0.0,0.0,5102879.0
TQTF,2018-09-05,FXRL ETF,FXRL,112.0,2933284.5,2229.5,2183.0,2229.5,2183.0,2190.5,2183.5,1339.0,2190.5,2190.5,2183.0,3108502.12,3108502.12,3108502.12,5102879.0
TQTF,2018-09-05,FXRU ETF,FXRU,99.0,4156180.0,7370.0,7370.0,7440.0,7400.0,7410.0,7400.0,561.0,7410.0,7410.0,7400.0,4156180.0,4156180.0,4156180.0,5640736.86
TQTF,2018-09-05,FXUK ETF,FXUK,57.0,573493.0,2072.0,2062.0,2078.0,2072.0,2070.0,2070.0,277.0,2070.0,2070.0,2072.0,573493.0,573493.0,573493.0,967331.11
EQTD,2018-09-05,FXUS ETF,FXUS,2.0,2096.98,51.15,50.98,51.15,51.04,51.21,50.98,41.0,,,,0.0,0.0,0.0,8099533.66
TQTF,2018-09-05,FXUS ETF,FXUS,369.0,11801236.0,3525.0,3476.0,3525.0,3485.0,3497.0,3483.0,3375.0,3497.0,3497.0,3485.0,11944404.58,11944404.58,11944404.58,8099533.66
TQBR,2018-09-05,ГАЗ ао,GAZA,6.0,33990.0,376.0,376.0,379.0,378.0,378.0,378.0,90.0,,377.0,378.0,0.0,531720.0,0.0,
TQBR,2018-09-05,ГАЗ ап,GAZAP,4.0,18005.0,302.5,298.5,303.0,298.5,300.0,298.5,60.0,,297.0,298.5,0.0,578895.0,0.0,
SMAL,2018-09-05,ГАЗПРОМ ао,GAZP,13.0,3828.0,147.0,146.75,147.91,,147.77,147.42,26.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,ГАЗПРОМ ао,GAZP,17501.0,2344672347.6,147.28,146.85,148.5,147.06,147.77,147.06,15867870.0,147.76,147.76,147.06,2344672347.6,2344672347.6,2344672347.6,
TQBR,2018-09-05,ЧеркизГ-ао,GCHE,56.0,494830.0,1060.0,1040.0,1065.0,1050.0,1045.0,1050.0,473.0,,1045.0,1050.0,0.0,505385.0,0.0,
TQBR,2018-09-05,ГМКНорНик,GMKN,6804.0,1054013925.0,11235.0,11136.0,11239.0,11136.0,11179.0,11136.0,94281.0,11179.0,11179.0,11136.0,1054013925.0,1054013925.0,1054013925.0,
TQBR,2018-09-05,ГИТ ао,GRNT,72.0,333704.0,0.51,0.502,0.51,0.505,0.504,0.505,662000.0,,0.507,0.505,0.0,511171.0,0.0,
TQDE,2018-09-05,GTL ао,GTLC,564.0,1608190.0,0.124,0.12,0.128,0.1235,0.123,0.1245,13078000.0,0.123,0.123,0.1235,1608190.0,1608190.0,1608190.0,
TQBR,2018-09-05,ГТМ ао,GTRK,2.0,19770.0,103.0,103.0,105.0,105.0,104.0,105.0,190.0,106.0,105.5,105.0,1034690.0,867040.0,1034690.0,
TQBR,2018-09-05,Галс-Девел,HALS,1.0,690.0,690.0,690.0,690.0,690.0,690.0,690.0,1.0,,795.0,690.0,0.0,4209080.0,0.0,
TQBR,2018-09-05,Химпром ап,HIMCP,49.0,859940.0,6.92,6.9,7.64,7.2,7.36,7.14,117000.0,7.34,7.34,7.2,859940.0,859940.0,859940.0,
SMAL,2018-09-05,РусГидро,HYDR,2.0,437.23,0.6301,0.6301,0.6366,,0.6326,0.6366,693.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,РусГидро,HYDR,5652.0,131508423.2,0.6366,0.6264,0.638,0.6264,0.6326,0.6264,207899000.0,0.6326,0.6326,0.6264,131508423.2,131508423.2,131508423.2,
TQBR,2018-09-05,Ижсталь2ао,IGST,7.0,6140.0,610.0,610.0,620.0,620.0,615.0,620.0,10.0,,625.0,620.0,0.0,501190.0,0.0,
TQBR,2018-09-05,Ижсталь ап,IGSTP,2.0,9180.0,458.0,458.0,460.0,460.0,460.0,460.0,20.0,,454.0,460.0,0.0,500320.0,0.0,
SMAL,2018-09-05,ИнтерРАОао,IRAO,8.0,10303.16,3.9575,3.9,3.979,,3.972,3.9565,2610.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,ИнтерРАОао,IRAO,8245.0,317586411.0,3.9745,3.941,3.9955,3.95,3.972,3.95,79956000.0,3.972,3.972,3.95,317586411.0,317586411.0,317586411.0,
SMAL,2018-09-05,ИркЭнерго,IRGZ,1.0,119.0,11.9,11.9,11.9,,11.4,11.9,10.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,ИркЭнерго,IRGZ,124.0,962060.0,12.45,9.55,12.45,11.75,11.4,11.8,84400.0,11.4,11.4,11.75,962060.0,962060.0,962060.0,
SMAL,2018-09-05,ИРКУТ-3,IRKT,2.0,1718.9,44.05,44.05,45.0,,45.25,45.0,39.0,,,,0.0,0.0,0.0,
TQBR,2018-09-05,ИРКУТ-3,IRKT,4209.0,83326235.0,38.5,38.5,49.2,46.4,45.25,46.4,1842300.0,45.25,45.25,46.4,83326235.0,83326235.0,83326235.0,
TQBR,2018-09-05,iИСКЧ ао,ISKJ,1.0,1710.0,8.55,8.55,8.55,8.55,8.55,8.55,200.0,,8.55,8.55,0.0,509040.0,0.0,
TQBR,2018-09-05,Славн-ЯНОС,JNOS,2.0,11340.0,18.6,18.6,19.2,18.9,18.9,19.2,600.0,,19.7,18.9,0.0,503680.0,0.0,
TQBR,2018-09-05,Слав-ЯНОСп,JNOSP,4.0,42040.0,13.8,13.8,14.1,14.0,14.0,14.1,3000.0,,15.5,14.0,0.0,514400.0,0.0,
TQBR,2018-09-05,Куйбазот,KAZT,1.0,9120.0,91.2,91.2,91.2,91.2,91.2,91.2,100.0,,90.6,91.2,0.0,588580.0,0.0,
TQBR,2018-09-05,КузбТК ао,KBTK,386.0,8842250.0,198.5,191.0,199.0,193.0,195.0,193.0,45330.0,195.0,195.0,193.0,8842250.0,8842250.0,8842250.0,
TQBR,2018-09-05,КамчатЭ ао,KCHE,2.0,12655.0,0.114,0.114,0.1255,0.1255,0.115,0.1255,110000.0,,0.1195,0.1255,0.0,500435.0,0.0,
