BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2017-12-11,РЖД-12обл,RU000A0JQ5Q5,4.0,3768.0,90.0,95.9,95.0,95.0,0.07,94.2,3.76,95.9,4.0,,95.97,95.0,0.0,521104.4,0.0,2019-05-16,521.0,4.38,,,,0.5,,2017-12-11,1000.0,SUR,,,,,RUB
EQOB,2017-12-11,РЖД-17 обл,RU000A0JQ7W9,8.0,27644188.9,100.3,100.42,100.37,100.37,46.72,100.36,7.62,100.42,27544.0,100.36,100.36,100.37,37990480.7,27841780.1,37990480.7,2018-07-16,35.0,7.72,,,,57.84,2018-01-15,2017-12-11,1000.0,SUR,,,,,RUB
EQOB,2017-12-11,РЖД-19 обл,RU000A0JQ7Z2,3.0,25052.0,100.0,100.52,100.0,100.0,32.82,100.21,8.29,100.52,25.0,,99.94,100.0,0.0,27907512.0,0.0,2024-07-08,210.0,7.91,,,,40.64,2018-07-16,2017-12-11,1000.0,SUR,,,,,RUB
EQOB,2017-12-11,Транснф 03,RU000A0JQCR1,13.0,23196002.5,106.55,106.7,106.55,106.55,27.07,106.55,7.89,106.7,21770.0,106.55,106.55,106.55,23196002.5,23196002.5,23196002.5,2019-09-18,608.0,7.89,,,,120.17,,2017-12-11,1000.0,SUR,,,,,RUB
EQOB,2017-12-11,МГор66-об,RU000A0JQHM1,4.0,392798.0,102.1,102.3,102.3,102.3,4.93,102.29,7.68,102.3,384.0,102.3,102.3,102.3,15575161.0,13508681.0,15575161.0,2018-11-23,334.0,7.69,,,,25.21,,2017-12-11,1000.0,SUR,,,,,RUB
EQOB,2017-12-11,РЖД-23 обл,RU000A0JQRD9,13.0,72850480.5,102.54,102.55,102.54,102.54,44.1,102.55,7.6,102.55,71039.0,102.55,102.55,102.54,72850480.5,72850480.5,72850480.5,2025-01-16,217.0,7.58,,,,58.59,2018-07-26,2017-12-11,1000.0,SUR,,,,,RUB
EQOB,2017-12-11,РСХБ 11,RU000A0JQS74,3.0,40199.0,100.4,100.5,100.5,100.5,29.56,100.5,8.19,100.4,40.0,,100.22,100.5,0.0,616355.6,0.0,2020-01-30,711.0,8.19,,,,41.39,,2017-12-11,1000.0,SUR,,,,,RUB
EQOB,2017-12-11,РБК 04,RU000A0JQVD1,1.0,9628.38,98.5,98.5,98.5,98.5,,98.5,,98.5,9775.0,,98.11,98.5,0.0,1598232.79,0.0,2018-04-19,129.0,0.0,,,,,,2017-12-11,1.0,SUR,,,,,RUB
EQOB,2017-12-11,ЕвроХим 02,RU000A0JQXQ9,2.0,26727.8,102.79,102.8,102.8,102.8,56.73,102.8,7.13,102.79,26.0,,102.4,102.8,0.0,7200870.0,0.0,2018-06-26,187.0,7.13,,,,61.83,,2017-12-11,1000.0,SUR,,,,,RUB
EQOB,2017-12-11,Мечел 14об,RU000A0JR0J0,31.0,1894571.76,98.4,98.6,98.6,98.6,31.91,98.59,21.68,98.59,2402.0,98.59,98.59,98.6,1894571.76,1894571.76,1894571.76,2020-02-25,78.0,21.73,,,,55.85,2018-02-27,2017-12-11,800.0,SUR,,,,,RUB
