BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-04-27,UBANK11/22,AMUNIBB2AER2,1.0,4612.5,102.5,102.5,102.5,102.5,,102.5,,102.5,45.0,102.5509,102.5227,102.5,617503.59,569967.55,617503.59,2022-11-15,,,,,5.25,1.31,,2021-04-27,100.0,USD,,,,,USD,3
TQCB,2021-04-27,МГор48-об,RU000A0JNYN1,24.0,134343.2,100.07,100.39,100.33,100.33,22.52,100.26,5.77,100.39,134.0,,100.36,100.33,0.0,807909.7,0.0,2022-06-11,394.0,5.83,,,6.0,29.92,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-27,РЖД-19 обл,RU000A0JQ7Z2,12.0,562218.0,103.06,103.35,103.35,103.35,22.8,103.35,6.77,103.35,544.0,103.35,103.35,103.35,562218.0,562218.0,562218.0,2024-07-08,1036.0,6.77,,,7.85,39.14,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-27,Мечел  4об,RU000A0JQ8V9,5.0,564.25,109.22,254.81,254.81,254.81,0.13,225.69,-66.44,109.22,5.0,,,254.81,0.0,0.0,0.0,2021-07-15,79.0,-40.83,,,8.0,1.0,,2021-04-27,50.0,SUR,,,-277.2804,,RUB,3
TQCB,2021-04-27,РЖД-23 обл,RU000A0JQRD9,22.0,37356.1,103.61,103.81,103.61,103.61,20.65,103.77,6.85,103.79,36.0,,103.71,103.61,0.0,500907.5,0.0,2025-01-16,1186.0,6.8,,,7.85,39.14,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-27,ЗСД 01,RU000A0JRJB8,2.0,2389.9,109.0,129.99,129.99,129.99,44.05,119.5,6.46,109.0,2.0,,,129.99,0.0,0.0,0.0,2031-05-13,2388.0,7.77,,,10.44,52.06,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-27,Мечел 17об,RU000A0JRJS2,65.0,2935784.01,100.0,100.19,100.07,100.08,2.91,100.01,,100.11,58707.0,100.01,100.01,100.08,2935784.01,2935784.01,2935784.01,2021-05-27,,,,,8.75,3.27,,2021-04-27,50.0,SUR,,,,,RUB,3
TQCB,2021-04-27,Мечел 18об,RU000A0JRJT0,8.0,166753.66,100.0,100.1,100.0,100.0,2.91,100.0,,100.0,3335.0,,100.03,100.0,0.0,555818.54,0.0,2021-05-27,,,,,8.75,3.27,,2021-04-27,50.0,SUR,,,,,RUB,3
TQCB,2021-04-27,ННК 04,RU000A0JRJV6,24.0,177765.42,98.98,99.45,99.3,99.3,23.96,99.2,16.73,99.43,256.0,,99.2,99.3,0.0,513178.68,0.0,2021-06-01,35.0,17.96,,,8.5,29.67,,2021-04-27,700.0,SUR,,,15.1376,,RUB,3
TQCB,2021-04-27,Мечел 19об,RU000A0JRJY0,9.0,112003.31,99.95,100.03,100.0,100.0,2.85,99.96,,100.03,2241.0,,100.06,100.0,0.0,505082.7,0.0,2021-06-01,,,,,8.75,3.27,,2021-04-27,50.0,SUR,,,8.0888,,RUB,3
TQCB,2021-04-27,ННК 06,RU000A0JRK22,20.0,190653.96,99.21,99.48,99.35,99.35,23.47,99.4,15.5,99.29,274.0,,99.28,99.35,0.0,628266.31,0.0,2021-06-04,38.0,14.95,,,8.5,29.67,,2021-04-27,700.0,SUR,,,14.1323,,RUB,3
TQCB,2021-04-27,СПбТел 01,RU000A0JRKC4,3.0,392372.1,100.35,100.44,100.35,100.35,31.9,100.35,5.53,100.44,391.0,100.39,100.39,100.35,1167591.6,1154534.3,1167591.6,2021-06-11,45.0,5.53,,,8.5,42.38,,2021-04-27,1000.0,SUR,,,5.2788,,RUB,3
TQCB,2021-04-27,СПбТел 02,RU000A0JRKD2,1.0,50045.0,100.09,100.09,100.09,100.09,20.64,100.09,4.75,100.09,50.0,100.04,100.03,100.09,754333.4,500133.0,754333.4,2021-06-11,45.0,4.75,,,5.5,27.42,,2021-04-27,1000.0,SUR,,,4.549,,RUB,3
TQCB,2021-04-27,ФСК ЕЭС-13,RU000A0JRL96,1.0,100510.0,100.51,100.51,100.51,100.51,29.34,100.51,5.04,100.51,100.0,100.51,100.5,100.51,48545722.0,22260967.6,48545722.0,2021-06-22,56.0,5.04,,,8.5,42.38,,2021-04-27,1000.0,SUR,,,4.8505,,RUB,3
TQCB,2021-04-27,РСХБ 14,RU000A0JRLE8,1.0,200940.0,100.47,100.47,100.47,100.47,26.57,100.47,5.34,100.47,200.0,100.3,100.3,100.47,480301265.5,61645184.0,480301265.5,2021-06-29,63.0,5.34,,,8.15,40.64,,2021-04-27,1000.0,SUR,,,5.1394,,RUB,3
TQCB,2021-04-27,РСХБ 12,RU000A0JRMB2,1.0,3018.0,100.6,100.6,100.6,100.6,26.12,100.6,4.67,100.6,3.0,,100.93,100.6,0.0,622764.4,0.0,2021-07-01,65.0,4.67,,,8.15,40.64,,2021-04-27,1000.0,SUR,,,4.5093,,RUB,3
TQCB,2021-04-27,ВЭБ.РФ 10,RU000A0JRTN2,1.0,1005.0,100.5,100.5,100.5,100.5,5.68,100.5,4.68,100.5,1.0,,,100.5,0.0,0.0,0.0,2021-09-21,147.0,4.68,,,5.92,29.52,,2021-04-27,1000.0,SUR,,,4.5885,,RUB,3
TQCB,2021-04-27,ВЭБлизинг8,RU000A0JRUY7,3.0,12108.0,100.9,100.9,100.9,100.9,1.39,100.9,5.38,100.9,12.0,,101.02,100.9,0.0,952664.0,0.0,2021-10-19,175.0,5.38,,,7.25,36.15,,2021-04-27,1000.0,SUR,,,5.2752,,RUB,3
TQCB,2021-04-27,ВЭБлизинг9,RU000A0JRV52,2.0,10150.0,101.5,101.5,101.5,101.5,1.19,101.5,4.1,101.5,10.0,,101.17,101.5,0.0,652554.7,0.0,2021-10-20,176.0,4.1,,,7.25,36.15,,2021-04-27,1000.0,SUR,,,4.0319,,RUB,3
TQCB,2021-04-27,РСХБ 15,RU000A0JRVN8,3.0,23397.6,101.7,101.73,101.7,101.7,0.0,101.73,3.54,101.73,23.0,,101.05,101.7,0.0,632563.9,0.0,2021-10-26,182.0,3.48,,,7.0,34.9,,2021-04-27,1000.0,SUR,,,3.4917,,RUB,3
TQCB,2021-04-27,СПбТел 07,RU000A0JRVU3,221.0,709842.9,102.14,103.5,103.0,103.0,5.72,103.03,6.69,103.5,689.0,103.03,103.03,103.0,709842.9,709842.9,709842.9,2022-04-05,335.0,6.66,,,9.95,49.61,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-27,ОткрФКББ03,RU000A0JRZ74,4.0,3660.3,72.86,74.59,74.59,73.29,0.03,73.21,7.21,72.86,5.0,,74.56,73.29,0.0,1838624.7,0.0,2025-07-16,1541.0,7.68,,,0.01,0.05,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQRD,2021-04-27,ОткрХОЛ 2,RU000A0JS264,2.0,362.7,2.79,2.79,2.79,2.79,,2.79,,2.79,13.0,,,2.79,0.0,0.0,0.0,2026-12-10,,,,,0.01,0.05,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-27,СПбТел 05,RU000A0JS3L9,1.0,2079.8,103.99,103.99,103.99,103.99,24.92,103.99,5.33,103.99,2.0,,103.93,103.99,0.0,1069402.3,0.0,2022-01-31,270.0,5.33,,,10.7,53.35,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-27,Башнефть04,RU000A0JS3U0,1.0,1072.0,107.2,107.2,107.2,107.2,15.53,107.2,-2.17,107.2,1.0,,,107.2,0.0,0.0,0.0,2022-02-04,277.0,-2.17,,,7.0,34.9,,2021-04-27,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-27,ВымпелКом4,RU000A0JS5F6,4.0,25122.1,100.05,102.54,100.05,100.1,8.32,100.49,6.22,102.54,25.0,,100.77,100.1,0.0,502835.6,0.0,2022-03-08,310.0,5.68,,,6.2,30.92,,2021-04-27,1000.0,SUR,,,,,RUB,3
