BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2019-10-21,BYNRUB_TOM,BYNRUB_TOM,31.35,31.35,31.41,31.41,2.0,345330.0,31.3936
CETS,2019-10-21,CHF_TODTOM,CHFRUBTODTOM,0.0094,0.0094,0.0094,0.0094,1.0,6494690.0,0.0094
CNGD,2019-10-21,CHF_TODTOM,CHFRUBTODTOM,0.0267,0.0114,0.0298,0.0298,13.0,9141109.78,
CETS,2019-10-21,CHFRUB_TOD,CHFRUB_TOD,64.6525,64.6525,64.7,64.7,2.0,388152.5,64.6921
CETS,2019-10-21,CHFRUB_TOM,CHFRUB_TOM,64.74,64.58,64.74,64.675,22.0,25477637.5,64.6641
CETS,2019-10-21,CNYRUB_TOD,CNY000000TOD,9.0274,9.014,9.0315,9.0211,50.0,157405028.1,9.025
CETS,2019-10-21,CNY_TODTOM,CNYRUBTODTOM,0.00086,0.00086,0.001179,0.001179,43.0,2833227577.2,0.001127
CNGD,2019-10-21,CNY_TODTOM,CNYRUBTODTOM,0.003712,-0.001237,0.0041,0.003341,28.0,4670066.56,
CETS,2019-10-21,CNYRUB_TOM,CNYRUB_TOM,9.025,9.008,9.0313,9.0102,372.0,1911136816.0,9.0159
CETS,2019-10-21,EUR_TODTOM,EUR000TODTOM,0.0139,0.0136,0.0145,0.0137,447.0,108096477830.0,0.0142
CNGD,2019-10-21,EUR_TODTOM,EUR000TODTOM,0.0264,-0.0313,0.0383,0.013,1638.0,9457115146.69,
CETS,2019-10-21,EURUSD_TOD,EURUSD000TOD,1.11545,1.11511,1.11755,1.1167,67.0,281676182.57,1.11644
CNGD,2019-10-21,EURUSD_TOD,EURUSD000TOD,1.13772,1.11541,1.13961,1.11663,84.0,7752593.36,
CETS,2019-10-21,EURUSD_TOM,EURUSD000TOM,1.11508,1.11378,1.11782,1.11488,191.0,1887948906.62,1.11557
CNGD,2019-10-21,EURUSD_TOM,EURUSD000TOM,1.13772,1.11541,1.13961,1.1176,87.0,332838187.38,
CETS,2019-10-21,EURUSDTDTM,EURUSDTODTOM,7.3e-05,6.2e-05,7.7e-05,6.8e-05,123.0,54102413543.98,7.5e-05
CNGD,2019-10-21,EURUSDTDTM,EURUSDTODTOM,7.5e-05,-0.000153,0.000458,5.9e-05,202.0,8454048819.05,
CETS,2019-10-21,EURRUB_TOD,EUR_RUB__TOD,71.155,71.0825,71.215,71.085,2986.0,13168840610.0,71.1326
CNGD,2019-10-21,EURRUB_TOD,EUR_RUB__TOD,71.1925,69.749,72.6266,71.12,206.0,278347078.56,
CETS,2019-10-21,EURRUB_TOM,EUR_RUB__TOM,71.225,70.9825,71.225,71.01,6306.0,23834934407.5,71.1312
CNGD,2019-10-21,EURRUB_TOM,EUR_RUB__TOM,71.175,69.749,72.6266,71.055,1369.0,197677090.03,
CETS,2019-10-21,GBP_TODTOM,GBPRUBTODTOM,0.0081,0.008,0.0092,0.008,16.0,206290390.0,0.0087
CNGD,2019-10-21,GBP_TODTOM,GBPRUBTODTOM,-0.0203,-0.0203,0.0443,0.0305,69.0,73990196.13,
CETS,2019-10-21,GBPRUB_TOD,GBPRUB_TOD,82.48,82.3175,82.77,82.7,22.0,78773540.0,82.4854
CETS,2019-10-21,GBPRUB_TOM,GBPRUB_TOM,82.4925,81.6025,82.9,82.6,124.0,77023797.5,82.7323
CNGD,2019-10-21,GBPUSDTDTM,GBPUSDTODTOM,0.000177,-0.000177,0.000177,-0.000177,3.0,8277911.88,
CETS,2019-10-21,HKDRUB_TOM,HKDRUB_TOM,8.1198,8.1198,8.1198,8.1198,1.0,8119.8,8.1198
CETS,2019-10-21,JPYRUB_TOD,JPYRUB_TOD,58.88,58.69,58.88,58.69,3.0,12539110.0,58.8691
CETS,2019-10-21,KZTRUB_TOD,KZTRUB_TOD,16.415,16.415,16.415,16.415,1.0,2462250.0,16.415
CETS,2019-10-21,SLVRUB_TOM,SLVRUB_TOM,36.03,35.82,36.03,35.82,2.0,1007160.0,35.97
CETS,2019-10-21,TRYRUB_TOD,TRYRUB_TOD,11.04,11.04,11.04,11.04,1.0,1104000.0,11.04
CETS,2019-10-21,USDRUB_TOD,USD000000TOD,63.81,63.62,63.8475,63.7275,11695.0,42747255232.5,63.7217
CNGD,2019-10-21,USDRUB_TOD,USD000000TOD,64.04,62.4064,65.1015,63.75,2885.0,7951596563.06,
CETS,2019-10-21,USD_TODTOM,USD000TODTOM,0.0085,0.008,0.0089,0.008,926.0,519649396640.0,0.0084
CNGD,2019-10-21,USD_TODTOM,USD000TODTOM,0.0254,-0.0281,0.0385,0.0237,13137.0,83221585893.42,
CETS,2019-10-21,USDRUB_TOM,USD000UTSTOM,63.8175,63.6275,63.85,63.73,18979.0,108774037510.0,63.7324
CNGD,2019-10-21,USDRUB_TOM,USD000UTSTOM,63.835,62.0,65.1015,63.7175,10948.0,4881285395.05,
CNGD,2019-10-21,USDCNYTDTM,USDCNYTODTOM,0.00097,0.00097,0.00097,0.00097,4.0,143242.26,
CETS,2019-10-21,USDRUB_TDB,USDRUB_TDB,63.8025,63.645,63.8025,63.6625,38.0,2484571250.0,63.707
WAPS,2019-10-21,USDRUBWAP0,USDRUB_WAP0,63.7606,63.7606,63.7606,63.7606,5.0,1236955640.0,63.7606
