BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2008-08-01,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1029.964,1029.964,1029.964,1029.964,0.0,,,2,375902636135.89,RUB,0.001
RTSI,EPSI,2008-08-01,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,716.6848,716.6848,716.6848,716.6848,0.0,,,2,144099384093.751,RUB,999999.999999
SNDX,IMOEX,2008-08-01,Индекс МосБиржи,Индекс МосБиржи,1492.55,1495.26,1504.72,1473.26,46825497615.09,,,2,,RUB,
RTSI,MCFTR,2008-08-01,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1557.65,1557.65,1557.65,1557.65,0.0,,,2,0.0,,
RTSI,MCFTRN,2008-08-01,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1547.72,1547.72,1547.72,1547.72,0.0,,,2,0.0,,
RTSI,MCFTRR,2008-08-01,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1551.69,1551.69,1551.69,1551.69,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2008-08-01,Индекс МосБиржи 10,Индекс МосБиржи 10,2643.33,2642.04,2669.02,2610.37,44567923179.22,,,2,,RUB,
SNDX,MICEXBORR1W,2008-08-01,MCX BO 1W,ММВБ РЕПО обл 7 дней,5.55,,,,9282769161.0,,,2,,RUB,
SNDX,MICEXBORR2W,2008-08-01,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.1,,,,1311512886.03,,,2,,RUB,
SNDX,MICEXBORRON,2008-08-01,MCX BO ON,ММВБ РЕПО обл 1 день,5.17,,,,31438348857.39,,,2,,RUB,
SNDX,MICEXCBICP,2008-08-01,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,98.05,98.09,98.16,98.05,4478035571.3,1048,9.4,2,,RUB,
SNDX,MICEXCBICP3Y,2008-08-01,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,99.57,99.48,99.63,99.48,3791950039.0,690,8.88,2,,RUB,
