BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-12-22,АбрауДюрсо,ABRD,147.0,642045.0,201.5,201.5,207.5,202.5,203.0,202.5,3160.0,203.0,203.0,202.5,642045.0,642045.0,642045.0,0.0,3
TQBR,2020-12-22,АСКО ао,ACKO,546.0,2159958.0,5.32,5.18,6.0,5.52,5.52,5.52,390800.0,5.52,5.52,5.52,2159958.0,2159958.0,2159958.0,0.0,3
SMAL,2020-12-22,Система ао,AFKS,29.0,5362.83,28.9,27.116,30.308,,28.167,30.308,191.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-22,Система ао,AFKS,24022.0,1602796864.0,27.8,27.433,28.75,28.564,28.167,28.67,56903800.0,28.131,28.131,28.564,1491055007.9,1491055007.9,1491055007.9,0.0,3
SMAL,2020-12-22,Аэрофлот,AFLT,8.0,1028.06,72.32,66.28,72.32,,68.86,69.0,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-22,Аэрофлот,AFLT,35109.0,1457050971.0,67.98,67.5,69.7,69.08,68.86,68.74,21158790.0,68.86,68.86,69.08,1371022390.2,1371022390.2,1371022390.2,0.0,3
TQBR,2020-12-22,AGRO-гдр,AGRO,5743.0,197305723.4,817.6,806.6,826.6,821.4,822.2,821.4,240000.0,822.2,822.2,821.4,197305723.4,197305723.4,197305723.4,0.0,3
TQTF,2020-12-22,ETF AKCH,AKCH,54.0,2356886.41,103.0,103.0,103.71,103.51,103.47,103.51,22778.0,103.47,103.47,103.51,2356886.41,2356886.41,2356886.41,0.0,3
TQTE,2020-12-22,AKEU ETF,AKEU,222.0,207847.27,10.52,10.48,10.63,10.62,10.6,10.63,19599.0,965.09,965.09,10.62,18914704.18,18914704.18,18914704.18,128161.34,3
TQTF,2020-12-22,ETF AKMB,AKMB,1290.0,1031394.39,1.0589,1.0557,1.0589,1.058,1.0563,1.058,975226.0,1.0578,1.0578,1.058,777372.74,777372.74,777372.74,4660467.94,3
TQTF,2020-12-22,ETF AKME,AKME,21.0,8643746.27,99.0,99.0,100.88,100.88,99.96,100.88,86468.0,99.96,99.96,100.88,8643746.27,8643746.27,8643746.27,0.0,3
TQTD,2020-12-22,AKNX ETF,AKNX,375.0,406800.05,18.26,18.26,18.65,18.53,18.48,18.51,22028.0,1379.6,1379.6,18.53,31223672.82,31223672.82,31223672.82,366283.51,3
TQTF,2020-12-22,AKNX ETF,AKNX,62.0,847059.0,1397.4,1393.2,1410.6,1383.8,1379.6,1407.2,604.0,1379.6,1379.6,1383.8,31223672.82,31223672.82,31223672.82,0.0,3
TQBR,2020-12-22,Акрон,AKRN,567.0,14776848.0,5984.0,5964.0,6048.0,6044.0,6020.0,6044.0,2455.0,6020.0,6020.0,6044.0,14776848.0,14776848.0,14776848.0,0.0,3
TQTD,2020-12-22,AKSP ETF,AKSP,297.0,497870.1,12.65,12.65,12.81,12.75,12.77,12.74,38989.0,953.53,953.53,12.75,37177005.99,37177005.99,37177005.99,406608.22,3
TQBR,2020-12-22,БестЭфБ ао,ALBK,132.0,688560.0,56.5,56.0,57.0,57.0,56.5,57.0,12220.0,56.5,56.5,57.0,688560.0,688560.0,688560.0,0.0,3
TQBR,2020-12-22,АЛРОСА-Нюр,ALNU,14.0,1770800.0,59600.0,58600.0,59600.0,59000.0,59000.0,59000.0,30.0,59000.0,59000.0,59000.0,1770800.0,1770800.0,1770800.0,0.0,3
SMAL,2020-12-22,АЛРОСА ао,ALRS,32.0,11988.49,96.02,93.76,97.23,,96.15,97.23,126.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-22,АЛРОСА ао,ALRS,26150.0,1715935959.4,94.16,94.16,97.01,96.14,96.15,96.14,17846940.0,96.14,96.14,96.14,1658251842.6,1658251842.6,1658251842.6,0.0,3
SMAL,2020-12-22,АшинскийМЗ,AMEZ,6.0,918.6,6.12,6.12,7.845,,8.13,7.845,124.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-22,АшинскийМЗ,AMEZ,5497.0,38281665.5,8.91,7.76,8.965,8.05,8.13,8.05,4707500.0,8.13,8.13,8.05,38281665.5,38281665.5,38281665.5,0.0,3
TQBR,2020-12-22,Аптеки36и6,APTK,3837.0,10001646.86,13.55,13.5,13.782,13.55,13.618,13.55,734420.0,13.618,13.618,13.55,10001646.86,10001646.86,10001646.86,0.0,3
TQBR,2020-12-22,РусАква ао,AQUA,526.0,10269360.0,245.0,244.0,252.0,247.5,249.0,248.0,41270.0,249.0,249.0,247.5,10269360.0,10269360.0,10269360.0,0.0,3
TQBR,2020-12-22,Арсагера,ARSA,15.0,186910.0,3.72,3.7,3.76,3.76,3.74,3.76,50000.0,,3.76,3.76,0.0,514550.0,0.0,0.0,3
TQBR,2020-12-22,АстрЭнСб,ASSB,46.0,121859.5,0.77,0.77,0.7795,0.779,0.776,0.779,157000.0,,0.7805,0.779,0.0,503372.0,0.0,0.0,3
TQBR,2020-12-22,Авангрд-ао,AVAN,493.0,3198920.0,1015.0,965.0,1045.0,990.0,990.0,985.0,3227.0,990.0,990.0,990.0,3198920.0,3198920.0,3198920.0,0.0,3
TQBR,2020-12-22,Башнефт ао,BANE,892.0,17929019.0,1618.0,1600.0,1627.0,1607.5,1615.0,1607.5,11100.0,1615.0,1615.0,1607.5,17929019.0,17929019.0,17929019.0,0.0,3
TQBR,2020-12-22,Башнефт ап,BANEP,3857.0,104289350.0,1168.0,1164.5,1184.5,1168.5,1172.5,1168.5,88891.0,1173.0,1173.0,1168.5,104289350.0,104289350.0,104289350.0,0.0,3
