BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-12-22,МГор48-об,RU000A0JNYN1,30.0,141738.0,100.68,101.34,101.34,101.34,1.81,101.24,5.1,101.28,140.0,,100.88,101.34,0.0,669866.2,0.0,2022-06-11,520.0,5.18,,,6.0,29.92,,2020-12-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-22,РЖД-19 обл,RU000A0JQ7Z2,22.0,407299.3,106.6,106.91,106.91,106.91,34.84,106.9,5.72,106.61,381.0,,106.98,106.91,0.0,539179.9,0.0,2024-07-08,1123.0,5.72,,,7.85,39.14,,2020-12-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-22,Мечел  4об,RU000A0JQ8V9,3.0,8688.0,144.8,144.8,144.8,144.8,2.2,144.8,-72.62,144.8,40.0,,,144.8,0.0,0.0,0.0,2021-07-15,23.0,-72.62,,,7.88,2.95,2021-01-14,2020-12-22,150.0,SUR,,,,,RUB,3
TQCB,2020-12-22,ДОМ.РФ14об,RU000A0JQAL8,1.0,105250.0,105.25,105.25,105.25,105.25,6.84,105.25,-6.16,105.25,100.0,105.73,105.72,105.25,4523084.0,3454990.0,4523084.0,2023-05-15,144.0,-6.16,,,6.75,33.47,2021-05-15,2020-12-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-22,ДОМ.РФ15об,RU000A0JQAM6,1.0,1150.0,115.0,115.0,115.0,115.0,18.12,115.0,-42.07,115.0,1.0,,114.58,115.0,0.0,1036986.0,0.0,2028-09-15,83.0,-42.07,,,6.75,33.47,2021-03-15,2020-12-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-22,РЖД-23 обл,RU000A0JQRD9,20.0,523241.0,106.82,107.12,107.0,107.0,32.69,107.0,5.97,107.1,489.0,107.0,107.0,107.0,523241.0,523241.0,523241.0,2025-01-16,1269.0,5.97,,,7.85,39.14,,2020-12-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-22,ДОМ.РФ17об,RU000A0JR5F7,3.0,1865.5,105.0,107.0,107.0,106.0,5.9,106.6,-0.41,107.0,5.0,,,106.0,0.0,0.0,0.0,2022-04-15,264.0,0.1,,,9.05,7.98,,2020-12-22,350.0,SUR,,,,,RUB,3
TQCB,2020-12-22,Газпрнеф10,RU000A0JR878,21.0,3820363.3,100.37,100.5,100.45,100.45,30.61,100.46,2.71,100.5,3803.0,100.46,100.46,100.45,3820363.3,3820363.3,3820363.3,2021-01-26,35.0,2.6,,,7.6,37.9,,2020-12-22,1000.0,SUR,,,2.5988,,RUB,3
TQCB,2020-12-22,Мечел 16об,RU000A0JR8P0,11.0,127427.9,100.26,100.71,100.55,100.55,29.15,100.34,3.75,100.42,127.0,,100.51,100.55,0.0,519655.8,0.0,2021-02-09,49.0,5.36,,,8.0,39.89,,2020-12-22,1000.0,SUR,,,3.6134,,RUB,3
TQCB,2020-12-22,ВЭБ.РФ 09,RU000A0JRCX7,52.0,396326645.5,100.82,100.85,100.83,100.83,23.41,100.83,5.28,100.85,393045.0,100.83,100.83,100.83,396326645.5,396326645.5,396326645.5,2021-03-18,86.0,5.28,,,8.9,44.38,,2020-12-22,1000.0,SUR,,,5.1122,,RUB,3
TQCB,2020-12-22,РУСАЛБАл08,RU000A0JRF11,3.0,3928.2,98.0,98.41,98.0,98.0,0.02,98.21,,98.41,4.0,,98.35,98.0,0.0,533033.9,0.0,2021-04-05,,,,,0.01,0.05,,2020-12-22,1000.0,SUR,,,7.1731,,RUB,3
TQCB,2020-12-22,РусГидро01,RU000A0JRFN1,6.0,12192.3,101.01,105.04,105.04,105.04,18.48,101.6,-6.6,101.51,12.0,,102.44,105.04,0.0,500943.1,0.0,2021-04-12,111.0,4.11,,,9.5,47.37,,2020-12-22,1000.0,SUR,,,-6.6957,,RUB,3
TQCB,2020-12-22,РусГидро02,RU000A0JRFP6,2.0,9055.8,100.62,100.62,100.62,100.62,18.48,100.62,7.45,100.62,9.0,,,100.62,0.0,0.0,0.0,2021-04-12,111.0,7.45,,,9.5,47.37,,2020-12-22,1000.0,SUR,,,7.1962,,RUB,3
TQCB,2020-12-22,Акрон 04,RU000A0JRHF3,1.0,3007.5,100.25,100.25,100.25,100.25,6.23,100.25,5.93,100.25,3.0,,100.7,100.25,0.0,730080.3,0.0,2021-05-18,147.0,5.93,,,6.5,32.41,,2020-12-22,1000.0,SUR,,,5.7835,,RUB,3
TQCB,2020-12-22,ЗСД 01,RU000A0JRJB8,1.0,1300.0,130.0,130.0,130.0,130.0,8.01,130.0,6.54,130.0,1.0,,,130.0,0.0,0.0,0.0,2031-05-13,2568.0,6.54,,,10.44,52.06,,2020-12-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-22,Мечел 17об,RU000A0JRJS2,61.0,380310.88,100.44,100.99,100.96,100.96,0.62,100.53,,100.98,3783.0,,100.53,100.96,0.0,522549.81,0.0,2021-05-27,,,,,8.75,3.27,,2020-12-22,100.0,SUR,,,,,RUB,3
