BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-05-06,АбрауДюрсо,ABRD,414.0,4120035.0,204.0,200.0,204.5,200.0,202.0,201.5,20420.0,202.0,202.0,200.0,4120035.0,4120035.0,4120035.0,0.0,3
TQBR,2021-05-06,АСКО ао,ACKO,18.0,150228.0,6.1,6.08,6.1,6.1,6.08,6.1,24700.0,,6.06,6.1,0.0,506736.0,0.0,0.0,3
SMAL,2021-05-06,Система ао,AFKS,5.0,855.36,34.763,34.1,34.87,,34.112,34.87,25.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-06,Система ао,AFKS,13019.0,900927262.1,34.156,33.7,34.54,34.01,34.112,34.177,26410700.0,34.112,34.112,34.01,836452173.6,836452173.6,836452173.6,0.0,3
SMAL,2021-05-06,Аэрофлот,AFLT,8.0,1298.38,65.04,63.42,65.64,,65.32,65.64,20.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-06,Аэрофлот,AFLT,13007.0,397273977.4,65.26,65.1,65.58,65.56,65.32,65.4,6082580.0,65.3,65.3,65.56,349180971.8,349180971.8,349180971.8,0.0,3
TQBR,2021-05-06,AGRO-гдр,AGRO,5224.0,100462340.8,910.8,909.2,922.0,914.8,917.2,914.8,109539.0,917.2,917.2,914.8,100462340.8,100462340.8,100462340.8,0.0,3
TQTF,2021-05-06,ETF AKCH,AKCH,1113.0,4658468.52,100.3,98.0,100.3,98.38,98.36,98.38,47359.0,98.36,98.36,98.38,4658468.52,4658468.52,4658468.52,35931278.04,3
TQTE,2021-05-06,AKEU ETF,AKEU,304.0,42165.36,12.05,11.98,12.07,12.03,12.03,12.03,3505.0,1079.99,1079.99,12.03,3785361.37,3785361.37,3785361.37,220960.4,3
TQTF,2021-05-06,ETF AKMB,AKMB,1671.0,913163.8,1.0755,1.0755,1.0797,1.0793,1.0792,1.079,846163.0,1.0792,1.0792,1.0793,836860.8,836860.8,836860.8,2980099.66,3
TQTF,2021-05-06,ETF AKME,AKME,165.0,173863.55,117.45,117.45,118.6,117.9,118.05,118.4,1473.0,,117.1,117.9,0.0,557715.2,0.0,851021.02,3
TQTD,2021-05-06,AKNX ETF,AKNX,264.0,109048.57,19.94,19.62,20.15,19.84,19.81,19.85,5504.0,1482.8,1482.8,19.84,8859810.17,8859810.17,8859810.17,320867.38,3
TQTF,2021-05-06,AKNX ETF,AKNX,69.0,696248.8,1580.0,1463.6,1580.0,1485.4,1482.8,1463.6,471.0,1482.8,1482.8,1485.4,8859810.17,8859810.17,8859810.17,24015350.9,3
TQBR,2021-05-06,Акрон,AKRN,522.0,7539580.0,6098.0,6010.0,6122.0,6010.0,6052.0,6010.0,1246.0,6052.0,6052.0,6010.0,7539580.0,7539580.0,7539580.0,0.0,3
TQTD,2021-05-06,AKSP ETF,AKSP,337.0,167806.39,14.38,14.25,14.38,14.31,14.3,14.36,11733.0,1070.68,1070.68,14.31,12562271.75,12562271.75,12562271.75,529371.13,3
TQBR,2021-05-06,БестЭфБ ао,ALBK,9.0,29175.0,59.5,59.5,60.5,60.0,59.5,60.0,490.0,,60.0,60.0,0.0,510890.0,0.0,0.0,3
TQBR,2021-05-06,АЛРОСА-Нюр,ALNU,5.0,909400.0,64800.0,64800.0,65200.0,65200.0,65000.0,65200.0,14.0,65000.0,65000.0,65200.0,1690600.0,1430800.0,1690600.0,0.0,3
SMAL,2021-05-06,АЛРОСА ао,ALRS,7.0,3419.55,113.46,113.46,115.11,,112.97,115.11,30.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-06,АЛРОСА ао,ALRS,29023.0,2033687132.2,111.12,111.12,114.04,113.27,112.97,113.31,18001290.0,112.96,112.96,113.27,1960621858.6,1960621858.6,1960621858.6,0.0,3
TQTD,2021-05-06,AMCC ETF,AMCC,265.0,5431.87,1.249,1.229,1.26,1.24,1.243,1.242,4358.0,93.1,93.1,1.24,536008.31,536008.31,536008.31,15542.61,3
TQTF,2021-05-06,AMCC ETF,AMCC,39.0,129369.0,93.9,91.7,93.9,92.8,93.1,92.3,1402.0,93.1,93.1,92.8,536008.31,536008.31,536008.31,1163288.3,3
TQTD,2021-05-06,AMDG ETF,AMDG,109.0,5764.49,1.352,1.344,1.355,1.349,1.352,1.355,4263.0,,101.2,1.349,0.0,500490.49,0.0,7654.59,3
TQTF,2021-05-06,AMDG ETF,AMDG,17.0,14462.1,100.2,100.1,100.8,101.0,101.2,100.5,144.0,,101.2,101.0,0.0,500490.49,0.0,572908.62,3
TQTD,2021-05-06,AMEM ETF,AMEM,147.0,3985.04,1.313,1.305,1.321,1.316,1.313,1.321,3034.0,,98.4,1.316,0.0,500930.24,0.0,19863.3,3
TQTF,2021-05-06,AMEM ETF,AMEM,25.0,12722.6,98.1,97.5,98.3,98.5,98.3,98.2,130.0,,98.4,98.5,0.0,500930.24,0.0,1486670.64,3
TQBR,2021-05-06,АшинскийМЗ,AMEZ,594.0,2958693.5,10.2,9.915,10.2,9.985,9.98,9.985,296500.0,9.98,9.98,9.985,2958693.5,2958693.5,2958693.5,0.0,3
TQTD,2021-05-06,AMGF ETF,AMGF,110.0,3033.51,1.291,1.268,1.294,1.286,1.285,1.287,2358.0,,96.8,1.286,0.0,500317.26,0.0,6551.05,3
TQTF,2021-05-06,AMGF ETF,AMGF,25.0,39980.9,96.3,94.8,96.3,96.3,96.2,95.3,418.0,,96.8,96.3,0.0,500317.26,0.0,490313.77,3
TQTD,2021-05-06,AMGM ETF,AMGM,414.0,60359.56,1.372,1.364,1.417,1.409,1.404,1.415,42980.0,105.1,105.1,1.409,4613685.14,4613685.14,4613685.14,19782.32,3
TQTF,2021-05-06,AMGM ETF,AMGM,32.0,95066.0,101.7,101.6,105.2,105.5,105.1,105.2,918.0,105.1,105.1,105.5,4613685.14,4613685.14,4613685.14,1480609.74,3
TQTD,2021-05-06,AMGR ETF,AMGR,340.0,7977.98,1.196,1.145,1.2,1.153,1.172,1.167,6782.0,87.8,87.8,1.153,772488.76,772488.76,772488.76,16449.68,3
