BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2015-10-14,ВТБ - 6 об,RU000A0JNGU3,14.0,8009594.1,100.3,100.35,100.34,100.34,2.33,100.33,11.05,100.3,7983.0,100.33,100.33,100.33,8009594.1,8009594.1,8009594.1,2016-07-06,84.0,11.1,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-14,МГор48-об,RU000A0JNYN1,2.0,9597.1,79.97,79.98,79.98,79.98,23.98,79.98,10.85,79.97,12.0,,78.08,,0.0,512974.0,0.0,2022-06-11,1894.0,10.85,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2015-10-14,МГор49-об,RU000A0JNYP6,6.0,208902513.4,93.8,94.07,94.07,94.07,23.4,93.97,11.27,93.8,222305.0,93.99,93.99,93.99,235298596.4,228453286.4,235298596.4,2017-06-14,571.0,11.35,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-14,РСХБ 3,RU000A0JP2G4,1.0,989.5,98.95,98.95,98.95,98.95,13.84,98.95,11.74,98.95,1.0,98.68,98.8,98.68,20152488.4,13604623.0,20152488.4,2017-02-09,120.0,11.74,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-14,ГСС 01,RU000A0JP518,6.0,53285.3,89.98,90.98,89.98,89.98,0.07,90.31,28.35,90.98,59.0,,89.93,,0.0,581850.6,0.0,2017-03-26,155.0,27.25,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-14,РСХБ 4,RU000A0JPF47,5.0,23965060.0,100.55,100.6,100.6,100.59,4.74,100.55,12.23,100.55,23824.0,100.57,100.57,100.57,61626798.4,47448513.9,61626798.4,2017-09-27,501.0,12.27,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-14,МТС 02,RU000A0JQ0E2,12.0,1056701.0,90.0,99.98,99.97,99.97,37.37,99.22,9.64,99.98,1065.0,99.22,99.22,99.22,1056701.0,1056701.0,1056701.0,2015-10-20,6.0,70.5,,,,,,,1000.0,SUR,,,,,
EQOB,2015-10-14,РЖД-11обл,RU000A0JQ177,13.0,21774050.9,99.73,99.73,99.73,99.73,31.41,99.73,10.82,99.73,21833.0,99.73,99.73,99.73,21774050.9,21774050.9,21774050.9,2015-11-18,35.0,10.82,,,,,,,1000.0,SUR,,,,,
EQOB,2015-10-14,Газпрнефт4,RU000A0JQ557,4.0,193200.0,92.0,92.0,92.0,92.0,0.22,92.0,12.37,92.0,210.0,93.16,92.97,93.16,7139880.0,5823920.0,7139880.0,2019-04-09,837.0,12.37,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2015-10-14,РЖД-15 обл,RU000A0JQ6S9,3.0,24522.5,98.09,98.09,98.09,98.09,25.45,98.09,11.39,98.09,25.0,98.02,98.04,98.02,161227897.1,73275222.1,161227897.1,2016-06-20,243.0,11.39,,,,,,,1000.0,SUR,,,,,RUR
