BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-04-28,АбрауДюрсо,ABRD,612.0,5202540.0,204.0,201.5,204.5,202.0,203.0,203.0,25650.0,203.0,203.0,202.0,5202540.0,5202540.0,5202540.0,0.0,3
TQBR,2021-04-28,АСКО ао,ACKO,33.0,109018.0,6.14,6.1,6.18,6.1,6.12,6.1,17800.0,,6.16,6.1,0.0,551130.0,0.0,0.0,3
SMAL,2021-04-28,Система ао,AFKS,7.0,2103.65,37.547,34.6,37.547,,34.889,36.739,60.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-28,Система ао,AFKS,25945.0,1598709369.9,35.55,34.275,35.79,34.61,34.889,34.932,45822200.0,34.897,34.897,34.61,1490083925.5,1490083925.5,1490083925.5,0.0,3
SMAL,2021-04-28,Аэрофлот,AFLT,7.0,2347.16,65.3,64.14,65.98,,65.0,65.98,36.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-28,Аэрофлот,AFLT,21267.0,616599608.6,65.7,64.6,65.74,64.9,65.0,65.0,9486780.0,64.98,64.98,64.9,527942536.4,527942536.4,527942536.4,0.0,3
TQBR,2021-04-28,AGRO-гдр,AGRO,7388.0,213333729.4,897.0,897.0,905.4,897.0,902.0,897.0,236494.0,902.0,902.0,897.0,213333729.4,213333729.4,213333729.4,0.0,3
TQTF,2021-04-28,ETF AKCH,AKCH,745.0,11804618.96,102.11,101.26,102.75,101.53,102.36,102.23,115084.0,102.57,102.57,101.53,11804618.96,11804618.96,11804618.96,27644568.68,3
TQTE,2021-04-28,AKEU ETF,AKEU,317.0,95415.46,12.01,11.93,12.02,11.98,11.99,11.98,7956.0,1084.96,1084.96,11.98,8631912.45,8631912.45,8631912.45,202292.62,3
TQTF,2021-04-28,ETF AKMB,AKMB,3205.0,893245.35,1.075,1.0724,1.0788,1.0747,1.0769,1.078,829543.0,1.0767,1.0767,1.0747,790496.39,790496.39,790496.39,3936711.44,3
TQTF,2021-04-28,ETF AKME,AKME,139.0,263504.48,116.7,115.7,117.59,116.31,117.13,116.36,2264.0,,117.19,116.31,0.0,529338.92,0.0,1081918.8,3
TQTD,2021-04-28,AKNX ETF,AKNX,214.0,55048.92,20.44,20.32,20.47,20.37,20.36,20.34,2703.0,1526.0,1526.0,20.37,4762472.74,4762472.74,4762472.74,325894.78,3
