BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2020-11-02,UBANK11/22,AMUNIBB2AER2,1.0,508.0,101.6,101.6,101.6,101.6,,101.6,,101.6,5.0,,102.4506,101.6,0.0,540319.27,0.0,2022-11-15,,,,,5.25,1.31,,2020-11-02,100.0,USD,,,,,USD,3
TQCB,2020-11-02,МГор48-об,RU000A0JNYN1,9.0,203414.3,101.51,101.76,101.7,101.7,23.67,101.71,4.94,101.7,200.0,,101.65,101.7,0.0,510279.1,0.0,2022-06-11,555.0,4.93,,,6.0,30.08,,2020-11-02,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-02,РЖД-19 обл,RU000A0JQ7Z2,2.0,12868.3,106.86,107.27,106.86,106.86,24.09,107.24,5.83,107.27,12.0,107.27,107.27,106.86,795919.8,586762.8,795919.8,2024-07-08,1174.0,5.72,,,7.85,39.14,,2020-11-02,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-02,Мечел  4об,RU000A0JQ8V9,4.0,1574.13,104.94,104.96,104.96,104.96,0.58,104.94,255.23,104.94,10.0,,,104.96,0.0,0.0,0.0,2021-07-15,73.0,255.58,,,7.88,2.95,2021-01-14,2020-11-02,150.0,SUR,,,,,RUB,3
TQCB,2020-11-02,РЖД-23 обл,RU000A0JQRD9,6.0,270341.1,106.85,107.32,106.85,106.85,21.94,106.85,6.07,107.32,253.0,107.29,107.29,106.85,4255131.9,4221862.8,4255131.9,2025-01-16,1319.0,6.07,,,7.85,39.14,,2020-11-02,1000.0,SUR,,,,,RUB,3
TQCB,2020-11-02,ДОМ.РФ20об,RU000A0JR6S8,1.0,427.96,106.99,106.99,106.99,106.99,4.52,106.99,-39.11,106.99,1.0,,,106.99,0.0,0.0,0.0,2027-12-15,43.0,-39.11,,,8.6,8.58,2020-12-15,2020-11-02,400.0,SUR,,-38.4003,-47.0944,2020-12-15,RUB,3
TQCB,2020-11-02,Газпрнеф10,RU000A0JR878,5.0,1419264.0,100.8,100.8,100.8,100.8,20.2,100.8,4.07,100.8,1408.0,100.8,100.8,100.8,1769040.0,1769040.0,1769040.0,2021-01-26,85.0,4.07,,,7.6,37.9,,2020-11-02,1000.0,SUR,,,3.9625,,RUB,3
TQCB,2020-11-02,Мечел 16об,RU000A0JR8P0,15.0,178577.2,100.27,100.65,100.27,100.27,18.19,100.32,7.02,100.65,178.0,,100.31,100.27,0.0,626954.8,0.0,2021-02-09,99.0,6.83,,,8.0,39.89,,2020-11-02,1000.0,SUR,,,6.7808,,RUB,3
TQCB,2020-11-02,ВЭБ.РФ 09,RU000A0JRCX7,4.0,5071.8,101.41,101.45,101.45,101.45,11.22,101.44,4.93,101.42,5.0,,101.45,101.45,0.0,533624.6,0.0,2021-03-18,136.0,4.96,,,8.9,44.38,,2020-11-02,1000.0,SUR,,,4.8185,,RUB,3
TQCB,2020-11-02,ВЭБлизинг4,RU000A0JREX3,9.0,12152.3,101.1,101.34,101.34,101.34,6.17,101.27,3.98,101.31,12.0,,101.04,101.34,0.0,501182.9,0.0,2021-04-02,151.0,4.15,,,7.27,36.25,,2020-11-02,1000.0,SUR,,,3.9063,,RUB,3
