BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2021-01-06,МГор48-об,RU000A0JNYN1,10.0,67231.7,101.84,101.92,101.92,101.92,4.27,101.87,4.64,101.84,66.0,,101.66,101.92,0.0,500154.8,0.0,2022-06-11,505.0,4.68,,,6.0,29.92,,2021-01-06,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-06,Мечел  4об,RU000A0JQ8V9,6.0,7517.86,114.88,117.0,115.0,115.0,2.69,116.56,529.17,117.0,43.0,,,115.0,0.0,0.0,0.0,2021-07-15,73.0,487.4,,,7.88,2.95,2021-04-15,2021-01-06,150.0,SUR,,,,,RUB,3
TQCB,2021-01-06,ДОМ.РФ14об,RU000A0JQAL8,2.0,2060.0,103.0,103.0,103.0,103.0,9.62,103.0,-1.79,103.0,2.0,105.26,105.26,103.0,3336605.0,3336605.0,3336605.0,2023-05-15,129.0,-1.79,,,6.75,33.47,2021-05-15,2021-01-06,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-06,РЖД-23 обл,RU000A0JQRD9,12.0,84622.4,107.11,107.12,107.12,107.12,35.92,107.12,5.92,107.12,79.0,,107.12,107.12,0.0,538803.7,0.0,2025-01-16,1255.0,5.92,,,7.85,39.14,,2021-01-06,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-06,ДОМ.РФ16об,RU000A0JQXG0,2.0,306.0,102.0,102.0,102.0,102.0,0.5,102.0,5.36,102.0,3.0,,102.21,102.0,0.0,4235617.95,0.0,2021-09-15,247.0,5.36,,,8.25,2.03,,2021-01-06,100.0,SUR,,,,,RUB,3
TQCB,2021-01-06,ГлДорога 3,RU000A0JR4U9,7.0,6515.2,87.07,99.0,99.0,99.0,6.36,93.07,5.24,87.07,7.0,,90.8,99.0,0.0,6377931.0,0.0,2028-10-30,306.0,13.28,,,4.0,39.89,2021-11-08,2021-01-06,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-06,Газпрнеф10,RU000A0JR878,20.0,1145353.7,100.31,100.5,100.32,100.34,33.73,100.47,1.08,100.31,1140.0,100.47,100.47,100.34,1145353.7,1145353.7,1145353.7,2021-01-26,20.0,-1.84,,,7.6,37.9,,2021-01-06,1000.0,SUR,,,0.9676,,RUB,3
TQCB,2021-01-06,Мечел 15об,RU000A0JR8L9,9.0,318560.0,100.2,100.6,100.6,100.6,32.44,100.49,1.11,100.2,317.0,,,100.6,0.0,0.0,0.0,2021-02-09,34.0,2.34,,,8.0,39.89,,2021-01-06,1000.0,SUR,,,1.0437,,RUB,3
TQCB,2021-01-06,Мечел 16об,RU000A0JR8P0,13.0,115051.9,100.65,100.97,100.66,100.66,32.44,100.92,0.45,100.95,114.0,,100.59,100.66,0.0,500921.0,0.0,2021-02-09,34.0,-2.37,,,8.0,39.89,,2021-01-06,1000.0,SUR,,,0.4234,,RUB,3
TQCB,2021-01-06,ВЭБ.РФ 09,RU000A0JRCX7,31.0,180629.3,100.64,101.13,100.99,100.79,27.07,100.91,3.58,100.64,179.0,,100.99,100.79,0.0,533239.1,0.0,2021-03-18,71.0,4.01,,,8.9,44.38,,2021-01-06,1000.0,SUR,,,3.434,,RUB,3
TQCB,2021-01-06,ВЭБлизинг3,RU000A0JREW5,1.0,4020.4,100.51,100.51,100.51,100.51,19.12,100.51,5.03,100.51,4.0,,,100.51,0.0,0.0,0.0,2021-04-02,86.0,5.03,,,7.27,36.25,,2021-01-06,1000.0,SUR,,,4.8174,,RUB,3
