BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2020-10-07,UBANK11/22,AMUNIBB2AER2,1.0,918.9,102.1,102.1,102.1,102.1,,102.1,,102.1,9.0,,101.59,102.1,0.0,501564.6,0.0,2022-11-15,,,,,5.25,1.31,,2020-10-07,100.0,USD,,,,,USD,3
TQCB,2020-10-07,МГор48-об,RU000A0JNYN1,14.0,179500.6,101.57,102.1,102.09,102.05,19.4,101.99,4.74,102.06,176.0,,101.49,102.05,0.0,563274.8,0.0,2022-06-11,581.0,4.8,,,6.0,30.08,,2020-10-07,1000.0,SUR,,,,,RUB,3
TQCB,2020-10-07,РЖД-19 обл,RU000A0JQ7Z2,9.0,269951.2,106.7,106.71,106.7,106.7,18.5,106.7,5.92,106.71,253.0,106.5,106.47,106.7,1451592.2,1232886.7,1451592.2,2024-07-08,1199.0,5.92,,,7.85,39.14,,2020-10-07,1000.0,SUR,,,,,RUB,3
TQCB,2020-10-07,РЖД-23 обл,RU000A0JQRD9,10.0,36434.6,106.85,107.17,107.17,107.17,16.35,107.16,6.01,106.85,34.0,,107.12,107.17,0.0,10761301.0,0.0,2025-01-16,1345.0,6.01,,,7.85,39.14,,2020-10-07,1000.0,SUR,,,,,RUB,3
TQCB,2020-10-07,МТС 08,RU000A0JR4J2,1.0,10170.0,101.7,101.7,101.7,101.7,33.55,101.7,-14.16,101.7,10.0,,101.61,101.7,0.0,677758.7,0.0,2020-11-03,27.0,-14.16,,,7.9,39.39,,2020-10-07,1000.0,SUR,,,-14.628,,RUB,3
TQCB,2020-10-07,Газпрнеф10,RU000A0JR878,13.0,292404.2,100.52,102.0,101.88,101.88,14.78,101.88,1.33,100.88,287.0,,101.15,101.88,0.0,1874234.8,0.0,2021-01-26,111.0,1.33,,,7.6,37.9,,2020-10-07,1000.0,SUR,,,1.3073,,RUB,3
TQCB,2020-10-07,Мечел 16об,RU000A0JR8P0,18.0,272281.5,100.27,100.69,100.41,100.41,12.49,100.47,6.83,100.27,271.0,,100.63,100.41,0.0,584656.9,0.0,2021-02-09,125.0,6.64,,,8.0,39.89,,2020-10-07,1000.0,SUR,,,6.6279,,RUB,3
TQCB,2020-10-07,ВЭБ.РФ 09,RU000A0JRCX7,5.0,308866.5,101.6,101.81,101.81,101.81,4.88,101.6,4.75,101.61,304.0,,101.63,101.81,0.0,515249.1,0.0,2021-03-18,162.0,5.24,,,8.9,44.38,,2020-10-07,1000.0,SUR,,,4.6593,,RUB,3
TQCB,2020-10-07,ВЭБлизинг3,RU000A0JREW5,1.0,1000.1,100.01,100.01,100.01,100.01,1.0,100.01,7.37,100.01,1.0,,99.11,100.01,0.0,538175.2,0.0,2021-04-02,177.0,7.37,,,7.27,36.25,,2020-10-07,1000.0,SUR,,,7.1978,,RUB,3
TQCB,2020-10-07,ВЭБлизинг4,RU000A0JREX3,1.0,1004.4,100.44,100.44,100.44,100.44,1.0,100.44,6.42,100.44,1.0,,100.99,100.44,0.0,506988.8,0.0,2021-04-02,177.0,6.42,,,7.27,36.25,,2020-10-07,1000.0,SUR,,,6.2853,,RUB,3
TQCB,2020-10-07,ВЭБлизинг5,RU000A0JREZ8,1.0,7098.0,101.4,101.4,101.4,101.4,1.0,101.4,4.35,101.4,7.0,,,101.4,0.0,0.0,0.0,2021-04-02,177.0,4.35,,,7.27,36.25,,2020-10-07,1000.0,SUR,,,4.2758,,RUB,3
