BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2009-02-03,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,976.9314,976.9314,976.9314,976.9314,0.0,,,2,346410865960.38,RUB,0.001
RTSI,EPSI,2009-02-03,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,259.0526,259.0526,259.0526,259.0526,0.0,,,2,53428465097.7939,RUB,999999.999999
SNDX,IMOEX,2009-02-03,Индекс МосБиржи,Индекс МосБиржи,626.02,626.45,635.38,623.56,19020814082.19,,,2,,RUB,
RTSI,MCFTR,2009-02-03,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,671.3,671.3,671.3,671.3,0.0,,,2,0.0,,
RTSI,MCFTRN,2009-02-03,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),664.33,664.33,664.33,664.33,0.0,,,2,0.0,,
RTSI,MCFTRR,2009-02-03,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),667.11,667.11,667.11,667.11,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2009-02-03,Индекс МосБиржи 10,Индекс МосБиржи 10,1142.77,1144.22,1161.51,1139.78,17899350596.93,,,2,,RUB,
SNDX,MICEXBORR1W,2009-02-03,MCX BO 1W,ММВБ РЕПО обл 7 дней,12.02,,,,294119748.85,,,2,,RUB,
SNDX,MICEXBORRON,2009-02-03,MCX BO ON,ММВБ РЕПО обл 1 день,14.92,,,,2450790565.98,,,2,,RUB,
SNDX,MICEXCBICP,2009-02-03,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,78.94,78.86,78.94,78.58,357501111.4,882,19.41,2,,RUB,
SNDX,MICEXCBICP3Y,2009-02-03,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,84.13,83.65,84.13,83.57,293852481.4,633,18.65,2,,RUB,
SNDX,MICEXCBICP5Y,2009-02-03,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,79.02,79.82,80.68,79.02,63622330.0,1303,21.28,2,,RUB,
SNDX,MICEXCBIGP,2009-02-03,ММВБ корп обл (вал),ММВБ корп обл (вал),80.18,80.08,80.18,79.82,357501111.4,882,19.41,2,,RUB,
SNDX,MICEXCBIGP3Y,2009-02-03,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,85.27,84.77,85.27,84.7,293852481.4,633,18.65,2,,RUB,
SNDX,MICEXCBIGP5Y,2009-02-03,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,80.73,81.53,82.37,80.73,63622330.0,1303,21.28,2,,RUB,
SNDX,MICEXCBITR,2009-02-03,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,134.69,134.52,134.69,134.09,357501111.4,882,19.41,2,,RUB,
SNDX,MICEXCBITR3Y,2009-02-03,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,140.79,139.97,140.79,139.87,293852481.4,633,18.65,2,,RUB,
SNDX,MICEXCBITR5Y,2009-02-03,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,133.57,134.89,136.28,133.57,63622330.0,1303,21.28,2,,RUB,
