BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-08-19,АбрауДюрсо,ABRD,696.0,3898320.0,218.0,205.5,220.0,206.5,210.5,206.5,18510.0,210.5,210.5,206.5,3898320.0,3898320.0,3898320.0,0.0,3
TQPI,2020-08-19,АСКО ао,ACKO,46.0,236728.0,5.4,5.32,5.7,5.42,5.52,5.46,43000.0,,5.48,5.42,0.0,516716.0,0.0,0.0,3
SMAL,2020-08-19,Система ао,AFKS,5.0,2591.41,21.31,21.31,23.197,,20.913,23.197,112.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-19,Система ао,AFKS,13260.0,806992003.9,20.9,20.61,21.144,20.95,20.913,20.826,38587600.0,20.912,20.912,20.95,763895361.1,763895361.1,763895361.1,0.0,3
SMAL,2020-08-19,Аэрофлот,AFLT,6.0,2670.88,83.28,83.0,83.82,,83.3,83.0,32.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-19,Аэрофлот,AFLT,13768.0,514743922.2,83.56,82.46,83.92,83.6,83.3,83.5,6179910.0,83.28,83.28,83.6,489455111.6,489455111.6,489455111.6,0.0,3
TQBR,2020-08-19,AGRO-гдр,AGRO,3808.0,83187919.2,751.2,750.2,777.6,765.2,766.8,765.2,108507.0,766.6,766.6,765.2,83187919.2,83187919.2,83187919.2,0.0,3
TQTE,2020-08-19,AKEU ETF,AKEU,76.0,44323.03,9.98,9.98,10.08,10.0,10.03,10.0,4417.0,876.43,876.43,10.0,3871177.83,3871177.83,3871177.83,57111.87,3
TQTF,2020-08-19,ETF AKMB,AKMB,217.0,66310.06,1.024,1.0236,1.0288,1.0285,1.0254,1.0285,64662.0,,1.0255,1.0285,0.0,502075.89,0.0,2304442.3,3
TQTD,2020-08-19,AKNX ETF,AKNX,466.0,281501.77,16.46,16.37,16.67,16.64,16.6,16.65,16957.0,1219.04,1219.04,16.64,20671266.14,20671266.14,20671266.14,301050.8,3
TQBR,2020-08-19,Акрон,AKRN,496.0,13197658.0,5930.0,5920.0,5960.0,5920.0,5942.0,5920.0,2221.0,5942.0,5942.0,5920.0,13197658.0,13197658.0,13197658.0,0.0,3
TQTD,2020-08-19,AKSP ETF,AKSP,251.0,367267.07,11.7,11.68,11.75,11.75,11.73,11.75,31310.0,861.36,861.36,11.75,26969192.19,26969192.19,26969192.19,260232.19,3
TQBR,2020-08-19,БестЭфБ ао,ALBK,61.0,162635.0,60.0,57.0,61.0,58.5,58.5,58.5,2770.0,,59.0,58.5,0.0,511855.0,0.0,0.0,3
TQBR,2020-08-19,АЛРОСА-Нюр,ALNU,29.0,3886800.0,55200.0,55200.0,56600.0,56200.0,56400.0,56200.0,69.0,56400.0,56400.0,56200.0,3886800.0,3886800.0,3886800.0,0.0,3
SMAL,2020-08-19,АЛРОСА ао,ALRS,9.0,2036.42,65.43,65.35,66.57,,66.21,66.44,31.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-19,АЛРОСА ао,ALRS,20631.0,963569974.1,65.49,65.05,66.66,66.41,66.21,66.33,14553690.0,66.2,66.2,66.41,920650256.4,920650256.4,920650256.4,0.0,3
TQBR,2020-08-19,АшинскийМЗ,AMEZ,440.0,2512542.0,4.55,4.545,4.69,4.68,4.645,4.685,541200.0,4.645,4.645,4.68,2512542.0,2512542.0,2512542.0,0.0,3
TQBR,2020-08-19,Аптеки36и6,APTK,949.0,1471995.52,13.396,13.37,13.472,13.418,13.41,13.418,109770.0,13.41,13.41,13.418,1471995.52,1471995.52,1471995.52,0.0,3
TQBR,2020-08-19,РусАква ао,AQUA,1207.0,21922205.0,211.5,205.0,211.5,209.0,207.5,209.0,105590.0,207.5,207.5,209.0,21922205.0,21922205.0,21922205.0,0.0,3
TQBR,2020-08-19,Арсагера,ARSA,56.0,429150.0,4.06,4.02,4.25,4.22,4.17,4.22,103000.0,,4.17,4.22,0.0,505110.0,0.0,0.0,3
TQBR,2020-08-19,АстрЭнСб,ASSB,80.0,238889.5,0.805,0.794,0.8055,0.795,0.7965,0.799,300000.0,,0.8,0.795,0.0,502438.0,0.0,0.0,3
TQBR,2020-08-19,Авангрд-ао,AVAN,37.0,139150.0,855.0,850.0,860.0,855.0,855.0,850.0,163.0,,855.0,855.0,0.0,520220.0,0.0,0.0,3
TQBR,2020-08-19,Башнефт ао,BANE,587.0,8709657.0,1765.0,1753.5,1768.0,1764.0,1763.5,1764.0,4939.0,1763.5,1763.5,1764.0,8709657.0,8709657.0,8709657.0,0.0,3
TQBR,2020-08-19,Башнефт ап,BANEP,1795.0,54800073.0,1363.0,1358.5,1365.0,1364.5,1361.5,1364.5,40255.0,1361.5,1361.5,1364.5,54800073.0,54800073.0,54800073.0,0.0,3
TQBR,2020-08-19,Белуга ао,BELU,197.0,1121818.0,1310.0,1304.0,1338.0,1308.0,1312.0,1308.0,855.0,1312.0,1312.0,1308.0,1121818.0,1121818.0,1121818.0,0.0,3
TQBR,2020-08-19,БашИнСв ап,BISVP,49.0,187419.0,10.12,9.94,10.23,9.94,10.08,9.94,18600.0,,10.04,9.94,0.0,500009.0,0.0,0.0,3
TQBR,2020-08-19,Белон ао,BLNG,228.0,1542631.4,4.35,4.3,4.41,4.386,4.352,4.384,354500.0,4.352,4.352,4.386,1542631.4,1542631.4,1542631.4,0.0,3
TQBR,2020-08-19,БурЗолото,BRZL,506.0,4004859.0,1181.0,1147.0,1210.0,1170.0,1186.0,1170.0,3378.0,1186.0,1186.0,1170.0,4004859.0,4004859.0,4004859.0,0.0,3
SMAL,2020-08-19,БСП ао,BSPB,1.0,211.35,42.27,42.27,42.27,,44.94,42.27,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-19,БСП ао,BSPB,1709.0,18684705.8,44.8,44.65,45.29,44.88,44.94,44.88,415730.0,44.94,44.94,44.88,18684705.8,18684705.8,18684705.8,0.0,3
