BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-08-19,МГор48-об,RU000A0JNYN1,19.0,55068.7,101.6,102.22,102.16,102.16,11.34,101.98,4.79,102.12,54.0,,101.95,102.16,0.0,504672.2,0.0,2022-06-11,630.0,4.9,,,6.0,30.08,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,РЖД-19 обл,RU000A0JQ7Z2,12.0,9700462.4,107.52,107.72,107.72,107.72,7.96,107.52,5.69,107.52,9022.0,107.52,107.52,107.72,9700462.4,9700462.4,9700462.4,2024-07-08,1248.0,5.74,,,7.85,39.14,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,Мечел  4об,RU000A0JQ8V9,1.0,1800.0,100.0,100.0,100.0,100.0,1.49,100.0,,100.0,9.0,,,100.0,0.0,0.0,0.0,2021-07-15,,,,,8.0,3.99,,2020-08-19,200.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ДОМ.РФ15об,RU000A0JQAM6,1.0,1152500.0,115.25,115.25,115.25,115.25,36.56,115.25,-84.19,115.25,1000.0,,115.21,115.25,0.0,3903432.5,0.0,2028-09-15,27.0,-84.19,,,8.5,42.85,2020-09-15,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,РЖД-23 обл,RU000A0JQRD9,17.0,189379.8,107.39,108.11,107.57,107.57,5.81,107.6,5.96,107.39,176.0,,107.4,107.57,0.0,11043836.6,0.0,2025-01-16,1394.0,5.95,,,7.85,39.14,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ФСК ЕЭС-06,RU000A0JR1Y7,5.0,787612.8,100.45,100.5,100.46,100.46,35.03,100.46,1.74,100.5,784.0,100.51,100.51,100.46,2490558.8,1292599.8,2490558.8,2020-09-15,27.0,1.74,,,8.25,41.14,,2020-08-19,1000.0,SUR,,,1.664,,RUB,3
TQCB,2020-08-19,ФСК ЕЭС-08,RU000A0JR209,1.0,386334.0,101.4,101.4,101.4,101.4,35.03,101.4,-10.33,101.4,381.0,101.01,100.99,101.4,684863.8,617045.8,684863.8,2020-09-15,27.0,-10.33,,,8.25,41.14,,2020-08-19,1000.0,SUR,,,-10.4617,,RUB,3
TQCB,2020-08-19,ВЭБ.РФ 06,RU000A0JR3H8,7.0,392501.1,100.42,100.7,100.7,100.65,29.16,100.64,3.58,100.42,390.0,100.62,100.63,100.65,634937.6,628911.1,634937.6,2020-10-13,55.0,3.98,,,8.38,41.79,,2020-08-19,1000.0,SUR,,,3.4578,,RUB,3
TQCB,2020-08-19,МТС 08,RU000A0JR4J2,6.0,7085.9,100.13,102.94,100.9,100.9,22.94,101.23,3.46,100.13,7.0,,101.7,100.9,0.0,509540.8,0.0,2020-11-03,76.0,1.86,,,7.9,39.39,,2020-08-19,1000.0,SUR,,,3.3641,,RUB,3
TQCB,2020-08-19,Мечел 16об,RU000A0JR8P0,10.0,179544.7,100.22,100.59,100.53,100.53,1.75,100.3,6.96,100.22,179.0,,100.31,100.53,0.0,502531.1,0.0,2021-02-09,174.0,7.47,,,8.0,39.89,,2020-08-19,1000.0,SUR,,,6.7933,,RUB,3
TQCB,2020-08-19,ВЭБ.РФ 09,RU000A0JRCX7,1.0,5122.0,102.44,102.44,102.44,102.44,37.31,102.05,4.6,102.44,5.0,,102.39,102.44,0.0,539611.8,0.0,2021-03-18,203.0,5.29,,,8.9,44.38,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,РусГидро01,RU000A0JRFN1,3.0,136724.5,102.5,102.97,102.97,102.97,33.32,102.8,4.8,102.97,133.0,101.77,101.77,102.97,793799.8,793799.8,793799.8,2021-04-12,228.0,5.07,,,9.5,47.37,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ННК 04,RU000A0JRJV6,5.0,8464.64,88.11,88.49,88.49,88.49,14.53,88.17,66.11,88.49,12.0,,88.02,88.49,0.0,525283.12,0.0,2021-06-01,104.0,68.22,,,8.5,33.91,2020-12-01,2020-08-19,800.0,SUR,,,,,RUB,3
TQCB,2020-08-19,Мечел 19об,RU000A0JRJY0,2.0,100821.76,100.42,100.44,100.44,100.44,3.74,100.42,,100.42,502.0,100.39,100.39,100.44,2944972.36,2868475.18,2944972.36,2021-06-01,,,,,8.75,7.64,,2020-08-19,200.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ННК 06,RU000A0JRK22,15.0,197571.76,88.48,88.95,88.88,88.77,13.97,88.84,61.76,88.49,278.0,,88.5,88.77,0.0,1733115.76,0.0,2021-06-04,107.0,62.01,,,8.5,33.91,2020-12-04,2020-08-19,800.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ФСК ЕЭС-13,RU000A0JRL96,2.0,18297.0,101.65,101.65,101.65,101.65,13.27,101.65,6.53,101.65,18.0,,102.77,101.65,0.0,528213.2,0.0,2021-06-22,300.0,6.53,,,8.5,42.38,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,РСХБ 13,RU000A0JRMC0,4.0,165410.5,102.55,103.7,102.55,102.55,10.49,101.26,5.16,103.7,161.0,,103.2,102.55,0.0,518062.3,0.0,2021-07-02,310.0,6.72,,,8.15,40.64,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,Uranium 02,RU000A0JRTT9,19.0,69099.6,75.0,94.0,77.82,77.82,,80.35,,75.0,86.0,,92.43,77.82,0.0,511117.4,0.0,2023-08-11,,,,,0.0,0.0,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,РСХБ 15,RU000A0JRVN8,3.0,356782.0,101.9,101.94,101.94,101.94,21.67,101.51,5.35,101.9,350.0,101.77,101.77,101.94,964776.9,963757.0,964776.9,2021-10-26,415.0,5.73,,,7.0,34.9,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,СПбТел 07,RU000A0JRVU3,93.0,237992.5,105.63,106.97,106.8,106.8,36.53,106.72,5.58,105.66,223.0,,106.34,106.8,0.0,2840422.4,0.0,2022-04-05,546.0,5.64,,,9.95,49.61,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,СПбТел 04,RU000A0JS3M7,2.0,6019.0,99.9,100.4,100.4,100.4,2.5,100.32,5.48,99.9,6.0,100.07,100.05,100.4,123820157.7,18027009.6,123820157.7,2022-01-31,515.0,5.54,,,5.7,28.42,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,Башнефть04,RU000A0JS3U0,1.0,3089.7,102.99,102.99,102.99,102.99,2.3,102.99,4.91,102.99,3.0,,109.63,102.99,0.0,500998.2,0.0,2022-02-04,516.0,4.91,,,7.0,34.9,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ВымпелКом4,RU000A0JS5F6,2.0,1992.6,98.48,100.78,100.78,100.78,27.52,99.63,5.75,98.48,2.0,,100.62,100.78,0.0,524238.7,0.0,2022-03-08,534.0,6.56,,,6.2,30.92,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,Промсвб4,RU000A0JS793,1.0,2000.0,100.0,100.0,100.0,100.0,0.35,100.0,0.1,100.0,2.0,,,100.0,0.0,0.0,0.0,2022-04-13,601.0,0.1,,,0.1,0.5,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ЕАБР06,RU000A0JS8Y1,2.0,6991.1,99.55,100.68,100.68,100.68,29.4,99.87,,99.55,7.0,,100.4,100.68,0.0,75492442.3,0.0,2020-09-23,35.0,8.79,,,7.3,36.4,,2020-08-19,1000.0,SUR,,,0.0,,RUB,3
TQCB,2020-08-19,РЖД-32 обл,RU000A0JSGV0,21.0,39790.4,99.45,99.6,99.46,99.46,5.59,99.48,6.63,99.57,40.0,,99.55,99.46,0.0,536579.7,0.0,2032-06-25,142.0,6.57,,,5.1,25.43,2021-01-08,2020-08-19,1000.0,SUR,,5.4287,,2022-07-13,RUB,3
TQCB,2020-08-19,ФСК ЕЭС-22,RU000A0JSQ58,6.0,2522968.4,99.5,99.65,99.65,99.65,3.16,99.64,6.41,99.5,2532.0,99.58,99.58,99.65,301553209.6,301305242.8,301553209.6,2027-07-21,161.0,6.43,,,5.5,27.42,2021-01-27,2020-08-19,1000.0,SUR,,5.7082,,2022-08-03,RUB,3
TQCB,2020-08-19,ВЭБ.РФ 18,RU000A0JT403,2.0,10500.1,105.0,105.01,105.0,105.0,29.0,105.0,6.36,105.01,10.0,,108.0,105.0,0.0,19377311.8,0.0,2032-09-17,1285.0,6.36,,,7.67,38.24,2024-09-27,2020-08-19,1000.0,SUR,,6.3449,,2024-10-01,RUB,3
TQCB,2020-08-19,ВЭБ.РФ 19,RU000A0JT6B2,2.0,208042.0,102.99,103.1,103.1,103.1,35.26,102.99,4.76,102.99,202.0,103.14,103.14,103.1,2769263.7,2769263.7,2769263.7,2032-09-23,224.0,4.94,,,9.75,48.62,2021-04-08,2020-08-19,1000.0,SUR,,4.66,,2021-04-12,RUB,3
TQCB,2020-08-19,ГПБ 12,RU000A0JT6J5,2.0,3092.1,102.87,103.17,103.17,103.17,27.2,103.07,6.0,102.87,3.0,,104.59,103.17,0.0,996706.5,0.0,2022-10-06,716.0,6.05,,,7.52,37.5,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,Роснефть04,RU000A0JT940,38.0,172678.7,104.06,104.79,104.75,104.75,26.19,104.65,5.61,104.06,165.0,,104.37,104.75,0.0,507240.2,0.0,2022-10-17,725.0,5.66,,,7.9,39.39,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,Роснефть05,RU000A0JT965,26.0,132628.3,105.18,106.01,105.25,105.25,26.19,105.26,5.36,106.01,126.0,,104.82,105.25,0.0,561855.6,0.0,2022-10-17,725.0,5.35,,,7.9,39.39,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ГлДорога 7,RU000A0JTB96,1.0,980.0,98.0,98.0,98.0,98.0,42.19,98.0,14.85,98.0,1.0,,,98.0,0.0,0.0,0.0,2029-10-30,83.0,14.85,,,5.48,54.65,2020-11-10,2020-08-19,1000.0,SUR,,,,,RUB,3
TQRD,2020-08-19,ОткрХОЛ 4,RU000A0JTH82,1.0,36.5,3.65,3.65,3.65,3.65,,3.65,,3.65,1.0,,,3.65,0.0,0.0,0.0,2027-12-08,,,,,0.01,0.02,,2020-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-19,ФСК ЕЭС-24,RU000A0JTKA4,1.0,1005.0,100.5,100.5,100.5,100.5,4.52,100.5,3.77,100.5,1.0,,98.83,100.5,0.0,6609504.8,0.0,2028-01-07,149.0,3.77,,,5.0,24.93,2021-01-15,2020-08-19,1000.0,SUR,,3.5785,,2021-01-22,RUB,3
TQCB,2020-08-19,Башнефть06,RU000A0JTM28,10.0,19840.6,104.19,105.49,104.71,104.71,3.16,104.5,5.69,105.49,19.0,,105.05,104.71,0.0,615574.6,0.0,2023-01-31,832.0,5.78,,,7.7,38.39,,2020-08-19,1000.0,SUR,,,,,RUB,3
