BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-01-27,АбрауДюрсо,ABRD,556.0,5042870.0,199.5,195.0,204.0,197.0,198.5,197.0,25400.0,198.5,198.5,197.0,5042870.0,5042870.0,5042870.0,0.0,3
SMAL,2021-01-27,АСКО ао,ACKO,1.0,35.0,5.0,5.0,5.0,,5.98,5.0,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-27,АСКО ао,ACKO,99.0,451412.0,6.1,5.86,6.1,5.94,5.98,5.94,75700.0,,5.96,5.94,0.0,537576.0,0.0,0.0,3
SMAL,2021-01-27,Система ао,AFKS,13.0,3546.45,32.9,31.78,33.2,,32.225,31.78,110.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-27,Система ао,AFKS,42455.0,2617217323.0,33.0,31.5,33.25,31.583,32.225,31.575,81190600.0,32.271,32.271,31.583,2442604964.3,2442604964.3,2442604964.3,0.0,3
SMAL,2021-01-27,Аэрофлот,AFLT,41.0,7609.96,74.9,64.38,74.9,,70.28,70.18,110.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-27,Аэрофлот,AFLT,36796.0,1450719430.2,70.76,69.72,71.16,69.88,70.28,69.88,20642700.0,70.3,70.3,69.88,1319835471.8,1319835471.8,1319835471.8,0.0,3
TQBR,2021-01-27,AGRO-гдр,AGRO,5027.0,152808936.4,906.0,890.4,912.8,900.0,903.4,900.0,169154.0,903.4,903.4,900.0,152808936.4,152808936.4,152808936.4,0.0,3
TQTF,2021-01-27,ETF AKCH,AKCH,205.0,8606142.43,115.0,111.94,118.99,112.82,114.52,113.2,75223.0,114.41,114.41,112.82,8606142.43,8606142.43,8606142.43,6787446.36,3
TQTE,2021-01-27,AKEU ETF,AKEU,650.0,86464.28,11.04,10.82,11.06,10.9,10.93,10.91,7912.0,1001.79,1001.79,10.9,7926188.73,7926188.73,7926188.73,142443.04,3
TQTF,2021-01-27,ETF AKMB,AKMB,1375.0,2249368.78,1.0696,1.0641,1.0908,1.069,1.0689,1.068,2103214.0,1.0695,1.0695,1.069,2008472.27,2008472.27,2008472.27,4864547.87,3
TQTF,2021-01-27,ETF AKME,AKME,36.0,14394.71,106.35,104.85,106.86,104.86,105.84,104.91,136.0,,106.77,104.86,0.0,9992262.3,0.0,3092883.55,3
TQTD,2021-01-27,AKNX ETF,AKNX,640.0,202075.73,19.75,19.22,19.83,19.5,19.58,19.45,10306.0,1483.2,1483.2,19.5,16126535.33,16126535.33,16126535.33,342657.69,3
TQTF,2021-01-27,AKNX ETF,AKNX,95.0,842456.8,1403.2,1403.2,1550.0,1475.0,1481.2,1463.6,567.0,1483.2,1483.2,1475.0,16126535.33,16126535.33,16126535.33,25314076.87,3
TQBR,2021-01-27,Акрон,AKRN,1361.0,29385864.0,6100.0,5986.0,6116.0,6018.0,6056.0,6018.0,4853.0,6056.0,6056.0,6018.0,29385864.0,29385864.0,29385864.0,0.0,3
TQTD,2021-01-27,AKSP ETF,AKSP,476.0,232590.74,13.26,12.96,13.26,13.08,13.11,13.08,17743.0,991.49,991.49,13.08,17592093.57,17592093.57,17592093.57,468428.01,3
TQBR,2021-01-27,БестЭфБ ао,ALBK,1274.0,8889775.0,67.0,60.0,69.0,62.5,63.0,62.5,140770.0,63.0,63.0,62.5,8889775.0,8889775.0,8889775.0,0.0,3
TQBR,2021-01-27,АЛРОСА-Нюр,ALNU,16.0,1561800.0,61800.0,61800.0,63200.0,62600.0,62400.0,62600.0,25.0,62400.0,62400.0,62600.0,1561800.0,1561800.0,1561800.0,0.0,3
SMAL,2021-01-27,АЛРОСА ао,ALRS,33.0,13199.08,104.59,99.9,108.61,,101.45,101.0,127.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-27,АЛРОСА ао,ALRS,41121.0,2324332932.4,104.25,100.15,104.65,100.15,101.45,100.52,22910830.0,101.51,101.51,100.15,2178837044.0,2178837044.0,2178837044.0,0.0,3
TQBR,2021-01-27,АшинскийМЗ,AMEZ,329.0,2795184.5,7.265,7.0,7.265,7.03,7.095,7.03,394000.0,7.095,7.095,7.03,2795184.5,2795184.5,2795184.5,0.0,3
TQBR,2021-01-27,Аптеки36и6,APTK,3047.0,16067528.28,13.55,13.512,13.87,13.57,13.718,13.572,1171320.0,13.718,13.718,13.57,16067528.28,16067528.28,16067528.28,0.0,3
TQBR,2021-01-27,РусАква ао,AQUA,389.0,4753065.0,255.5,252.0,257.0,256.0,255.5,256.0,18620.0,255.5,255.5,256.0,4753065.0,4753065.0,4753065.0,0.0,3
TQBR,2021-01-27,Арсагера,ARSA,17.0,79790.0,3.76,3.76,3.82,3.8,3.8,3.8,21000.0,,3.73,3.8,0.0,500320.0,0.0,0.0,3
TQBR,2021-01-27,АстрЭнСб,ASSB,28.0,107252.5,0.826,0.8225,0.8265,0.8235,0.825,0.8235,130000.0,,0.8275,0.8235,0.0,504925.5,0.0,0.0,3
TQBR,2021-01-27,Авангрд-ао,AVAN,62.0,568440.0,1040.0,1040.0,1050.0,1045.0,1040.0,1045.0,546.0,1040.0,1040.0,1045.0,568440.0,568440.0,568440.0,0.0,3
TQBR,2021-01-27,Башнефт ао,BANE,1002.0,15193759.5,1660.0,1645.5,1669.5,1650.5,1655.0,1650.5,9181.0,1655.0,1655.0,1650.5,15193759.5,15193759.5,15193759.5,0.0,3
TQBR,2021-01-27,Башнефт ап,BANEP,2058.0,45676284.0,1200.0,1191.0,1209.0,1191.0,1198.5,1191.0,38116.0,1198.5,1198.5,1191.0,45676284.0,45676284.0,45676284.0,0.0,3
TQBR,2021-01-27,Белуга ао,BELU,13453.0,199527643.0,1465.0,1460.0,1772.0,1589.0,1597.0,1589.0,124944.0,1597.0,1597.0,1589.0,199527643.0,199527643.0,199527643.0,0.0,3
TQBR,2021-01-27,БашИнСв ап,BISVP,40.0,119122.0,9.75,9.55,9.75,9.57,9.68,9.56,12300.0,,9.65,9.57,0.0,506468.0,0.0,0.0,3
TQBR,2021-01-27,Белон ао,BLNG,3626.0,19644570.8,7.05,6.1,7.288,6.17,6.464,6.17,3038800.0,6.464,6.464,6.17,19644570.8,19644570.8,19644570.8,0.0,3
TQBR,2021-01-27,БурЗолото,BRZL,539.0,3393264.0,1102.0,1003.0,1103.0,1020.0,1027.0,1020.0,3305.0,1027.0,1027.0,1020.0,3393264.0,3393264.0,3393264.0,0.0,3
SMAL,2021-01-27,БСП ао,BSPB,4.0,386.45,55.45,55.0,55.5,,56.1,55.5,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-27,БСП ао,BSPB,1295.0,19341215.4,56.25,55.58,56.5,55.86,56.1,55.82,344760.0,56.1,56.1,55.86,19341215.4,19341215.4,19341215.4,0.0,3
TQBR,2021-01-27,МКБ ао,CBOM,6276.0,345306502.3,6.35,6.254,6.383,6.266,6.316,6.274,54669200.0,6.317,6.317,6.266,343927790.2,343927790.2,343927790.2,0.0,3
TQBR,2021-01-27,ЧТПЗ ао,CHEP,116.0,1515350.0,247.0,247.0,250.5,248.0,248.5,249.0,6100.0,248.5,248.5,248.0,1515350.0,1515350.0,1515350.0,0.0,3
SMAL,2021-01-27,РН-ЗапСиб,CHGZ,1.0,800.0,32.0,32.0,32.0,,52.4,32.0,25.0,,,,0.0,0.0,0.0,0.0,3
