BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2005-03-31,Индекс МосБиржи,Индекс МосБиржи,598.04,591.14,598.63,590.94,6176368999.62,,,2,,RUB,
RTSI,MCFTR,2005-03-31,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,598.04,598.04,598.04,598.04,0.0,,,2,0.0,,
RTSI,MCFTRN,2005-03-31,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),598.04,598.04,598.04,598.04,0.0,,,2,0.0,,
RTSI,MCFTRR,2005-03-31,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),598.04,598.04,598.04,598.04,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2005-03-31,Индекс МосБиржи 10,Индекс МосБиржи 10,1099.46,1092.0,1104.0,1085.84,3370712856.88,,,2,,RUB,
SNDX,MICEXBNDPRCI,2005-03-31,RCBI,RCBI,103.4,103.35,103.47,103.35,100203819.5,,,2,,RUB,
SNDX,MICEXBNDTRTI,2005-03-31,RCBIc,RCBI-c,128.65,,,,100203819.5,,,2,,RUB,
SNDX,MICEXCBICP,2005-03-31,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,103.4,103.35,103.47,103.35,100203819.5,,,2,,RUB,
SNDX,MICEXCBITR,2005-03-31,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,128.65,,,,100203819.5,,,2,,RUB,
SNDX,MICEXCGS,2005-03-31,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,1371.38,1371.38,1371.38,1371.38,54500.0,,,2,,RUB,
SNDX,MICEXFNL,2005-03-31,Индекс финансов,Индекс МосБиржи финансов,1169.43,1144.39,1175.14,1144.23,325828183.02,,,2,,RUB,
SNDX,MICEXINDEXCF,2005-03-31,Индекс МосБиржи (архив),Индекс МосБиржи (архив),598.04,591.14,598.63,590.94,6176368999.62,,,2,,RUB,
SNDX,MICEXLC,2005-03-31,MICEX LC,ММВБ высокая кап,1077.03,1060.14,1077.5,1060.14,5946325063.89,,,2,,RUB,
SNDX,MICEXM&M,2005-03-31,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1165.11,1148.84,1167.42,1144.39,973858355.12,,,2,,RUB,
