BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2019-11-11,АбрауДюрсо,ABRD,70.0,240935.0,137.5,136.0,139.5,138.0,137.5,138.0,1750.0,,137.5,138.0,0.0,528915.0,0.0,
TQDE,2019-11-11,АСКО ао,ACKO,8.0,13998.0,4.52,4.46,4.58,4.46,4.52,4.46,3100.0,,4.5,4.46,0.0,506174.0,0.0,
SMAL,2019-11-11,Система ао,AFKS,3.0,307.93,15.964,14.571,15.964,,14.778,14.571,21.0,,,,0.0,0.0,0.0,
TQBR,2019-11-11,Система ао,AFKS,4595.0,201813535.8,14.875,14.655,14.91,14.823,14.778,14.823,13656000.0,14.778,14.778,14.823,201813535.8,201813535.8,201813535.8,
SMAL,2019-11-11,Аэрофлот,AFLT,12.0,1782.66,104.3,104.2,109.14,,105.1,104.2,17.0,,,,0.0,0.0,0.0,
TQBR,2019-11-11,Аэрофлот,AFLT,8644.0,410292915.8,106.12,103.84,106.72,104.58,105.1,104.58,3903610.0,105.1,105.1,104.58,410292915.8,410292915.8,410292915.8,
TQBR,2019-11-11,AGRO-гдр,AGRO,1665.0,14905451.4,681.8,681.8,697.8,696.2,691.8,696.2,21547.0,691.8,691.8,696.2,14905451.4,14905451.4,14905451.4,
TQTE,2019-11-11,AKEU ETF,AKEU,51.0,217406.34,10.91,10.89,10.94,10.94,10.91,10.94,19927.0,768.3,768.3,10.94,15309993.61,15309993.61,15309993.61,21133.17
TQTD,2019-11-11,AKNX ETF,AKNX,105.0,62777.39,11.99,11.98,12.07,12.05,12.06,12.02,5206.0,768.49,768.49,12.05,4000771.72,4000771.72,4000771.72,105344.71
TQBR,2019-11-11,Акрон,AKRN,193.0,3244212.0,4924.0,4920.0,4968.0,4944.0,4946.0,4944.0,656.0,4946.0,4946.0,4944.0,3244212.0,3244212.0,3244212.0,
TQTD,2019-11-11,AKSP ETF,AKSP,29.0,41890.92,10.62,10.62,10.64,10.63,10.63,10.64,3940.0,677.59,677.59,10.63,2669687.33,2669687.33,2669687.33,104264.76
TQBR,2019-11-11,БестЭфБ ао,ALBK,95.0,603180.0,50.0,50.0,52.0,51.0,50.0,51.0,11960.0,50.0,50.0,51.0,603180.0,603180.0,603180.0,
TQBR,2019-11-11,АЛРОСА-Нюр,ALNU,26.0,1909400.0,65000.0,63000.0,65000.0,63200.0,63600.0,63000.0,30.0,63600.0,63600.0,63200.0,1909400.0,1909400.0,1909400.0,
SMAL,2019-11-11,АЛРОСА ао,ALRS,9.0,2089.21,79.7,74.78,79.7,,75.4,75.0,27.0,,,,0.0,0.0,0.0,
TQBR,2019-11-11,АЛРОСА ао,ALRS,15944.0,665207720.6,76.15,74.55,76.34,75.77,75.4,75.77,8821240.0,75.41,75.41,75.77,665207720.6,665207720.6,665207720.6,
TQBR,2019-11-11,АшинскийМЗ,AMEZ,215.0,5831316.5,4.66,4.47,4.8,4.65,4.605,4.65,1265700.0,4.605,4.605,4.65,5831316.5,5831316.5,5831316.5,
TQBR,2019-11-11,Аптеки36и6,APTK,857.0,2685129.42,11.88,11.86,11.976,11.9,11.884,11.9,225950.0,11.884,11.884,11.9,2685129.42,2685129.42,2685129.42,
TQBR,2019-11-11,РусАква ао,AQUA,41.0,664735.0,219.0,206.5,219.0,208.5,209.0,208.5,3180.0,209.0,209.0,208.5,664735.0,664735.0,664735.0,
TQBR,2019-11-11,Арсагера,ARSA,12.0,60300.0,3.43,3.3,3.43,3.3,3.35,3.3,18000.0,,3.35,3.3,0.0,516330.0,0.0,
TQBR,2019-11-11,АстрЭнСб,ASSB,32.0,37121.0,0.591,0.5865,0.5915,0.587,0.589,0.587,63000.0,,0.5945,0.587,0.0,500763.5,0.0,
TQBR,2019-11-11,Авангрд-ао,AVAN,71.0,683240.0,620.0,610.0,640.0,630.0,630.0,630.0,1085.0,630.0,630.0,630.0,683240.0,683240.0,683240.0,
TQBR,2019-11-11,Башнефт ао,BANE,738.0,11884263.5,1931.5,1927.5,1946.0,1943.0,1940.0,1943.0,6126.0,1940.0,1940.0,1943.0,11884263.5,11884263.5,11884263.5,
TQBR,2019-11-11,Башнефт ап,BANEP,1850.0,65803057.0,1710.0,1707.5,1745.0,1725.0,1727.0,1725.0,38103.0,1727.0,1727.0,1725.0,65803057.0,65803057.0,65803057.0,
TQBR,2019-11-11,Белуга ао,BELU,36.0,702067.0,655.0,649.0,659.0,653.0,652.0,653.0,1077.0,652.0,652.0,653.0,702067.0,702067.0,702067.0,
SMAL,2019-11-11,БашИнСв ап,BISVP,3.0,173.29,5.59,5.59,5.59,,5.59,5.59,31.0,,,,0.0,0.0,0.0,
TQBR,2019-11-11,БашИнСв ап,BISVP,11.0,67020.0,5.63,5.51,5.68,5.56,5.59,5.56,12000.0,,5.57,5.56,0.0,590580.0,0.0,
TQBR,2019-11-11,Белон ао,BLNG,67.0,346525.2,3.904,3.854,3.934,3.862,3.88,3.862,89300.0,,3.884,3.862,0.0,504061.6,0.0,
TQBR,2019-11-11,БурЗолото,BRZL,70.0,837506.0,850.0,848.0,853.0,850.0,850.0,850.0,985.0,850.0,850.0,850.0,837506.0,837506.0,837506.0,
SMAL,2019-11-11,БСП ао,BSPB,8.0,1891.6,51.2,51.1,51.2,,51.21,51.1,37.0,,,,0.0,0.0,0.0,
TQBR,2019-11-11,БСП ао,BSPB,1134.0,4671475.0,50.8,50.75,51.48,51.14,51.21,51.14,91230.0,51.21,51.21,51.14,4671475.0,4671475.0,4671475.0,
TQBR,2019-11-11,МКБ ао,CBOM,7735.0,155431826.1,5.605,5.559,5.682,5.62,5.6,5.62,27754200.0,5.6,5.6,5.62,155431826.1,155431826.1,155431826.1,
TQBR,2019-11-11,ЧТПЗ ао,CHEP,85.0,442405.0,147.0,145.0,149.0,146.0,146.5,146.0,3020.0,,146.5,146.0,0.0,512450.0,0.0,
TQBR,2019-11-11,РН-ЗапСиб,CHGZ,1.0,2920.0,29.2,29.2,29.2,29.2,29.2,29.2,100.0,,27.6,29.2,0.0,504420.0,0.0,
TQBR,2019-11-11,ЧКПЗ ао,CHKZ,729.0,9039360.0,4960.0,4960.0,6380.0,5680.0,5820.0,5680.0,1554.0,5820.0,5820.0,5680.0,9039360.0,9039360.0,9039360.0,
TQBR,2019-11-11,СевСт-ао,CHMF,26881.0,1721827221.8,908.8,893.6,916.2,895.0,902.2,895.0,1908383.0,902.2,902.2,895.0,1721827221.8,1721827221.8,1721827221.8,
TQBR,2019-11-11,ЧМК ао,CHMK,28.0,220255.0,2660.0,2640.0,2665.0,2650.0,2655.0,2655.0,83.0,,2650.0,2650.0,0.0,519605.0,0.0,
TQBR,2019-11-11,Телеграф,CNTL,20.0,121035.0,17.15,17.1,17.35,17.25,17.3,17.25,7000.0,,17.2,17.25,0.0,500810.0,0.0,
TQBR,2019-11-11,Телеграф-п,CNTLP,146.0,1610904.0,14.22,14.14,14.24,14.22,14.22,14.2,113400.0,14.2,14.2,14.22,1610904.0,1610904.0,1610904.0,
TQBR,2019-11-11,ДагСб ао,DASB,87.0,857354.0,0.1066,0.105,0.1071,0.106,0.1057,0.106,8110000.0,0.1057,0.1057,0.106,857354.0,857354.0,857354.0,
TQBR,2019-11-11,ЗаводДИОД,DIOD,14.0,20422.0,4.45,4.43,4.45,4.43,4.44,4.44,4600.0,,4.45,4.43,0.0,502056.0,0.0,
TQBR,2019-11-11,ДетскийМир,DSKY,3053.0,64257837.6,98.9,98.88,100.38,99.38,99.66,99.38,644780.0,99.66,99.66,99.38,64257837.6,64257837.6,64257837.6,
