BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-08-17,Индекс МосБиржи,Индекс МосБиржи,1466.95,1487.33,1491.46,1464.16,45420008856.09,,,2,,RUB,
RTSI,MCFTR,2006-08-17,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1495.21,1495.21,1495.21,1495.21,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-08-17,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1490.94,1490.94,1490.94,1490.94,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-08-17,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1492.65,1492.65,1492.65,1492.65,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-08-17,Индекс МосБиржи 10,Индекс МосБиржи 10,2630.91,2659.67,2667.31,2618.44,25234775905.4007,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-08-17,RCBI,RCBI,101.2,101.2,101.22,101.17,220704105.7,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-08-17,RCBIc,RCBI-c,142.76,,,,220704105.7,,,2,,RUB,
SNDX,MICEXBORR1W,2006-08-17,MCX BO 1W,ММВБ РЕПО обл 7 дней,3.78,,,,3013141533.18,,,2,,RUB,
SNDX,MICEXBORR2W,2006-08-17,MCX BO 2W,ММВБ РЕПО обл 14 дней,3.93,,,,1024044198.54,,,2,,RUB,
SNDX,MICEXBORRON,2006-08-17,MCX BO ON,ММВБ РЕПО обл 1 день,2.61,,,,2786206397.77,,,2,,RUB,
SNDX,MICEXCBICP,2006-08-17,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.2,101.2,101.22,101.17,220704105.7,,,2,,RUB,
SNDX,MICEXCBICP3Y,2006-08-17,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.7,101.68,101.7,101.68,1995190437.4,,7.37,2,,RUB,
SNDX,MICEXCBICP5Y,2006-08-17,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.22,102.15,102.22,102.15,2388241111.7,,7.71,2,,RUB,
SNDX,MICEXCBIGP3Y,2006-08-17,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,103.6,103.59,103.61,103.58,1995190437.4,,7.37,2,,RUB,
SNDX,MICEXCBIGP5Y,2006-08-17,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,103.82,103.75,103.82,103.75,2388241111.7,,7.71,2,,RUB,
SNDX,MICEXCBITR,2006-08-17,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,142.76,,,,220704105.7,,,2,,RUB,
SNDX,MICEXCBITR3Y,2006-08-17,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,140.99,140.97,141.0,140.97,1995190437.4,,7.37,2,,RUB,
SNDX,MICEXCBITR5Y,2006-08-17,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,141.91,141.81,141.91,141.81,2388241111.7,,7.71,2,,RUB,
SNDX,MICEXCGS,2006-08-17,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2526.23,2499.73,2528.54,2499.73,5893728.59,,,2,,RUB,
SNDX,MICEXEQRR1W,2006-08-17,MCX EQ 1W,ММВБ РЕПО акц 7 дней,4.99,,,,3605081601.84,,,2,,RUB,
SNDX,MICEXEQRR2W,2006-08-17,MCX EQ 2W,ММВБ РЕПО акц 14 дней,4.62,,,,1459574650.0,,,2,,RUB,
SNDX,MICEXEQRRON,2006-08-17,MCX EQ ON,ММВБ РЕПО акц 1 день,4.24,,,,2920724321.6,,,2,,RUB,
SNDX,MICEXFNL,2006-08-17,Индекс финансов,Индекс МосБиржи финансов,4019.07,3968.91,4025.48,3955.06,2036456338.64,,,2,,RUB,
SNDX,MICEXINDEXCF,2006-08-17,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1466.95,1487.33,1491.46,1464.16,45420008856.09,,,2,,RUB,
SNDX,MICEXLC,2006-08-17,MICEX LC,ММВБ высокая кап,2426.96,2454.93,2462.47,2422.49,43693288656.95,,,2,,RUB,
SNDX,MICEXM&M,2006-08-17,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2474.34,2493.04,2520.99,2455.75,5618848738.8,,,2,,RUB,
SNDX,MICEXMBICP,2006-08-17,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,98.45,98.44,98.46,98.27,2154470734.77,,7.03,2,,RUB,
SNDX,MICEXMBIGP,2006-08-17,MICEXMBIGP,ММВБ муни обл (вал),99.97,99.96,99.98,99.79,2154470734.77,,7.03,2,,RUB,
SNDX,MICEXMBITR,2006-08-17,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,102.52,102.51,102.53,102.33,2154470734.77,,7.03,2,,RUB,
SNDX,MICEXMC,2006-08-17,MICEX MC,ММВБ стандарт кап,2250.23,2257.52,2260.19,2233.2,928792489.15,,,2,,RUB,
SNDX,MICEXMNF,2006-08-17,Машиностроение,Индекс машиностроения Московской Биржи,1956.73,1971.31,1973.26,1947.73,62711545.05,,,2,,RUB,
SNDX,MICEXO&G,2006-08-17,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2733.17,2777.21,2784.92,2726.38,25933375993.9,,,2,,RUB,
SNDX,MICEXPWR,2006-08-17,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,2101.31,2110.34,2111.35,2098.44,11521649172.7,,,2,,RUB,
SNDX,MICEXSC,2006-08-17,Второй эшелон,Индекс второго эшелона Московской Биржи,2680.54,2675.11,2684.44,2672.35,87573058.45,,,2,,RUB,
SNDX,MICEXTLC,2006-08-17,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1542.05,1548.29,1551.11,1542.05,534853897.97,,,2,,RUB,
SNDX,MOEX10,2006-08-17,Индекс МосБиржи 10,Индекс МосБиржи 10,2630.91,2659.67,2667.31,2618.44,25234775905.4007,,,2,,RUB,
SNDX,MOEXCN,2006-08-17,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2526.23,2499.73,2528.54,2499.73,5893728.59,,,2,,RUB,
SNDX,MOEXEU,2006-08-17,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,2101.31,2110.34,2111.35,2098.44,11521649172.7,,,2,,RUB,
SNDX,MOEXFN,2006-08-17,Индекс финансов,Индекс МосБиржи финансов,4019.07,3968.91,4025.48,3955.06,2036456338.64,,,2,,RUB,
SNDX,MOEXMM,2006-08-17,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2474.34,2493.04,2520.99,2455.75,5618848738.8,,,2,,RUB,
SNDX,MOEXOG,2006-08-17,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2733.17,2777.21,2784.92,2726.38,25933375993.9,,,2,,RUB,
SNDX,MOEXTL,2006-08-17,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1542.05,1548.29,1551.11,1542.05,534853897.97,,,2,,RUB,
RTSI,RTS2,2006-08-17,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,1537.48,1534.17,1537.48,1532.93,1502997.0,,,2,19758083604.3765,USD,
RTSI,RTScr,2006-08-17,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,229.17,229.17,229.17,229.17,0.0,,,2,2727592386.5435,USD,
RTSI,RTSeu,2006-08-17,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,268.25,268.25,268.25,268.25,0.0,,,2,2662945561.2939,USD,
RTSI,RTSfn,2006-08-17,Индекс РТС финансов,Индекс РТС финансов,426.05,426.05,426.05,426.05,0.0,,,2,18271531587.8315,USD,
RTSI,RTSI,2006-08-17,Индекс РТС,Индекс РТС,1647.54,1659.33,1660.58,1643.46,49968760.0,,,2,125339605767.723,USD,
RTSI,RTSin,2006-08-17,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,196.64,196.64,196.64,196.64,0.0,,,2,1856542687.9406,USD,
RTSI,RTSmm,2006-08-17,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,215.36,215.36,215.36,215.36,0.0,,,2,9662070262.6159,USD,
RTSI,RTSog,2006-08-17,Индекс РТС нефти и газа,Индекс РТС нефти и газа,273.66,273.66,273.66,273.66,0.0,,,2,56386230549.9679,USD,
RTSI,RTStl,2006-08-17,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,170.99,170.99,170.99,170.99,0.0,,,2,5829126006.6046,USD,
RTSI,RTSTR,2006-08-17,RTS Total Return,Индекс РТС полной доходности «брутто»,1689.04,1689.04,1689.04,1689.04,0.0,,,2,125339605767.7226,USD,
RTSI,RTSTRN,2006-08-17,RTS Net-TR-NR,Индекс РТС полной доходности «нетто» (по налоговым ставкам иностранных организаций),1682.76,1682.76,1682.76,1682.76,0.0,,,2,125339605767.7226,USD,
RTSI,RTSTRR,2006-08-17,RTS Net-TR-Res,Индекс РТС полной доходности «нетто» (по налоговым ставкам российских организаций),1685.27,1685.27,1685.27,1685.27,0.0,,,2,125339605767.7226,USD,
RTSI,RTSUSDCUR,2006-08-17,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,26.7804,26.7804,26.7804,26.7804,,,,2,,RUB,
SNDX,RUCBCP3Y,2006-08-17,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.7,101.68,101.7,101.68,1995190437.4,,7.37,2,,RUB,
SNDX,RUCBCP5Y,2006-08-17,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.22,102.15,102.22,102.15,2388241111.7,,7.71,2,,RUB,
SNDX,RUCBICP,2006-08-17,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.2,101.2,101.22,101.17,220704105.7,,,2,,RUB,
SNDX,RUCBITR,2006-08-17,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,142.76,,,,220704105.7,,,2,,RUB,
SNDX,RUCBTR3Y,2006-08-17,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,140.99,140.97,141.0,140.97,1995190437.4,,7.37,2,,RUB,
SNDX,RUCBTR5Y,2006-08-17,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,141.91,141.81,141.91,141.81,2388241111.7,,7.71,2,,RUB,
SNDX,RUMBICP,2006-08-17,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,98.45,98.44,98.46,98.27,2154470734.77,,7.03,2,,RUB,
SNDX,RUMBITR,2006-08-17,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,102.52,102.51,102.53,102.33,2154470734.77,,7.03,2,,RUB,
SNDX,TECHIND,2006-08-17,Технический индекс акций,Технический индекс акций,1996.88,2004.74,2011.14,1993.84,0.0,,,2,,RUB,
SNDX,TECHINDBOND,2006-08-17,Технический индекс облигаций,Технический индекс облигаций,100.56,100.54,100.57,100.41,0.0,,,2,,RUB,
