BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2010-01-27,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1217.217,1217.217,1217.217,1217.217,0.0,,,2,569346531386.355,RUB,0.001
RTSI,EPSI,2010-01-27,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,738.7898,738.7898,738.7898,738.7898,0.0,,,2,408137786400.292,RUB,999999.999999
SNDX,IMOEX,2010-01-27,Индекс МосБиржи,Индекс МосБиржи,1391.25,1384.79,1405.28,1363.03,60112271089.0,,,2,,RUB,
RTSI,MCFTR,2010-01-27,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1509.96,1509.96,1509.96,1509.96,0.0,,,2,0.0,,
RTSI,MCFTRN,2010-01-27,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1491.58,1491.58,1491.58,1491.58,0.0,,,2,0.0,,
RTSI,MCFTRR,2010-01-27,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1498.91,1498.91,1498.91,1498.91,0.0,,,2,0.0,,
RTSI,MEBCTR,2010-01-27,MOEX Blue Chip Total Return,Индекс МосБиржи голубых фишек полной доходности «брутто»,9712.51,9712.51,9712.51,9712.51,0.0,,,2,0.0,RUB,
RTSI,MEBCTRN,2010-01-27,MOEX Blue Chip Net-TR-NR,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам иностр. орг.),9701.66,9701.66,9701.66,9701.66,0.0,,,2,0.0,RUB,
RTSI,MEBCTRR,2010-01-27,MOEX Blue Chip Net-TR-Res,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам росс. орг.),9706.0,9706.0,9706.0,9706.0,0.0,,,2,0.0,RUB,
SNDX,MICEX10INDEX,2010-01-27,Индекс МосБиржи 10,Индекс МосБиржи 10,3241.0,3207.4,3264.02,3160.87,57068178833.0,,,2,,RUB,
SNDX,MICEXBORR1W,2010-01-27,MCX BO 1W,ММВБ РЕПО обл 7 дней,5.38,,,,8620533902.93,,,2,,RUB,
SNDX,MICEXBORR2W,2010-01-27,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.31,,,,2229262316.48,,,2,,RUB,
SNDX,MICEXBORRON,2010-01-27,MCX BO ON,ММВБ РЕПО обл 1 день,5.11,,,,41994145353.48,,,2,,RUB,
SNDX,MICEXCBICP,2010-01-27,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,93.0,93.04,93.05,93.0,2157249397.0,572,8.35,2,,RUB,
SNDX,MICEXCBICP3Y,2010-01-27,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,95.27,95.3,95.3,95.27,1278345651.0,463,8.59,2,,RUB,
SNDX,MICEXCBICP5Y,2010-01-27,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,107.39,107.52,107.54,107.39,756083345.0,893,7.99,2,,RUB,
SNDX,MICEXCBIGP,2010-01-27,ММВБ корп обл (вал),ММВБ корп обл (вал),96.01,96.05,96.06,96.01,2157249397.0,572,8.35,2,,RUB,
SNDX,MICEXCBIGP3Y,2010-01-27,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,98.63,98.66,98.66,98.62,1278345651.0,463,8.59,2,,RUB,
SNDX,MICEXCBIGP5Y,2010-01-27,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,110.56,110.69,110.71,110.56,756083345.0,893,7.99,2,,RUB,
SNDX,MICEXCBITR,2010-01-27,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,174.67,174.75,174.76,174.67,2157249397.0,572,8.35,2,,RUB,
SNDX,MICEXCBITR3Y,2010-01-27,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,175.95,176.01,176.01,175.95,1278345651.0,463,8.59,2,,RUB,
