BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2003-10-20,Индекс МосБиржи,Индекс МосБиржи,579.67,583.1,591.32,578.74,11508259031.46,,,2,,RUB,
RTSI,MCFTR,2003-10-20,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,579.67,579.67,579.67,579.67,0.0,,,2,0.0,,
RTSI,MCFTRN,2003-10-20,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),579.67,579.67,579.67,579.67,0.0,,,2,0.0,,
RTSI,MCFTRR,2003-10-20,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),579.67,579.67,579.67,579.67,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2003-10-20,Индекс МосБиржи 10,Индекс МосБиржи 10,1158.56,1161.82,1182.5,1155.87,6177302139.16,,,2,,RUB,
SNDX,MICEXBNDPRCI,2003-10-20,RCBI,RCBI,105.06,105.15,105.15,105.06,226885813.8,,,2,,RUB,
SNDX,MICEXBNDTRTI,2003-10-20,RCBIc,RCBI-c,114.79,,,,226885813.8,,,2,,RUB,
SNDX,MICEXCBICP,2003-10-20,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,105.06,105.15,105.15,105.06,226885813.8,,,2,,RUB,
SNDX,MICEXCBITR,2003-10-20,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,114.79,,,,226885813.8,,,2,,RUB,
SNDX,MICEXINDEXCF,2003-10-20,Индекс МосБиржи (архив),Индекс МосБиржи (архив),579.67,583.1,591.32,578.74,11508259031.46,,,2,,RUB,
SNDX,MOEX10,2003-10-20,Индекс МосБиржи 10,Индекс МосБиржи 10,1158.56,1161.82,1182.5,1155.87,6177302139.16,,,2,,RUB,
RTSI,RTSI,2003-10-20,Индекс РТС,Индекс РТС,643.3,649.43,650.09,643.3,30012433.0,,,2,155632393047.361,USD,
RTSI,RTSog,2003-10-20,Индекс РТС нефти и газа,Индекс РТС нефти и газа,126.28,126.28,126.28,126.28,0.0,,,2,85304134357.4859,USD,
RTSI,RTStl,2003-10-20,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,100.17,100.17,100.17,100.17,0.0,,,2,6406332261.0853,USD,
RTSI,RTSUSDCUR,2003-10-20,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,30.0741,30.0741,30.0741,30.0741,,,,2,,RUB,
SNDX,RUCBICP,2003-10-20,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,105.06,105.15,105.15,105.06,226885813.8,,,2,,RUB,
SNDX,RUCBITR,2003-10-20,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,114.79,,,,226885813.8,,,2,,RUB,
SNDX,TECHIND,2003-10-20,Технический индекс акций,Технический индекс акций,1177.44,1191.11,0.0,0.0,0.0,,,2,,RUB,
