BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-07-07,Индекс МосБиржи,Индекс МосБиржи,1367.38,1367.2,1387.23,1351.47,46305977320.61,,,2,,RUB,
RTSI,MCFTR,2006-07-07,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1393.62,1393.62,1393.62,1393.62,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-07-07,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1389.65,1389.65,1389.65,1389.65,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-07-07,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1391.24,1391.24,1391.24,1391.24,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-07-07,Индекс МосБиржи 10,Индекс МосБиржи 10,2419.02,2410.38,2458.22,2388.7,25035157364.1298,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-07-07,RCBI,RCBI,100.63,100.39,100.63,100.38,385641011.1,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-07-07,RCBIc,RCBI-c,140.9,,,,385641011.1,,,2,,RUB,
SNDX,MICEXBORR1W,2006-07-07,MCX BO 1W,ММВБ РЕПО обл 7 дней,3.79,,,,2064138245.26,,,2,,RUB,
SNDX,MICEXBORR2W,2006-07-07,MCX BO 2W,ММВБ РЕПО обл 14 дней,3.89,,,,1689463338.03,,,2,,RUB,
SNDX,MICEXBORRON,2006-07-07,MCX BO ON,ММВБ РЕПО обл 1 день,2.97,,,,962521709.0,,,2,,RUB,
SNDX,MICEXCBICP,2006-07-07,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,100.63,100.39,100.63,100.38,385641011.1,,,2,,RUB,
SNDX,MICEXCBICP3Y,2006-07-07,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,100.85,100.79,100.85,100.79,1349498596.9,,7.82,2,,RUB,
SNDX,MICEXCBICP5Y,2006-07-07,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,101.13,101.1,101.14,101.09,817616451.7,,8.09,2,,RUB,
SNDX,MICEXCBIGP3Y,2006-07-07,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,102.68,102.62,102.68,102.62,1349498596.9,,7.82,2,,RUB,
SNDX,MICEXCBIGP5Y,2006-07-07,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,102.66,102.63,102.67,102.61,817616451.7,,8.09,2,,RUB,
SNDX,MICEXCBITR,2006-07-07,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,140.9,,,,385641011.1,,,2,,RUB,
SNDX,MICEXCBITR3Y,2006-07-07,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,138.64,138.55,138.64,138.55,1349498596.9,,7.82,2,,RUB,
SNDX,MICEXCBITR5Y,2006-07-07,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,139.29,139.25,139.31,139.23,817616451.7,,8.09,2,,RUB,
SNDX,MICEXCGS,2006-07-07,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2339.93,2342.79,2356.58,2334.52,11381574.98,,,2,,RUB,
SNDX,MICEXEQRR1W,2006-07-07,MCX EQ 1W,ММВБ РЕПО акц 7 дней,4.62,,,,4866516456.77,,,2,,RUB,
SNDX,MICEXEQRR2W,2006-07-07,MCX EQ 2W,ММВБ РЕПО акц 14 дней,5.24,,,,3189491213.95,,,2,,RUB,
SNDX,MICEXEQRRON,2006-07-07,MCX EQ ON,ММВБ РЕПО акц 1 день,4.14,,,,1535140245.0,,,2,,RUB,
SNDX,MICEXFNL,2006-07-07,Индекс финансов,Индекс МосБиржи финансов,3704.29,3536.84,3713.7,3533.44,4780409446.08,,,2,,RUB,
SNDX,MICEXINDEXCF,2006-07-07,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1367.38,1367.2,1387.23,1351.47,46305977320.61,,,2,,RUB,
SNDX,MICEXLC,2006-07-07,MICEX LC,ММВБ высокая кап,2296.62,2277.87,2321.24,2263.21,43398396938.45,,,2,,RUB,
SNDX,MICEXM&M,2006-07-07,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2382.82,2379.36,2412.29,2350.7,3848177544.34,,,2,,RUB,
SNDX,MICEXMBICP,2006-07-07,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,97.98,97.96,97.98,97.94,947719508.17,,7.14,2,,RUB,
SNDX,MICEXMBIGP,2006-07-07,MICEXMBIGP,ММВБ муни обл (вал),99.92,99.9,99.92,99.88,947719508.17,,7.14,2,,RUB,
SNDX,MICEXMBITR,2006-07-07,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,101.38,101.36,101.38,101.33,947719508.17,,7.14,2,,RUB,
SNDX,MICEXMC,2006-07-07,MICEX MC,ММВБ стандарт кап,2087.82,2082.75,2103.48,2069.55,1353601559.54,,,2,,RUB,
SNDX,MICEXMNF,2006-07-07,Машиностроение,Индекс машиностроения Московской Биржи,1837.38,1866.53,1873.21,1820.47,87575489.87,,,2,,RUB,
SNDX,MICEXO&G,2006-07-07,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2613.26,2639.27,2656.66,2588.25,27316935616.6,,,2,,RUB,
SNDX,MICEXPWR,2006-07-07,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1814.13,1798.44,1824.54,1786.36,9454928767.0,,,2,,RUB,
SNDX,MICEXSC,2006-07-07,Второй эшелон,Индекс второго эшелона Московской Биржи,2396.8,2392.04,2412.77,2390.2,45156399.24,,,2,,RUB,
SNDX,MICEXTLC,2006-07-07,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1387.41,1384.34,1403.65,1380.27,1064284991.54,,,2,,RUB,
SNDX,MOEX10,2006-07-07,Индекс МосБиржи 10,Индекс МосБиржи 10,2419.02,2410.38,2458.22,2388.7,25035157364.1298,,,2,,RUB,
