BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2020-04-03,АбрауДюрсо,ABRD,65.0,133365.0,133.5,132.5,134.5,133.0,133.5,133.5,1000.0,,134.0,133.0,0.0,505900.0,0.0,
TQDE,2020-04-03,АСКО ао,ACKO,48.0,84900.0,3.82,3.74,3.82,3.8,3.8,3.8,22400.0,,3.76,3.8,0.0,519568.0,0.0,
SMAL,2020-04-03,Система ао,AFKS,1.0,14.1,14.096,14.096,14.096,,13.22,14.096,1.0,,,,0.0,0.0,0.0,
TQBR,2020-04-03,Система ао,AFKS,18653.0,700016322.7,13.05,12.944,13.475,13.304,13.22,13.304,52951000.0,13.22,13.22,13.304,700016322.7,700016322.7,700016322.7,
SMAL,2020-04-03,Аэрофлот,AFLT,11.0,1937.38,69.02,68.28,71.06,,69.76,70.56,28.0,,,,0.0,0.0,0.0,
TQBR,2020-04-03,Аэрофлот,AFLT,41994.0,1828760769.6,68.6,68.04,70.68,69.86,69.76,69.86,26220510.0,69.74,69.74,69.86,1828760769.6,1828760769.6,1828760769.6,
TQBR,2020-04-03,AGRO-гдр,AGRO,3357.0,39104292.2,594.8,590.0,605.0,600.0,598.8,600.0,65312.0,598.8,598.8,600.0,39104292.2,39104292.2,39104292.2,
TQTE,2020-04-03,AKEU ETF,AKEU,39.0,19451.81,8.44,8.34,8.44,8.35,8.4,8.37,2315.0,720.42,720.42,8.35,1667776.81,1667776.81,1667776.81,59809.7
TQTD,2020-04-03,AKNX ETF,AKNX,192.0,65664.32,11.03,10.98,11.21,11.03,11.1,11.0,5915.0,862.93,862.93,11.03,5104251.7,5104251.7,5104251.7,277384.75
TQBR,2020-04-03,Акрон,AKRN,1211.0,55667698.0,5960.0,5926.0,6010.0,5976.0,5960.0,5976.0,9340.0,5960.0,5960.0,5976.0,55667698.0,55667698.0,55667698.0,
