BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2014-07-01,ВТБ - 6 об,RU000A0JNGU3,14.0,105245509.0,99.98,100.03,100.02,100.02,17.24,99.99,6.76,100.0,105251.0,99.99,99.99,99.99,105245509.0,105245509.0,105245509.0,2016-07-06,8.0,8.21,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-07-01,РСХБ 4,RU000A0JPF47,2.0,10980.5,98.05,100.0,100.0,100.0,19.23,99.82,7.94,98.05,11.0,,98.43,,0.0,213804057.0,0.0,2017-09-27,436.0,8.1,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-07-01,РСХБ 6,RU000A0JPMT8,1.0,999.8,99.98,99.98,99.98,99.98,29.28,99.98,8.0,99.98,1.0,,99.87,,0.0,6708438.0,0.0,2018-02-09,45.0,8.0,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,МДМ Банк 8,RU000A0JPQA9,4.0,49075066.3,97.86,98.77,98.1,98.1,20.22,97.95,11.94,98.77,50102.0,97.96,97.95,97.96,54055596.6,49082907.6,54055596.6,2015-04-09,274.0,12.16,,,,,,,1000.0,SUR,,,,,
EQOB,2014-07-01,МГор56-об,RU000A0JPZ50,4.0,479550.6,95.76,96.5,95.76,95.76,19.37,95.91,9.34,96.5,500.0,96.06,96.31,96.06,33014278.5,1462895.6,33014278.5,2016-09-22,752.0,9.26,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-07-01,МТС 02,RU000A0JQ0E2,1.0,990.0,99.0,99.0,99.0,99.0,14.86,99.0,8.74,99.0,1.0,98.87,98.85,98.87,12900528.9,10920534.9,12900528.9,2015-10-20,456.0,8.74,,,,,,,1000.0,SUR,,,,,
EQOB,2014-07-01,РЖД-11обл,RU000A0JQ177,4.0,7926653.8,98.7,98.98,98.98,98.98,8.76,98.75,8.77,98.7,8027.0,98.9,98.83,98.9,37630459.2,19858982.2,37630459.2,2015-11-18,485.0,8.96,,,,,,,1000.0,SUR,,,,,
EQOB,2014-07-01,РСХБ 5,RU000A0JQ1H3,1.0,999.1,99.91,99.91,99.91,99.91,5.95,99.91,7.99,99.91,1.0,,99.93,,0.0,7996198.1,0.0,2018-11-27,329.0,7.99,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,Газпрнефт4,RU000A0JQ557,3.0,137109.9,92.02,92.03,92.02,92.02,17.3,92.02,11.11,92.03,149.0,98.16,98.16,98.16,45450035.3,45214475.3,45450035.3,2019-04-09,1184.0,11.11,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,Транснф 01,RU000A0JQ5G6,1.0,1021.1,102.11,102.11,102.11,102.11,13.25,102.11,8.6,102.11,1.0,,102.01,,0.0,110176006.6,0.0,2019-05-13,321.0,8.6,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,РЖД-12обл,RU000A0JQ5Q5,3.0,19643982.0,98.15,98.28,98.15,98.15,9.26,98.21,9.54,98.28,20001.0,98.2,98.27,98.2,409202806.9,24089840.5,409202806.9,2019-05-16,799.0,9.51,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,РЖД-16 обл,RU000A0JQ656,3.0,8821.8,97.95,98.23,98.23,98.23,4.76,98.02,9.11,97.95,9.0,98.03,98.03,98.03,5015271.7,5007410.1,5015271.7,2017-06-05,665.0,9.24,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-07-01,ИКС5Фин 04,RU000A0JQ664,6.0,208353.1,98.0,102.31,100.85,100.85,7.48,100.65,10.25,102.31,207.0,,100.0,,0.0,125218456.0,0.0,2016-06-02,650.0,10.37,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-07-01,РЖД-15 обл,RU000A0JQ6S9,5.0,76294751.8,98.25,98.4,98.25,98.27,1.79,98.26,9.35,98.4,77643.0,98.27,98.26,98.27,85039275.1,77764336.8,85039275.1,2016-06-20,678.0,9.34,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-07-01,ВК-Инвест3,RU000A0JQ7N8,3.0,2009590.7,99.91,99.97,99.93,99.93,35.48,99.93,11.26,99.91,2011.0,99.96,99.96,99.96,9659495.6,9659495.6,9659495.6,2014-07-08,7.0,11.26,,,,,,,1000.0,SUR,,,,,
EQOB,2014-07-01,РЖД-17 обл,RU000A0JQ7W9,6.0,45837869.3,99.05,99.13,99.05,99.05,34.18,99.05,8.84,99.13,46277.0,99.07,99.06,99.07,54782781.9,48566076.9,54782781.9,2018-07-16,364.0,8.84,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,Система-02,RU000A0JQ9U9,4.0,149925.0,99.95,99.95,99.95,99.95,32.03,99.95,8.85,99.95,150.0,99.93,99.94,99.93,4756754.4,1914801.6,4756754.4,2014-08-12,42.0,8.85,,,,,,,1000.0,SUR,,,,,
EQOB,2014-07-01,ДОМ.РФ13об,RU000A0JQAG8,1.0,1061.1,106.11,106.11,106.11,106.11,22.68,106.11,-9.18,106.11,1.0,,106.1,,0.0,2013778.1,0.0,2018-04-15,106.0,-9.18,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,ДОМ.РФ14об,RU000A0JQAL8,2.0,1073072.2,107.2,107.22,107.22,107.22,13.84,107.2,-7.62,107.2,1001.0,,107.3,,0.0,6387764.3,0.0,2023-05-15,137.0,-7.58,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,ДОМ.РФ15об,RU000A0JQAM6,1.0,27000.0,108.0,108.0,108.0,108.0,31.81,108.0,-22.55,108.0,25.0,,108.93,,0.0,4416206.4,0.0,2028-09-15,76.0,-22.55,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,Транснф 03,RU000A0JQCR1,2.0,69052.5,104.5,104.75,104.75,104.63,73.76,104.63,-9.24,104.5,66.0,104.31,104.34,104.31,21956080.6,21704619.4,21956080.6,2019-09-18,85.0,-8.82,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-07-01,Сибметин01,RU000A0JQFU8,1.0,96432.0,100.45,100.45,100.45,100.45,27.74,100.45,12.08,100.45,96.0,100.51,100.5,100.51,10173920.0,4066332.0,10173920.0,2019-10-10,107.0,12.08,,,,,,,1000.0,SUR,,,,,
