BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2013-08-26,BKTRUB_TOM,BKTRUB000TOM,37.984,37.983,38.015,37.983,5.0,155770879.5,37.993
CETS,2013-08-26,CNYRUB_TOD,CNY000000TOD,5.395,5.385,5.3968,5.385,13.0,36237341.8,5.3893
CETS,2013-08-26,CNY_TODTOM,CNYRUBTODTOM,0.0007,0.000501,0.0007,0.000501,2.0,5938000.1,0.000682
CETS,2013-08-26,CNYRUB_TOM,CNYRUB_TOM,5.3965,5.3861,5.3966,5.3906,8.0,37735350.0,5.3908
CETS,2013-08-26,CNY_TOMSPT,CNYRUB_TOM1D,0.00065,0.00065,0.00065,0.00065,2.0,45344460.0,0.00065
CETS,2013-08-26,EUR_TODTOM,EUR000TODTOM,0.0072,0.0071,0.0078,0.0078,326.0,99255119850.0,0.0073
CNGD,2013-08-26,EUR_TODTOM,EUR000TODTOM,0.0,-0.02,0.0194,0.0076,46.0,160041497.86,
CETS,2013-08-26,EURUSD_TOD,EURUSD000TOD,1.338,1.3366,1.3382,1.3374,37.0,488578925.22,1.33715
CETS,2013-08-26,EURUSD_TOM,EURUSD000TOM,1.33835,1.33585,1.3388,1.3377,101.0,1412632965.52,1.3376
CETS,2013-08-26,EURUSDTDTM,EURUSDTODTOM,0.0,-3e-06,4e-06,2e-06,36.0,6819749951.03,1e-06
CETS,2013-08-26,EURRUB_TOD,EUR_RUB__TOD,44.16,44.0235,44.17,44.09,1464.0,9516778537.5,44.0843
CNGD,2013-08-26,EURRUB_TOD,EUR_RUB__TOD,44.11,44.03,44.17,44.16,12.0,810667818.0,
CETS,2013-08-26,EURRUB_TOM,EUR_RUB__TOM,44.19,44.0305,44.264,44.17,1411.0,11076565939.0,44.1104
CNGD,2013-08-26,EURRUB_TOM,EUR_RUB__TOM,44.17,44.035,44.185,44.035,7.0,1411545170.0,
CETS,2013-08-26,USDRUB_TOD,USD000000TOD,33.01,32.915,33.0135,32.9575,5567.0,64718544839.0,32.959
CNGD,2013-08-26,USDRUB_TOD,USD000000TOD,33.02,32.92,33.02,33.02,17.0,1298527819.0,
CETS,2013-08-26,USD_TODTOM,USD000TODTOM,0.0053,0.0052,0.0059,0.0059,731.0,461235877570.0,0.0056
CNGD,2013-08-26,USD_TODTOM,USD000TODTOM,0.0053,-0.0145,0.0145,-0.0033,100.0,2339135570.3,
CETS,2013-08-26,USDRUB_TOM,USD000UTSTOM,33.02,32.92,33.1,33.0695,8133.0,104009326106.5,32.9746
CNGD,2013-08-26,USDRUB_TOM,USD000UTSTOM,33.015,32.923,33.023,32.991,20.0,7419658835.0,
CETS,2013-08-26,USD_TOM1M,USDRUB_TOM1M,0.1675,0.1675,0.1675,0.1675,1.0,1657805000.0,0.1675
CETS,2013-08-26,USD_TOM1W,USDRUB_TOM1W,0.0374,0.0374,0.038,0.038,3.0,4623674000.0,0.0376
CETS,2013-08-26,USD_TOM2W,USDRUB_TOM2W,0.0777,0.0777,0.0777,0.0777,1.0,661326000.0,0.0777
CNGD,2013-08-26,USD_TOM9M,USDRUB_TOM9M,1.4275,1.4275,1.4275,1.4275,2.0,1720805000.0,
