BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-02-16,UBANK11/22,AMUNIBB2AER2,1.0,309.06,103.02,103.02,103.02,103.02,,103.02,,103.02,3.0,,102.8473,103.02,0.0,503518.97,0.0,2022-11-15,,,,,5.25,1.31,,2021-02-16,100.0,USD,,,,,USD,3
TQCB,2021-02-16,МГор48-об,RU000A0JNYN1,26.0,91945.8,100.68,101.44,100.99,100.99,11.01,101.04,5.27,100.68,91.0,,100.83,100.99,0.0,511223.7,0.0,2022-06-11,464.0,5.23,,,6.0,29.92,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,РЖД-19 обл,RU000A0JQ7Z2,3.0,26452.5,105.81,105.81,105.81,105.81,7.74,105.81,6.02,105.81,25.0,,105.9,105.81,0.0,510440.6,0.0,2024-07-08,1107.0,6.02,,,7.85,39.14,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,ДОМ.РФ14об,RU000A0JQAL8,1.0,1055.0,105.5,105.5,105.5,105.5,17.2,105.5,-14.36,105.5,1.0,,105.29,105.5,0.0,1317141.3,0.0,2023-05-15,88.0,-14.36,,,6.75,33.47,2021-05-15,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,ДОМ.РФ15об,RU000A0JQAM6,2.0,2270000.0,113.5,113.5,113.5,113.5,28.48,113.5,-81.09,113.5,2000.0,113.46,113.46,113.5,12481000.0,11346000.0,12481000.0,2028-09-15,27.0,-81.09,,,6.75,33.47,2021-03-15,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,РЖД-23 обл,RU000A0JQRD9,41.0,231388.5,105.5,105.78,105.76,105.76,5.59,105.66,6.26,105.6,219.0,,105.63,105.76,0.0,528167.0,0.0,2025-01-16,1258.0,6.29,,,7.85,39.14,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,ВЭБ.РФ 09,RU000A0JRCX7,47.0,438004700.4,100.26,100.3,100.26,100.26,37.06,100.27,5.55,100.3,436836.0,100.27,100.27,100.26,438004700.4,438004700.4,438004700.4,2021-03-18,30.0,5.42,,,8.9,44.38,,2021-02-16,1000.0,SUR,,,5.2298,,RUB,3
TQCB,2021-02-16,ВЭБлизинг4,RU000A0JREX3,3.0,106333.5,100.26,101.25,100.26,100.26,27.29,100.31,5.07,101.1,106.0,,102.86,100.26,0.0,500942.6,0.0,2021-04-02,45.0,4.65,,,7.27,36.25,,2021-02-16,1000.0,SUR,,,4.8505,,RUB,3
TQCB,2021-02-16,РусГидро01,RU000A0JRFN1,1.0,10098.0,100.98,100.98,100.98,100.98,33.05,100.98,2.79,100.98,10.0,,102.03,100.98,0.0,525439.5,0.0,2021-04-12,55.0,2.79,,,9.5,47.37,,2021-02-16,1000.0,SUR,,,2.7039,,RUB,3
TQCB,2021-02-16,ННК 04,RU000A0JRJV6,43.0,581626.92,98.52,98.99,98.95,98.95,12.55,98.8,12.62,98.52,841.0,98.8,98.8,98.95,581626.92,581626.92,581626.92,2021-06-01,105.0,13.21,,,8.5,29.67,,2021-02-16,700.0,SUR,,,11.9755,,RUB,3
TQCB,2021-02-16,Мечел 19об,RU000A0JRJY0,6.0,30761.38,100.18,100.2,100.18,100.18,1.85,100.2,,100.2,307.0,,100.22,100.18,0.0,506525.21,0.0,2021-06-01,,,,,8.75,3.27,,2021-02-16,100.0,SUR,,,4.1558,,RUB,3
TQCB,2021-02-16,ННК 06,RU000A0JRK22,14.0,24279.64,98.88,99.24,98.93,98.93,12.06,99.1,12.59,98.88,35.0,,98.85,98.93,0.0,500956.96,0.0,2021-06-04,108.0,11.94,,,8.5,29.67,,2021-02-16,700.0,SUR,,,11.9554,,RUB,3
TQCB,2021-02-16,СПбТел 03,RU000A0JRKM3,1.0,2002.2,100.11,100.11,100.11,100.11,10.1,100.11,5.18,100.11,2.0,,100.1,100.11,0.0,698703.5,0.0,2021-06-11,115.0,5.18,,,5.5,27.42,,2021-02-16,1000.0,SUR,,,5.0432,,RUB,3
TQCB,2021-02-16,ФСК ЕЭС-13,RU000A0JRL96,3.0,1013350.0,101.23,101.44,101.23,101.23,13.04,101.34,4.86,101.44,1000.0,101.33,101.33,101.23,1179441.5,1179441.5,1179441.5,2021-06-22,126.0,4.53,,,8.5,42.38,,2021-02-16,1000.0,SUR,,,4.7482,,RUB,3
TQCB,2021-02-16,РСХБ 14,RU000A0JRLE8,1.0,60810.0,101.35,101.35,101.35,101.35,10.94,101.35,4.37,101.35,60.0,,101.36,101.35,0.0,541283.0,0.0,2021-06-29,133.0,4.37,,,8.15,40.64,,2021-02-16,1000.0,SUR,,,4.2799,,RUB,3
TQCB,2021-02-16,СЗКК 04,RU000A0JRU46,1.0,2615.82,96.99,96.99,96.99,96.99,21.07,96.99,32.0,96.99,3.0,,,96.99,0.0,0.0,0.0,2031-09-26,52.0,32.0,,,6.58,29.5,2021-04-09,2021-02-16,899.0,SUR,,,,,RUB,3
TQCB,2021-02-16,РСХБ 15,RU000A0JRVN8,3.0,51421.8,100.8,101.18,100.8,100.82,21.48,100.83,5.86,101.18,51.0,,101.05,100.82,0.0,546657.1,0.0,2021-10-26,246.0,5.82,,,7.0,34.9,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,СПбТел 07,RU000A0JRVU3,261.0,913620.7,103.07,105.62,104.76,104.3,36.26,104.53,5.61,104.91,874.0,104.53,104.53,104.3,913620.7,913620.7,913620.7,2022-04-05,388.0,5.82,,,9.95,49.61,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQRD,2021-02-16,ОткрХОЛ 2,RU000A0JS264,1.0,22.0,2.2,2.2,2.2,2.2,,2.2,,2.2,1.0,,,2.2,0.0,0.0,0.0,2026-12-10,,,,,0.01,0.05,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,СПбТел 05,RU000A0JS3L9,1.0,1049.0,104.9,104.9,104.9,104.9,4.4,104.9,5.43,104.9,1.0,,105.25,104.9,0.0,2500858.2,0.0,2022-01-31,340.0,5.43,,,10.7,53.35,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Башнефть04,RU000A0JS3U0,3.0,5285.6,99.61,107.24,107.24,107.24,2.11,105.71,-0.48,99.61,5.0,,,107.24,0.0,0.0,0.0,2022-02-04,347.0,1.04,,,7.0,34.9,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,1037.3,103.73,103.73,103.73,103.73,40.6,103.73,5.13,103.73,1.0,103.6,103.6,103.73,2674886.4,1448277.3,2674886.4,2032-02-17,356.0,5.13,,,8.82,43.98,2022-03-01,2021-02-16,1000.0,SUR,,5.0881,,2022-03-03,RUB,3
TQCB,2021-02-16,РСХБ 16,RU000A0JS6N8,16.0,875680.0,104.0,104.0,104.0,104.0,22.58,104.0,2.54,104.0,842.0,104.0,104.0,104.0,875680.0,875680.0,875680.0,2022-04-04,396.0,2.54,,,6.15,30.67,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,РЖД-32 обл,RU000A0JSGV0,51.0,1740615.4,100.31,100.69,100.6,100.6,6.97,100.43,4.99,100.69,1734.0,100.38,100.38,100.6,1740615.4,1740615.4,1740615.4,2032-06-25,143.0,5.44,,,6.52,32.51,2021-07-09,2021-02-16,1000.0,SUR,,6.0764,,2022-07-13,RUB,3
TQCB,2021-02-16,ФСК ЕЭС-22,RU000A0JSQ58,7.0,26125.8,100.47,100.49,100.48,100.49,3.79,100.48,5.88,100.47,26.0,,100.87,100.49,0.0,602173.9,0.0,2027-07-21,162.0,5.88,,,6.92,34.51,2021-07-28,2021-02-16,1000.0,SUR,,6.5717,,2022-08-03,RUB,3
TQCB,2021-02-16,ВЭБ.РФ 18,RU000A0JT403,1.0,3152.7,105.09,105.09,105.09,105.09,28.79,105.09,6.17,105.09,3.0,,104.98,105.09,0.0,995165.4,0.0,2032-09-17,1150.0,6.17,,,7.67,38.24,2024-09-27,2021-02-16,1000.0,SUR,,6.1451,,2024-10-01,RUB,3
TQCB,2021-02-16,ВЭБ.РФ 19,RU000A0JT6B2,1.0,5029.5,100.59,100.59,100.59,100.59,34.99,100.59,5.35,100.59,5.0,,100.74,100.59,0.0,50472760.2,0.0,2032-09-23,51.0,5.35,,,9.75,48.62,2021-04-08,2021-02-16,1000.0,SUR,,4.8689,,2021-04-12,RUB,3
TQCB,2021-02-16,РСХБ 17,RU000A0JT7M7,1.0,1038.4,103.84,103.84,103.84,103.84,18.12,103.84,2.86,103.84,1.0,,100.71,103.84,0.0,516622.7,0.0,2022-10-11,575.0,2.86,,,5.25,26.18,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,РСХБ 18,RU000A0JT874,1.0,33330.0,101.0,101.0,101.0,101.0,27.86,101.0,1.75,101.0,33.0,,101.13,101.0,0.0,531967.6,0.0,2022-10-13,58.0,1.75,,,8.2,40.89,2021-04-15,2021-02-16,1000.0,SUR,,1.6083,,2021-04-19,RUB,3
TQCB,2021-02-16,Роснефть04,RU000A0JT940,8.0,18759.9,104.19,104.37,104.19,104.19,25.97,104.22,5.3,104.36,18.0,,103.8,104.19,0.0,4558828.8,0.0,2022-10-17,569.0,5.28,,,7.9,39.39,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Роснефть05,RU000A0JT965,23.0,297753.7,103.2,103.89,103.75,103.75,25.97,103.75,5.58,103.89,287.0,,103.43,103.75,0.0,503696.1,0.0,2022-10-17,569.0,5.58,,,7.9,39.39,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,ГлДорога 7,RU000A0JTB96,1.0,917.2,91.72,91.72,91.72,91.72,10.74,91.72,16.97,91.72,1.0,,,91.72,0.0,0.0,0.0,2029-10-30,266.0,16.97,,,4.0,39.89,2021-11-09,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,ГлДорога 6,RU000A0JTFB2,6.0,33250.0,95.0,95.0,95.0,95.0,8.33,95.0,10.93,95.0,35.0,,,95.0,0.0,0.0,0.0,2028-11-22,288.0,10.93,,,4.0,39.89,2021-12-01,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,МЕТАЛИНВ 2,RU000A0JTLJ3,1.0,1031.0,103.1,103.1,103.1,103.1,3.77,103.1,6.02,103.1,1.0,103.95,103.95,103.1,690238.8,687123.5,690238.8,2023-01-27,672.0,6.02,,,7.65,38.15,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,МЕТАЛИНВ 3,RU000A0JTLL9,1.0,103500.0,103.5,103.5,103.5,103.5,3.77,103.5,5.8,103.5,100.0,,103.8,103.5,0.0,43901039.7,0.0,2023-01-27,672.0,5.8,,,7.65,38.15,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Башнефть06,RU000A0JTM28,6.0,7290.2,103.72,104.61,104.03,104.03,2.95,104.15,5.57,103.72,7.0,,104.86,104.03,0.0,500194.0,0.0,2023-01-31,676.0,5.5,,,7.7,38.39,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Башнефть07,RU000A0JTM36,3.0,29832.0,99.44,99.44,99.44,99.44,2.11,99.44,5.99,99.44,30.0,100.15,100.15,99.44,12099968.0,12099968.0,12099968.0,2023-01-31,518.0,5.99,,,5.5,27.42,2022-08-02,2021-02-16,1000.0,SUR,,5.9146,,2022-08-08,RUB,3
TQCB,2021-02-16,Башнефть08,RU000A0JTM44,4.0,7275.0,103.9,104.0,104.0,103.92,2.95,103.93,5.59,104.0,7.0,,104.45,103.92,0.0,1349519.0,0.0,2023-01-31,675.0,5.62,,,7.7,38.39,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Башнефть09,RU000A0JTM51,2.0,4012.4,100.31,100.31,100.31,100.31,2.11,100.31,5.34,100.31,4.0,100.18,100.14,100.31,71194603.1,17936732.2,71194603.1,2023-01-31,518.0,5.34,,,5.5,27.42,2022-08-02,2021-02-16,1000.0,SUR,,5.2742,,2022-08-08,RUB,3
TQCB,2021-02-16,РусГидро07,RU000A0JTMG7,2.0,1871.4,92.4,94.74,94.74,94.74,0.03,93.57,2.9,92.4,2.0,,,94.74,0.0,0.0,0.0,2023-02-02,715.0,3.56,,,0.1,0.5,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,РусГидро08,RU000A0JTMK9,10.0,13996.7,88.02,94.66,94.5,94.5,0.03,93.31,3.04,88.02,15.0,,94.01,94.5,0.0,503887.0,0.0,2023-02-02,715.0,3.7,,,0.1,0.5,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Роснефть07,RU000A0JTS06,29.0,80812046.9,102.53,102.9,102.53,102.6,31.6,102.62,6.06,102.9,78747.0,102.62,102.62,102.6,80812046.9,80812046.9,80812046.9,2023-03-10,691.0,6.01,,,7.3,36.4,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Роснефть08,RU000A0JTS22,5.0,102623628.8,102.6,102.74,102.74,102.74,31.6,102.6,5.95,102.74,100023.0,102.59,102.6,102.74,145885814.6,109494478.8,145885814.6,2023-03-10,691.0,6.02,,,7.3,36.4,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,МТС БО-01,RU000A0JTTA5,1.0,1029.9,102.99,102.99,102.99,102.99,26.0,102.99,5.03,102.99,1.0,,101.98,102.99,0.0,843358.1,0.0,2023-03-22,710.0,5.03,,,6.5,32.41,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,РЖД-28 обл,RU000A0JTU85,1.0,5018.0,100.36,100.36,100.36,100.36,29.15,100.36,4.34,100.36,5.0,100.31,100.31,100.36,15257353.4,14687193.0,15257353.4,2028-03-21,42.0,4.34,,,7.6,37.9,2021-03-30,2021-02-16,1000.0,SUR,,3.9555,,2021-04-02,RUB,3
TQCB,2021-02-16,РСХБ 20,RU000A0JTVJ2,5.0,16475.0,102.9,103.0,103.0,102.97,28.65,102.97,5.63,103.0,16.0,,103.0,102.97,0.0,8736451.8,0.0,2023-04-11,399.0,5.66,,,8.3,41.39,2022-04-12,2021-02-16,1000.0,SUR,,5.5938,,2022-04-14,RUB,3
TQRD,2021-02-16,ОткрХОЛ 5,RU000A0JTX09,5.0,175.7,1.31,1.4,1.4,1.4,,1.35,,1.31,13.0,,,1.4,0.0,0.0,0.0,2028-04-25,,,,,0.01,0.02,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Роснефть06,RU000A0JTYL2,2.0,3087.6,102.08,103.34,103.34,103.34,14.77,102.92,5.49,102.08,3.0,103.08,103.05,103.34,17612197.4,7276164.6,17612197.4,2023-05-30,775.0,5.69,,,7.0,34.9,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,Роснефть10,RU000A0JTYN8,5.0,8482.4,100.35,109.44,109.44,109.44,14.77,106.03,2.72,100.35,8.0,,102.85,109.44,0.0,105976525.8,0.0,2023-05-30,776.0,4.24,,,7.0,34.9,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,ОткрФКББ02,RU000A0JU0N7,2.0,8061.0,73.28,73.3,73.28,73.28,0.04,73.28,7.0,73.3,11.0,73.78,73.78,73.28,574036.4,537096.4,574036.4,2025-09-24,1680.0,7.0,,,0.01,0.05,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQRD,2021-02-16,ОткрХОЛ 6,RU000A0JU2N3,8.0,18543.2,1.87,3.18,2.4,2.39,,2.51,,2.45,740.0,,,2.39,0.0,0.0,0.0,2028-07-27,,,,,0.02,0.01,,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,ВТБ БО-43,RU000A0JU773,1.0,9985.0,99.85,99.85,99.85,99.85,6.43,99.85,5.32,99.85,10.0,99.6,99.46,99.85,1742027.8,1037389.1,1742027.8,2023-09-29,483.0,5.32,,,5.1,12.72,2022-07-01,2021-02-16,1000.0,SUR,,5.265,,2022-07-05,RUB,3
TQCB,2021-02-16,ИРКУТ БО-4,RU000A0JUA45,1.0,102010.0,102.01,102.01,102.01,102.01,24.41,102.01,6.19,102.01,100.0,102.32,102.32,102.01,659931.9,659931.9,659931.9,2023-11-06,257.0,6.19,,,9.0,44.88,2021-11-08,2021-02-16,1000.0,SUR,,6.1175,,2021-11-10,RUB,3
TQCB,2021-02-16,РСХБ 23,RU000A0JUAD7,3.0,11408.2,101.02,103.98,103.98,103.98,23.03,103.71,3.33,101.02,11.0,,103.18,103.98,0.0,504570.7,0.0,2023-11-10,261.0,3.7,,,8.85,44.13,2021-11-12,2021-02-16,1000.0,SUR,,3.2739,,2021-11-16,RUB,3
TQIR,2021-02-16,РСГ-ФинБ01,RU000A0JUAG0,6.0,338243.3,100.96,101.08,101.02,101.02,28.67,100.97,7.27,101.08,335.0,,100.98,101.02,0.0,744196.3,0.0,2025-11-11,91.0,7.48,,,11.5,57.34,2021-05-18,2021-02-16,1000.0,SUR,,7.0403,,2021-05-20,RUB,3
TQIR,2021-02-16,ОВК Фин01,RU000A0JUBD5,74.0,391314.4,74.62,81.99,76.5,76.5,12.14,77.18,181.86,81.99,507.0,,78.12,76.5,0.0,500726.3,0.0,2021-11-24,99.0,172.86,,,5.34,26.63,2021-05-26,2021-02-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-16,РоснефтьБ5,RU000A0JUCS1,2.0,20182.1,100.91,100.92,100.91,100.91,11.66,100.91,5.56,100.92,20.0,,101.37,100.91,0.0,502801.7,0.0,2023-12-11,294.0,5.56,,,6.65,33.16,2021-12-13,2021-02-16,1000.0,SUR,,5.5065,,2021-12-15,RUB,3
TQCB,2021-02-16,РоснефтьБ1,RU000A0JUFU0,3.0,43834.8,103.1,104.4,103.1,103.1,1.71,104.37,5.67,104.39,42.0,,103.55,103.1,0.0,505321.7,0.0,2024-02-06,349.0,4.32,,,8.9,44.38,2022-02-08,2021-02-16,1000.0,SUR,,5.6192,,2022-02-10,RUB,3
