BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2008-09-05,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1031.1528,1031.1528,1031.1528,1031.1528,0.0,,,2,374041230949.91,RUB,0.001
RTSI,EPSI,2008-09-05,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,590.597,590.597,590.597,590.597,0.0,,,2,118747686699.357,RUB,999999.999999
SNDX,IMOEX,2008-09-05,Индекс МосБиржи,Индекс МосБиржи,1234.71,1280.61,1281.86,1166.03,67357091010.35,,,2,,RUB,
RTSI,MCFTR,2008-09-05,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1291.94,1291.94,1291.94,1291.94,0.0,,,2,0.0,,
RTSI,MCFTRN,2008-09-05,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1283.2,1283.2,1283.2,1283.2,0.0,,,2,0.0,,
RTSI,MCFTRR,2008-09-05,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1286.69,1286.69,1286.69,1286.69,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2008-09-05,Индекс МосБиржи 10,Индекс МосБиржи 10,2054.8,2141.3,2149.26,1930.7,64424129616.51,,,2,,RUB,
SNDX,MICEXBORR1W,2008-09-05,MCX BO 1W,ММВБ РЕПО обл 7 дней,7.69,,,,3009805567.96,,,2,,RUB,
SNDX,MICEXBORR2W,2008-09-05,MCX BO 2W,ММВБ РЕПО обл 14 дней,7.38,,,,1062797798.61,,,2,,RUB,
SNDX,MICEXBORRON,2008-09-05,MCX BO ON,ММВБ РЕПО обл 1 день,7.23,,,,34076943336.07,,,2,,RUB,
SNDX,MICEXCBICP,2008-09-05,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,94.6,95.41,95.44,94.6,1475709733.8,992,10.74,2,,RUB,
SNDX,MICEXCBICP3Y,2008-09-05,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,97.8,98.21,98.23,97.78,954082204.2,660,9.84,2,,RUB,
SNDX,MICEXCBICP5Y,2008-09-05,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,96.45,96.75,96.75,96.45,63560454.0,1023,11.68,2,,RUB,
SNDX,MICEXCBIGP,2008-09-05,ММВБ корп обл (вал),ММВБ корп обл (вал),96.16,96.95,97.0,96.16,1475709733.8,992,10.74,2,,RUB,
SNDX,MICEXCBIGP3Y,2008-09-05,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,99.48,99.87,99.91,99.46,954082204.2,660,9.84,2,,RUB,
SNDX,MICEXCBIGP5Y,2008-09-05,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,98.02,98.32,98.32,98.02,63560454.0,1023,11.68,2,,RUB,
