BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2016-09-07,BYNRUB_TOD,BYNRUB_TOD,33.35,33.35,33.35,33.35,1.0,433550.0,33.35
CETS,2016-09-07,CHFRUB_TOD,CHFRUB_TOD,66.45,66.45,66.45,66.45,1.0,2192850.0,66.45
CETS,2016-09-07,CHFRUB_TOM,CHFRUB_TOM,66.45,66.34,66.67,66.34,8.0,2725440.0,66.4741
CETS,2016-09-07,CNYRUB_TOD,CNY000000TOD,9.685,9.643,9.685,9.6503,37.0,172587209.9,9.6574
CETS,2016-09-07,CNY_TODTOM,CNYRUBTODTOM,0.0021,0.0021,0.002397,0.002397,27.0,3085644631.6,0.002152
CNGD,2016-09-07,CNY_TODTOM,CNYRUBTODTOM,0.004909,-0.001327,0.004909,0.0048,37.0,4783762.94,
CETS,2016-09-07,CNYRUB_TOM,CNYRUB_TOM,9.6558,9.6115,9.679,9.6115,86.0,212030671.0,9.6558
CETS,2016-09-07,CNY_TOMSPT,CNYRUB_TOM1D,0.0021,0.002,0.0021,0.0021,4.0,106567500.0,0.002055
CETS,2016-09-07,EUR_TODTOM,EUR000TODTOM,0.0205,0.0203,0.021,0.0204,477.0,101829021410.0,0.0207
CNGD,2016-09-07,EUR_TODTOM,EUR000TODTOM,0.0328,-0.0318,0.0393,0.0204,844.0,5328887153.25,
CETS,2016-09-07,EUR_TOM1W,EURRUB_TOM1W,0.145,0.145,0.1465,0.1465,4.0,2178980500.0,0.1463
CETS,2016-09-07,EURUSD_TOD,EURUSD000TOD,1.1246,1.1238,1.1251,1.1241,36.0,203009052.98,1.12435
CNGD,2016-09-07,EURUSD_TOD,EURUSD000TOD,1.125,1.125,1.125,1.125,1.0,3646721.25,
CETS,2016-09-07,EURUSD_TOM,EURUSD000TOM,1.1251,1.123,1.12675,1.12405,83.0,1633532047.92,1.12435
CNGD,2016-09-07,EURUSD_TOM,EURUSD000TOM,1.1249,1.1249,1.1249,1.1249,1.0,145855883.88,
CETS,2016-09-07,EURUSDTDTM,EURUSDTODTOM,3.3e-05,3e-05,3.5e-05,3.3e-05,75.0,27433712067.1,3.2e-05
CNGD,2016-09-07,EURUSDTDTM,EURUSDTODTOM,3.3e-05,-0.0001,3.5e-05,3.5e-05,8.0,3421158682.19,
CETS,2016-09-07,EURRUB_TOD,EUR_RUB__TOD,72.4775,72.2775,72.5,72.48,2384.0,9643061722.5,72.3704
CNGD,2016-09-07,EURRUB_TOD,EUR_RUB__TOD,72.37,72.37,72.4475,72.4475,2.0,26125647.5,
CETS,2016-09-07,EURRUB_TOM,EUR_RUB__TOM,72.51,72.12,72.665,72.1375,3617.0,13983022322.5,72.3969
CNGD,2016-09-07,EURRUB_TOM,EUR_RUB__TOM,72.37,72.115,72.5,72.115,5.0,79620216.77,
CNGD,2016-09-07,GBP_TODTOM,GBPRUBTODTOM,0.0439,-0.0332,0.047,0.0426,48.0,27299861.89,
CETS,2016-09-07,GBPRUB_TOD,GBPRUB_TOD,86.36,86.12,86.38,86.12,9.0,12243680.0,86.2231
CETS,2016-09-07,GBPRUB_TOM,GBPRUB_TOM,86.43,85.64,86.43,85.64,42.0,162695710.0,86.0824
CETS,2016-09-07,HKDRUB_TOM,HKDRUB_TOM,8.29,8.29,8.29,8.29,1.0,8290.0,8.29
CETS,2016-09-07,SLVRUB_TOM,SLVRUB_TOM,41.3,41.3,41.3,41.3,1.0,4130.0,41.3
CETS,2016-09-07,USDRUB_TOD,USD000000TOD,64.42,64.225,64.58,64.305,16833.0,70801240570.0,64.3877
CNGD,2016-09-07,USDRUB_TOD,USD000000TOD,64.56,64.3,64.56,64.44,27.0,4683701926.43,
CETS,2016-09-07,USD_TODTOM,USD000TODTOM,0.0163,0.0163,0.0189,0.0189,1161.0,449070765990.0,0.0167
CNGD,2016-09-07,USD_TODTOM,USD000TODTOM,0.0292,-0.0283,0.035,0.017,5654.0,197440610647.03,
CETS,2016-09-07,USDRUB_TOM,USD000UTSTOM,64.515,64.13,64.6,64.135,35663.0,211332284175.0,64.4001
CNGD,2016-09-07,USDRUB_TOM,USD000UTSTOM,64.375,64.15,64.585,64.15,19.0,2619038964.15,
CNGD,2016-09-07,USDRUB_LTV,USDRUB_FWD,66.85,66.85,66.85,66.85,1.0,20055000.0,
CETS,2016-09-07,USDRUB_SPT,USDRUB_SPT,64.31,64.31,64.31,64.31,1.0,514480.0,64.31
CETS,2016-09-07,USD_TOMSPT,USDRUB_TOM1D,0.0165,0.0165,0.0165,0.0165,1.0,64557600.0,0.0165
CETS,2016-09-07,USD_TOM1M,USDRUB_TOM1M,0.5294,0.5294,0.5294,0.5294,1.0,976057500.0,0.5294
CETS,2016-09-07,USD_TOM1W,USDRUB_TOM1W,0.116,0.1118,0.116,0.1118,8.0,3911749050.0,0.1159
CETS,2016-09-07,USD_TOM1Y,USDRUB_TOM1Y,5.2213,5.19,5.2213,5.19,5.0,1848195650.0,5.2021
CNGD,2016-09-07,USD_TOM1Y,USDRUB_TOM1Y,5.17,5.17,5.17,5.17,1.0,2091333000.0,
CNGD,2016-09-07,USD_TOM2M,USDRUB_TOM2M,0.958,0.958,0.958,0.958,1.0,3274955000.0,
