BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQNO,2013-11-01,Детмир 01,RU000A0GKGF6,1.0,1130031.0,99.65,99.65,99.65,99.65,34.7,99.65,8.93,99.65,1134.0,,99.55,,0.0,23115658.8,0.0,2015-05-26,529.0,8.93,,,,,,,1000.0,SUR,,,,,
EQOB,2013-11-01,Лукойл4обл,RU000A0JNYY8,6.0,83138839.7,100.1,100.12,100.12,100.12,30.01,100.12,6.09,100.11,83040.0,100.12,100.12,100.12,123817089.3,104709149.4,123817089.3,2013-12-05,34.0,6.09,,,,,,,1000.0,SUR,,,,,
EQOB,2013-11-01,РСХБ 3,RU000A0JP2G4,7.0,68281781.5,100.45,100.66,100.65,100.65,19.77,100.66,6.95,100.45,67836.0,100.5,100.66,100.5,548074293.6,68338262.5,548074293.6,2017-02-09,104.0,6.92,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-11-01,Мос.обл.7в,RU000A0JP6R2,2.0,100400000.0,100.4,100.4,100.4,100.4,3.51,100.4,7.2,100.4,100000.0,100.41,100.41,100.41,139005462.0,139005462.0,139005462.0,2014-04-16,166.0,7.2,,,,,,,1000.0,SUR,,,,,
EQNB,2013-11-01,АВТОВАЗоб4,RU000A0JP8V0,1.0,2000.0,100.0,100.0,100.0,100.0,0.45,100.0,0.1,100.0,2.0,,,,0.0,0.0,0.0,2014-05-20,200.0,0.1,,,,,,,1000.0,SUR,,,,,
EQOB,2013-11-01,ДОМ.РФ10об,RU000A0JPJE6,1.0,368284.5,100.35,100.35,100.35,100.35,17.2,100.35,8.13,100.35,367.0,,100.09,,0.0,9638316.5,0.0,2018-11-15,803.0,8.13,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-11-01,РСХБ 6,RU000A0JPMT8,2.0,2331654.0,100.2,100.2,100.2,100.2,16.45,100.2,7.65,100.2,2327.0,,100.25,,0.0,8108534.3,0.0,2018-02-09,280.0,7.65,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-11-01,РСХБ 7,RU000A0JPTE5,2.0,101120.7,100.07,100.12,100.12,100.12,30.75,100.12,7.93,100.07,101.0,,100.04,,0.0,200359132.4,0.0,2018-06-05,701.0,7.93,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-11-01,СамарОбл 5,RU000A0JPU55,1.0,2509750.0,100.39,100.39,100.39,100.39,0.55,100.39,6.39,100.39,50000.0,,100.4,,0.0,5812448.61,0.0,2013-12-19,48.0,6.39,,,,,,,50.0,SUR,,,,,
EQNB,2013-11-01,РСХБ 5,RU000A0JQ1H3,13.0,290627400.0,100.2,100.22,100.22,100.22,35.96,100.22,6.18,100.2,290000.0,100.22,100.22,100.22,290627400.0,290627400.0,290627400.0,2018-11-27,32.0,6.18,,,,,,,1000.0,SUR,,,,,RUB
