BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2016-07-26,АбрауДюрсо,ABRD,5.0,49100.0,81.5,81.5,82.0,82.0,82.0,82.0,600.0,,81.0,82.0,0.0,502300.0,0.0,
TQBR,2016-07-26,Система ао,AFKS,4538.0,142123641.5,21.78,21.625,22.5,22.485,22.13,22.485,6422500.0,22.13,22.13,22.485,142123641.5,142123641.5,142123641.5,
SMAL,2016-07-26,Аэрофлот,AFLT,5.0,7683.67,86.35,86.28,86.48,,86.46,86.48,89.0,,,,0.0,0.0,0.0,
TQBR,2016-07-26,Аэрофлот,AFLT,3776.0,213690481.0,87.0,86.1,87.15,86.1,86.46,86.1,2471600.0,86.46,86.46,86.1,213690481.0,213690481.0,213690481.0,
TQBR,2016-07-26,AGRO-гдр,AGRO,757.0,25006343.0,943.0,933.0,968.0,944.0,946.0,944.0,26433.0,946.0,946.0,944.0,25006343.0,25006343.0,25006343.0,
TQBR,2016-07-26,Акрон,AKRN,178.0,4158790.0,3300.0,3290.0,3340.0,3320.0,3315.0,3320.0,1255.0,3315.0,3315.0,3320.0,4158790.0,4158790.0,4158790.0,
TQBR,2016-07-26,АЛРОСА-Нюр,ALNU,1.0,129500.0,129500.0,129500.0,129500.0,129500.0,129500.0,129500.0,1.0,130500.0,130500.0,129500.0,1698000.0,1568500.0,1698000.0,
SMAL,2016-07-26,АЛРОСА ао,ALRS,6.0,1555.84,71.0,70.48,72.0,,70.4,70.48,22.0,,,,0.0,0.0,0.0,
TQBR,2016-07-26,АЛРОСА ао,ALRS,5655.0,560382590.0,70.26,70.01,70.5,70.48,70.4,70.48,7960100.0,70.4,70.4,70.48,560382590.0,560382590.0,560382590.0,
TQBR,2016-07-26,АшинскийМЗ,AMEZ,117.0,915398.0,3.27,3.2,3.28,3.22,3.22,3.22,284300.0,3.22,3.22,3.22,915398.0,915398.0,915398.0,
