BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-09-21,BYNRUB_TOD,BYNRUB_TOD,29.5275,29.5275,29.5275,29.5275,1.0,265747.5,29.5275
CETS,2020-09-21,BYNRUB_TOM,BYNRUB_TOM,30.1325,30.1325,30.1325,30.1325,1.0,301325.0,30.1325
CETS,2020-09-21,CHF_TODTOM,CHFRUBTODTOM,0.0065,0.0065,0.0066,0.0066,2.0,16625310.0,0.0066
CNGD,2020-09-21,CHF_TODTOM,CHFRUBTODTOM,0.0279,-0.0159,0.038,0.038,44.0,84122688.19,
CETS,2020-09-21,CHFRUB_TOD,CHFRUB_TOD,83.15,83.15,83.2725,83.2725,3.0,34756822.5,83.1503
CETS,2020-09-21,CHFRUB_TOM,CHFRUB_TOM,83.175,83.1,83.8975,83.2075,194.0,93016475.0,83.4228
CNGD,2020-09-21,CHFRUB_TOM,CHFRUB_TOM,83.2005,83.0546,83.915,83.255,976.0,38261024.97,
CETS,2020-09-21,CNYRUB_TOD,CNY000000TOD,11.2399,11.1751,11.2399,11.21,43.0,113458678.3,11.2058
CETS,2020-09-21,CNY_TODTOM,CNYRUBTODTOM,0.000421,0.0002,0.000547,0.00025,46.0,4112202705.8,0.000428
CNGD,2020-09-21,CNY_TODTOM,CNYRUBTODTOM,0.003749,-0.0021,0.0051,0.0051,60.0,20723594.34,
CETS,2020-09-21,CNYRUB_TOM,CNYRUB_TOM,11.203,11.1811,11.2919,11.2,375.0,625686503.8,11.2313
CNGD,2020-09-21,CNYRUB_TOM,CNYRUB_TOM,11.185,11.1781,11.3,11.214,1246.0,4233767.77,
CETS,2020-09-21,EUR_TODTOM,EUR000TODTOM,0.0109,0.0108,0.0114,0.0112,310.0,159203808210.0,0.0111
CNGD,2020-09-21,EUR_TODTOM,EUR000TODTOM,-0.0393,-0.0393,0.0462,0.0411,1912.0,31678894569.88,
SDBP,2020-09-21,EURRUB_TDB,EURRUB_TDB,89.8525,89.81,89.8525,89.81,7.0,628855000.0,89.8364
SDBP,2020-09-21,EURRUB_TMB,EURRUB_TMB,89.8625,89.6675,89.8625,89.6675,6.0,538917500.0,89.8196
CETS,2020-09-21,EUR_TOM1W,EURRUB_TOM1W,0.0722,0.0722,0.0722,0.0722,1.0,305247580.0,0.0722
CETS,2020-09-21,EURUSD_TOD,EURUSD000TOD,1.18566,1.1783,1.18566,1.17939,44.0,534576826.18,1.18036
CNGD,2020-09-21,EURUSD_TOD,EURUSD000TOD,1.1836,1.1676,1.19544,1.18,1389.0,312214925.46,
CETS,2020-09-21,EURUSD_TOM,EURUSD000TOM,1.18632,1.17324,1.1866,1.17708,557.0,4063268135.11,1.17859
