BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2005-10-17,Индекс МосБиржи,Индекс МосБиржи,819.87,809.68,829.19,801.99,17596341551.92,,,2,,RUB,
RTSI,MCFTR,2005-10-17,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,826.56,826.56,826.56,826.56,0.0,,,2,0.0,,
RTSI,MCFTRN,2005-10-17,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),825.56,825.56,825.56,825.56,0.0,,,2,0.0,,
RTSI,MCFTRR,2005-10-17,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),825.96,825.96,825.96,825.96,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2005-10-17,Индекс МосБиржи 10,Индекс МосБиржи 10,1306.88,1300.94,1324.16,1281.76,10424901975.12,,,2,,RUB,
SNDX,MICEXBNDPRCI,2005-10-17,RCBI,RCBI,102.44,102.34,102.44,102.32,123772598.7,,,2,,RUB,
SNDX,MICEXBNDTRTI,2005-10-17,RCBIc,RCBI-c,134.13,,,,123772598.7,,,2,,RUB,
SNDX,MICEXCBICP,2005-10-17,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,102.44,102.34,102.44,102.32,123772598.7,,,2,,RUB,
SNDX,MICEXCBITR,2005-10-17,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,134.13,,,,123772598.7,,,2,,RUB,
SNDX,MICEXCGS,2005-10-17,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2211.86,2214.93,2218.51,2211.86,759340.83,,,2,,RUB,
SNDX,MICEXFNL,2005-10-17,Индекс финансов,Индекс МосБиржи финансов,2006.24,2006.87,2030.5,1982.93,419522636.66,,,2,,RUB,
SNDX,MICEXINDEXCF,2005-10-17,Индекс МосБиржи (архив),Индекс МосБиржи (архив),819.87,809.68,829.19,801.99,17596341551.92,,,2,,RUB,
SNDX,MICEXLC,2005-10-17,MICEX LC,ММВБ высокая кап,1435.14,1425.49,1453.65,1407.43,17066045575.98,,,2,,RUB,
SNDX,MICEXM&M,2005-10-17,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1442.14,1432.69,1457.55,1408.09,957946125.01,,,2,,RUB,
SNDX,MICEXMC,2005-10-17,MICEX MC,ММВБ стандарт кап,1504.4,1503.98,1520.85,1497.59,288189812.96,,,2,,RUB,
SNDX,MICEXMNF,2005-10-17,Машиностроение,Индекс машиностроения Московской Биржи,929.2,938.75,943.29,916.2,14198173.87,,,2,,RUB,
SNDX,MICEXO&G,2005-10-17,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1672.98,1659.6,1696.65,1649.12,7791198532.8,,,2,,RUB,
SNDX,MICEXPWR,2005-10-17,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1188.31,1183.13,1205.09,1163.11,7790541087.2,,,2,,RUB,
SNDX,MICEXSC,2005-10-17,Второй эшелон,Индекс второго эшелона Московской Биржи,1670.69,1680.66,1681.01,1659.73,7898974.55,,,2,,RUB,
SNDX,MICEXTLC,2005-10-17,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1272.6,1275.79,1285.22,1267.61,697698736.78,,,2,,RUB,
SNDX,MOEX10,2005-10-17,Индекс МосБиржи 10,Индекс МосБиржи 10,1306.88,1300.94,1324.16,1281.76,10424901975.12,,,2,,RUB,
SNDX,MOEXCN,2005-10-17,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2211.86,2214.93,2218.51,2211.86,759340.83,,,2,,RUB,
SNDX,MOEXEU,2005-10-17,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1188.31,1183.13,1205.09,1163.11,7790541087.2,,,2,,RUB,
SNDX,MOEXFN,2005-10-17,Индекс финансов,Индекс МосБиржи финансов,2006.24,2006.87,2030.5,1982.93,419522636.66,,,2,,RUB,
SNDX,MOEXMM,2005-10-17,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1442.14,1432.69,1457.55,1408.09,957946125.01,,,2,,RUB,
SNDX,MOEXOG,2005-10-17,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1672.98,1659.6,1696.65,1649.12,7791198532.8,,,2,,RUB,
SNDX,MOEXTL,2005-10-17,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1272.6,1275.79,1285.22,1267.61,697698736.78,,,2,,RUB,
RTSI,RTS2,2005-10-17,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,1186.0,1188.76,1191.39,1185.83,3187312.0,,,2,12871360645.3416,USD,
RTSI,RTScr,2005-10-17,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,164.41,164.41,164.41,164.41,0.0,,,2,1192733328.1538,USD,
RTSI,RTSeu,2005-10-17,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,142.47,142.47,142.47,142.47,0.0,,,2,1299115678.2674,USD,
RTSI,RTSfn,2005-10-17,Индекс РТС финансов,Индекс РТС финансов,175.89,175.89,175.89,175.89,0.0,,,2,7415532798.4,USD,
RTSI,RTSI,2005-10-17,Индекс РТС,Индекс РТС,915.41,913.35,923.44,908.22,61551916.0,,,2,50136673821.0742,USD,
RTSI,RTSin,2005-10-17,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,120.88,120.88,120.88,120.88,0.0,,,2,1033781072.6564,USD,
RTSI,RTSmm,2005-10-17,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,145.44,145.44,145.44,145.44,0.0,,,2,2904631556.9973,USD,
RTSI,RTSog,2005-10-17,Индекс РТС нефти и газа,Индекс РТС нефти и газа,155.99,155.99,155.99,155.99,0.0,,,2,18794947434.8617,USD,
RTSI,RTStl,2005-10-17,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,125.37,125.37,125.37,125.37,0.0,,,2,3133782188.3304,USD,
RTSI,RTSTR,2005-10-17,RTS Total Return,Индекс РТС полной доходности «брутто»,927.04,927.04,927.04,927.04,0.0,,,2,50136673821.0742,USD,
RTSI,RTSTRN,2005-10-17,RTS Net-TR-NR,Индекс РТС полной доходности «нетто» (по налоговым ставкам иностранных организаций),925.29,925.29,925.29,925.29,0.0,,,2,50136673821.0742,USD,
RTSI,RTSTRR,2005-10-17,RTS Net-TR-Res,Индекс РТС полной доходности «нетто» (по налоговым ставкам российских организаций),925.99,925.99,925.99,925.99,0.0,,,2,50136673821.0742,USD,
RTSI,RTSUSDCUR,2005-10-17,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,28.5861,28.5861,28.5861,28.5861,,,,2,,RUB,
SNDX,RUCBICP,2005-10-17,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,102.44,102.34,102.44,102.32,123772598.7,,,2,,RUB,
SNDX,RUCBITR,2005-10-17,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,134.13,,,,123772598.7,,,2,,RUB,
SNDX,TECHIND,2005-10-17,Технический индекс акций,Технический индекс акций,1317.8,1326.71,1332.82,1302.65,0.0,,,2,,RUB,
SNDX,TECHINDBOND,2005-10-17,Технический индекс облигаций,Технический индекс облигаций,102.1,101.94,102.1,101.94,0.0,,,2,,RUB,
