BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-10-12,АбрауДюрсо,ABRD,476.0,2587050.0,202.0,198.5,203.5,203.5,201.0,203.5,12870.0,201.0,201.0,203.5,2587050.0,2587050.0,2587050.0,0.0,3
TQPI,2020-10-12,АСКО ао,ACKO,25.0,36674.0,4.92,4.9,5.0,5.0,4.96,5.0,7400.0,,5.02,5.0,0.0,500508.0,0.0,0.0,3
SMAL,2020-10-12,Система ао,AFKS,11.0,3651.61,23.952,23.623,25.997,,24.242,24.375,152.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-12,Система ао,AFKS,27705.0,1651359453.2,23.42,23.42,24.628,24.25,24.242,24.477,68120500.0,24.234,24.234,24.25,1565741927.7,1565741927.7,1565741927.7,0.0,3
SMAL,2020-10-12,Аэрофлот,AFLT,14.0,1620.88,59.12,59.12,61.9,,59.84,60.84,27.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-12,Аэрофлот,AFLT,61194.0,2303282809.2,60.92,59.4,60.94,59.7,59.84,59.66,38494240.0,59.84,59.84,59.7,2193910845.0,2193910845.0,2193910845.0,0.0,3
TQBR,2020-10-12,AGRO-гдр,AGRO,2738.0,47667869.8,742.4,733.2,755.8,748.0,748.2,748.0,63705.0,748.2,748.2,748.0,47667869.8,47667869.8,47667869.8,0.0,3
TQTE,2020-10-12,AKEU ETF,AKEU,187.0,84491.59,10.1,10.03,10.12,10.11,10.1,10.11,8362.0,916.62,916.62,10.11,7664764.36,7664764.36,7664764.36,87707.9,3
TQTF,2020-10-12,ETF AKMB,AKMB,927.0,12803340.73,1.0399,1.0388,1.0411,1.0402,1.0408,1.0405,12301047.0,1.0408,1.0408,1.0402,12803340.73,12803340.73,12803340.73,2061558.45,3
TQTD,2020-10-12,AKNX ETF,AKNX,990.0,301405.64,17.02,17.0,17.5,17.46,17.32,17.46,17403.0,1334.07,1334.07,17.46,23216794.1,23216794.1,23216794.1,348983.5,3
TQBR,2020-10-12,Акрон,AKRN,840.0,22159306.0,6094.0,5906.0,6094.0,6084.0,6034.0,6084.0,3673.0,6034.0,6034.0,6084.0,22159306.0,22159306.0,22159306.0,0.0,3
TQTD,2020-10-12,AKSP ETF,AKSP,684.0,75887.22,12.0,11.97,12.18,12.15,12.06,12.17,6290.0,929.33,929.33,12.15,5845470.52,5845470.52,5845470.52,301877.39,3
TQBR,2020-10-12,БестЭфБ ао,ALBK,26.0,67750.0,58.0,57.0,58.0,57.5,57.5,57.5,1180.0,,58.0,57.5,0.0,517060.0,0.0,0.0,3
TQBR,2020-10-12,АЛРОСА-Нюр,ALNU,11.0,1022200.0,56800.0,56600.0,56800.0,56800.0,56800.0,56800.0,18.0,56800.0,56800.0,56800.0,1022200.0,1022200.0,1022200.0,0.0,3
SMAL,2020-10-12,АЛРОСА ао,ALRS,9.0,2840.43,76.92,75.97,77.56,,77.43,77.45,37.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-12,АЛРОСА ао,ALRS,38110.0,1895423163.8,75.6,75.02,78.44,77.85,77.43,78.22,24471480.0,77.44,77.44,77.85,1832144647.4,1832144647.4,1832144647.4,0.0,3
TQBR,2020-10-12,АшинскийМЗ,AMEZ,953.0,711498.0,4.695,4.65,4.71,4.7,4.695,4.7,151600.0,4.695,4.695,4.7,711498.0,711498.0,711498.0,0.0,3
