BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-02-21,BKTRUB_TOM,BKTRUB000TOM,41.7555,41.5555,41.84,41.5555,8.0,259069705.0,41.7855
CETS,2014-02-21,CNYRUB_TOD,CNY000000TOD,5.87,5.8619,5.8728,5.8619,13.0,30667740.8,5.8694
CETS,2014-02-21,CNY_TODTOM,CNYRUBTODTOM,0.001952,0.001952,0.002499,0.0022,7.0,32417637.7,0.002116
CNGD,2014-02-21,CNY_TODTOM,CNYRUBTODTOM,-0.002421,-0.002421,-0.002421,-0.002421,1.0,53006.21,
CETS,2014-02-21,CNYRUB_TOM,CNYRUB_TOM,5.8669,5.8383,6.0392,6.0392,20.0,51062408.7,5.8652
CETS,2014-02-21,CNY_TOMSPT,CNYRUB_TOM1D,0.0008,0.0008,0.0008,0.0008,2.0,64231520.0,0.0008
CETS,2014-02-21,EUR_TODTOM,EUR000TODTOM,0.0242,0.0237,0.0252,0.0242,328.0,109282950330.0,0.0245
CNGD,2014-02-21,EUR_TODTOM,EUR000TODTOM,-0.0646,-0.0646,0.0648,-0.0202,73.0,260785665.66,
CETS,2014-02-21,EUR_TOM1M,EURRUB_TOM1M,0.25,0.25,0.25,0.25,1.0,2468175000.0,0.25
CETS,2014-02-21,EUR_TOM1W,EURRUB_TOM1W,0.061,0.058,0.061,0.058,2.0,1071998700.0,0.0608
CETS,2014-02-21,EUR_TOM3M,EURRUB_TOM3M,0.85,0.85,0.85,0.85,1.0,49963500.0,0.85
CETS,2014-02-21,EURUSD_TOD,EURUSD000TOD,1.3716,1.3704,1.37225,1.37065,23.0,411215586.45,1.37165
CETS,2014-02-21,EURUSD_TOM,EURUSD000TOM,1.3716,1.37055,1.3754,1.3729,106.0,1354411785.1,1.37165
CETS,2014-02-21,EURUSDTDTM,EURUSDTODTOM,0.0,0.0,9e-06,9e-06,31.0,5348113395.56,3e-06
CETS,2014-02-21,EURRUB_TOD,EUR_RUB__TOD,48.99,48.82,49.145,49.045,1865.0,18658503245.5,48.9635
CNGD,2014-02-21,EURRUB_TOD,EUR_RUB__TOD,48.965,48.8775,48.9976,48.9976,4.0,636836000.0,
CETS,2014-02-21,EURRUB_TOM,EUR_RUB__TOM,49.029,48.75,49.2115,48.753,1979.0,21669786227.0,49.0196
CNGD,2014-02-21,EURRUB_TOM,EUR_RUB__TOM,48.94,48.85,49.16,49.0775,8.0,425755300.0,
CETS,2014-02-21,GLD_TODTOM,GLDRUBTODTOM,0.125,0.125,0.125,0.125,1.0,36359625.6,0.125
CETS,2014-02-21,GLDRUB_TOM,GLDRUB_TOM,1523.0,1523.0,1523.0,1523.0,1.0,45690.0,1523.0
CETS,2014-02-21,USDRUB_TOD,USD000000TOD,35.718,35.575,35.8735,35.72,6886.0,75637636626.0,35.714
CNGD,2014-02-21,USDRUB_TOD,USD000000TOD,35.747,35.616,35.8375,35.67,14.0,1507148500.0,
CETS,2014-02-21,USD_TODTOM,USD000TODTOM,0.0177,0.016,0.0188,0.016,1080.0,408519076900.0,0.0182
CNGD,2014-02-21,USD_TODTOM,USD000TODTOM,0.0178,-0.0471,0.0471,0.0178,177.0,6887638166.59,
CETS,2014-02-21,USDRUB_TOM,USD000UTSTOM,35.7245,35.4715,35.89,35.489,16888.0,207205861143.5,35.7204
CNGD,2014-02-21,USDRUB_TOM,USD000UTSTOM,35.72,35.611,35.84,35.7975,21.0,3010471000.0,
CETS,2014-02-21,USDRUB_SPT,USDRUB_SPT,35.686,35.686,35.7275,35.7275,2.0,7640124.0,35.7015
CETS,2014-02-21,USD_TOM1W,USDRUB_TOM1W,0.0435,0.0435,0.0435,0.0435,1.0,466000600.0,0.0435
CNGD,2014-02-21,USD_TOM1W,USDRUB_TOM1W,0.0405,0.0405,0.0405,0.0405,1.0,6451776.0,
CETS,2014-02-21,USD_TOM2M,USDRUB_TOM2M,0.398,0.398,0.405,0.405,2.0,1086161000.0,0.4027
CETS,2014-02-21,USD_TOM3M,USDRUB_TOM3M,0.626,0.626,0.626,0.626,1.0,36428700.0,0.626
