BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2019-07-24,АбрауДюрсо,ABRD,67.0,288665.0,137.5,136.0,140.0,136.5,137.5,136.5,2100.0,,137.5,136.5,0.0,502420.0,0.0,
TQDE,2019-07-24,АСКО ао,ACKO,11.0,88600.0,5.2,5.18,5.28,5.2,5.22,5.2,17000.0,,5.2,5.2,0.0,510100.0,0.0,
SMAL,2019-07-24,Система ао,AFKS,4.0,874.38,12.2,11.796,12.2,,11.716,11.796,72.0,,,,0.0,0.0,0.0,
TQBR,2019-07-24,Система ао,AFKS,2211.0,72626314.2,11.716,11.652,11.779,11.699,11.716,11.699,6199000.0,11.716,11.716,11.699,72626314.2,72626314.2,72626314.2,
SMAL,2019-07-24,Аэрофлот,AFLT,10.0,3042.28,113.94,106.78,113.94,,108.5,106.78,28.0,,,,0.0,0.0,0.0,
TQBR,2019-07-24,Аэрофлот,AFLT,8371.0,447610345.0,108.32,106.54,109.82,106.78,108.5,106.78,4126120.0,108.48,108.48,106.78,447610345.0,447610345.0,447610345.0,
TQBR,2019-07-24,AGRO-гдр,AGRO,866.0,12917047.2,743.0,735.4,749.0,737.8,740.8,738.4,17437.0,740.8,740.8,737.8,12917047.2,12917047.2,12917047.2,
TQTD,2019-07-24,AKNX ETF,AKNX,72.0,134407.72,11.59,11.53,11.66,11.61,11.64,11.57,11544.0,735.02,735.02,11.61,8485025.01,8485025.01,8485025.01,208944.34
TQBR,2019-07-24,Акрон,AKRN,772.0,106258738.0,4646.0,4584.0,4650.0,4628.0,4610.0,4628.0,23048.0,4610.0,4610.0,4628.0,106258738.0,106258738.0,106258738.0,
TQTD,2019-07-24,AKSP ETF,AKSP,19.0,127117.41,10.3,10.3,10.38,10.38,10.35,10.38,12285.0,653.22,653.22,10.38,8024794.97,8024794.97,8024794.97,277691.33
TQBR,2019-07-24,БестЭфБ ао,ALBK,2.0,13800.0,69.0,69.0,69.0,69.0,69.0,69.0,200.0,,74.0,69.0,0.0,502000.0,0.0,
TQBR,2019-07-24,АЛРОСА-Нюр,ALNU,6.0,557800.0,80000.0,79400.0,80000.0,79400.0,79600.0,79400.0,7.0,79200.0,79800.0,79400.0,4913000.0,877000.0,4913000.0,
SMAL,2019-07-24,АЛРОСА ао,ALRS,11.0,1123.48,79.7,79.7,80.65,,80.19,80.65,14.0,,,,0.0,0.0,0.0,
TQBR,2019-07-24,АЛРОСА ао,ALRS,13874.0,804918754.0,79.36,79.36,80.76,80.76,80.19,80.76,10037110.0,80.19,80.19,80.76,804918754.0,804918754.0,804918754.0,
