BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNL,2012-01-05,Система ао,AFKS,356.0,12807803.9,23.999,23.802,24.519,24.046,23.931,24.045,535200.0,23.931,23.931,23.931,12807803.9,12807803.9,12807803.9,
EQBR,2012-01-05,Аэрофлот,AFLT,1277.0,39258357.0,52.5,50.55,52.88,50.79,51.33,50.88,764800.0,51.33,51.33,51.33,39261425.82,39261425.82,39261425.82,
SMAL,2012-01-05,Аэрофлот,AFLT,3.0,3068.82,50.31,50.3,50.32,50.32,50.31,50.32,61.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,ПАВА ао,AKHA,15.0,20547.2,9.195,9.063,9.779,9.73,9.34,9.72,2200.0,,9.088,,0.0,508912.9,0.0,
EQNL,2012-01-05,Акрон,AKRN,549.0,7522100.6,1349.9,1310.3,1352.5,1314.9,1328.3,1315.0,5663.0,1328.3,1328.3,1328.3,7522100.6,7522100.6,7522100.6,
EQNE,2012-01-05,АЛРОСА ао,ALRS,638.0,9342162.9,30.998,29.4,31.0,29.953,29.724,29.995,314300.0,29.724,29.724,29.724,9344211.69,9344211.69,9344211.69,
SMAL,2012-01-05,АЛРОСА ао,ALRS,7.0,2048.79,30.25,30.0,30.27,30.27,30.129,30.27,68.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,АшинскийМЗ,AMEZ,25.0,121430.1,7.566,7.566,7.703,7.698,7.685,7.7,15800.0,,7.834,,0.0,654908.0,0.0,
EQNL,2012-01-05,Аптеки36и6,APTK,3744.0,42624548.9,39.02,39.02,45.2,44.14,42.69,43.9,998420.0,42.69,42.69,42.69,42625992.51,42625992.51,42625992.51,
SMAL,2012-01-05,Аптеки36и6,APTK,5.0,1443.61,41.2,41.2,44.99,44.83,43.75,44.99,33.0,,,,0.0,0.0,0.0,
EQNL,2012-01-05,Армада,ARMD,24.0,210654.2,304.01,296.06,308.9,301.8,300.93,303.89,700.0,,303.39,,0.0,512123.38,0.0,
SMAL,2012-01-05,Армада,ARMD,1.0,572.02,286.01,286.01,286.01,286.01,286.01,286.01,2.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,Арсагера,ARSA,8.0,24236.6,1.53,1.5115,1.5449,1.5116,1.5148,1.5115,16000.0,,1.527,,0.0,500686.77,0.0,
EQNE,2012-01-05,"ПАО ""Архэнергосбыт""",ARSB,1.0,844.9,0.08449,0.08449,0.08449,0.08449,0.08449,0.08449,10000.0,,0.09627,,0.0,528658.08,0.0,
SMAL,2012-01-05,АрханСб ап,ARSBP,2.0,514.4,0.08016,0.08015,0.08016,0.08015,0.08015,0.08015,6418.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,АстрЭнСб,ASSB,8.0,18911.2,0.8563,0.81,0.86,0.81,0.8222,0.81,23000.0,,0.8272,,0.0,500313.25,0.0,
EQNL,2012-01-05,АВТОВАЗ ао,AVAZ,174.0,4180379.3,20.062,19.96,20.194,20.0,20.021,20.0,208800.0,20.021,20.021,20.021,4180724.46,4180724.46,4180724.46,
SMAL,2012-01-05,АВТОВАЗ ао,AVAZ,1.0,345.16,17.258,17.258,17.258,17.258,17.258,17.258,20.0,,,,0.0,0.0,0.0,
EQNL,2012-01-05,АВТОВАЗ ап,AVAZP,131.0,1605998.5,5.563,5.563,5.804,5.709,5.721,5.7,280700.0,5.721,5.721,5.721,1605998.5,1605998.5,1605998.5,
EQNE,2012-01-05,Азот ао,AZKM,6.0,233799.0,800.0,800.0,819.0,819.0,806.2,819.0,290.0,,803.0,,0.0,529968.3,0.0,
SMAL,2012-01-05,Азот ао,AZKM,7.0,7719.3,790.0,760.0,790.0,775.1,771.9,775.1,10.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,Башнефт ао,BANE,32.0,740252.6,1370.1,1370.0,1385.0,1374.9,1373.4,1374.9,539.0,1373.4,1373.4,1373.4,740252.6,740252.6,740252.6,
EQNE,2012-01-05,Башнефт ап,BANEP,117.0,3830079.7,1120.0,1116.0,1120.0,1119.9,1119.9,1119.9,3420.0,1119.9,1119.9,1119.9,3830079.7,3830079.7,3830079.7,
EQNE,2012-01-05,БашЭнрг ао,BEGY,2.0,6810.0,34.1,34.0,34.1,34.05,34.05,34.0,200.0,,35.7,,0.0,518509.33,0.0,
SMAL,2012-01-05,БашЭнрг ао,BEGY,2.0,690.33,30.02,30.01,30.02,30.01,30.01,30.01,23.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,БашЭнрг ап,BEGYP,1.0,29998.8,24.999,24.999,24.999,24.971,24.999,24.999,1200.0,24.088,24.091,24.088,604662.8,599911.7,604662.8,
EQNE,2012-01-05,БашИнСв ао,BISV,10.0,33340.7,12.201,12.201,12.486,12.485,12.348,12.486,2700.0,,12.621,,0.0,672702.5,0.0,
EQNE,2012-01-05,БашИнСв ап,BISVP,3.0,14108.0,4.703,4.702,4.703,4.703,4.703,4.702,3000.0,4.659,4.66,4.659,582921.0,513171.0,582921.0,
EQNE,2012-01-05,Белон ао,BLNG,49.0,386614.8,9.922,9.777,9.95,9.949,9.913,9.949,39000.0,,9.91,,0.0,514337.9,0.0,
EQNE,2012-01-05,БрянЭнС ап,BNSBP,1.0,1568.0,15.68,15.68,15.68,15.68,15.68,15.68,100.0,,12.718,,0.0,553550.52,0.0,
EQNE,2012-01-05,БурЗолото,BRZL,1.0,7200.0,720.0,720.0,720.0,720.0,720.0,720.0,10.0,,719.4,,0.0,525137.0,0.0,
EQNL,2012-01-05,БСП ао,BSPB,627.0,1503069.6,74.79,73.22,75.0,73.98,74.01,73.99,20310.0,74.01,74.01,74.01,1503069.6,1503069.6,1503069.6,
EQNE,2012-01-05,БСП ап,BSPBP,55.0,319124.5,90.2,90.01,92.15,91.0,91.44,91.0,3490.0,,91.47,,0.0,551224.6,0.0,
EQNL,2012-01-05,ЧТПЗ ао,CHEP,13.0,543170.0,59.49,59.0,59.49,59.01,59.04,59.01,9200.0,59.04,59.04,59.04,543220.13,543220.13,543220.13,
SMAL,2012-01-05,ЧТПЗ ао,CHEP,1.0,50.13,50.13,50.13,50.13,50.13,50.13,50.13,1.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,ЧКПЗ ао,CHKZ,1.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,1.0,,2295.3,,0.0,500373.9,0.0,
EQNL,2012-01-05,СевСт-ао,CHMF,8066.0,494910464.0,395.5,393.0,401.0,397.5,397.5,397.0,1244970.0,397.5,397.5,397.5,497184026.77,497184026.77,497184026.77,
SMAL,2012-01-05,СевСт-ао,CHMF,7.0,4700.0,384.8,384.8,401.5,387.7,391.7,387.7,12.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,ЧМК ао,CHMK,56.0,248524.0,2661.0,2601.0,2811.0,2679.0,2701.0,2680.0,92.0,,2673.0,,0.0,561317.0,0.0,
SMAL,2012-01-05,ЧитЭнСб ао,CHSB,3.0,221.76,0.109998,0.09594,0.109999,0.09625,0.109945,0.09594,2017.0,,,,0.0,0.0,0.0,
SMAL,2012-01-05,ЧитЭнСб ап,CHSBP,4.0,5427.02,0.081001,0.081001,0.094001,0.094,0.089703,0.094,60500.0,,,,0.0,0.0,0.0,
EQNL,2012-01-05,ЧЦЗ ао,CHZN,14.0,58587.4,73.51,72.05,73.69,72.29,72.33,73.51,810.0,,73.21,,0.0,503392.9,0.0,
EQNE,2012-01-05,ЧелябЭС ао,CLSB,64.0,1149946.4,0.425,0.41902,0.43,0.42501,0.42749,0.42501,2690000.0,0.42747,0.42747,0.42747,1153456.17,1153456.17,1153456.17,
SMAL,2012-01-05,ЧелябЭС ао,CLSB,3.0,3509.77,0.42159,0.42,0.4216,0.42,0.42159,0.42,8325.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,ЧелябЭС ап,CLSBP,63.0,649445.5,0.41801,0.41665,0.43,0.425,0.42447,0.425,1530000.0,0.42447,0.42447,0.42447,649445.5,649445.5,649445.5,
EQNE,2012-01-05,Телеграф,CNTL,37.0,236431.0,28.104,27.937,28.525,27.963,28.147,27.963,8400.0,,27.882,,0.0,501882.9,0.0,
EQNE,2012-01-05,Телеграф-п,CNTLP,2.0,30606.0,15.36,15.3,15.36,15.3,15.303,15.3,2000.0,,15.138,,0.0,591891.2,0.0,
EQNE,2012-01-05,ДагСб ао,DASB,74.0,206195.1,0.09821,0.0982,0.11888,0.116,0.11086,0.118,1860000.0,,0.10965,,0.0,503289.5,0.0,
EQNE,2012-01-05,Дорогбж ао,DGBZ,10.0,25939.6,17.201,17.201,17.3,17.299,17.293,17.299,1500.0,,17.201,,0.0,545285.7,0.0,
EQNE,2012-01-05,Дорогбж ап,DGBZP,27.0,437501.7,17.39,17.31,17.4,17.31,17.361,17.31,25200.0,,17.377,,0.0,564754.7,0.0,
EQNL,2012-01-05,iЗаводДИОД,DIOD,3.0,18342.7,16.57,16.57,17.15,17.149,16.675,17.15,1100.0,,16.618,,0.0,507601.3,0.0,
EQNL,2012-01-05,ДИКСИ ао,DIXY,144.0,581927.6,304.0,302.0,305.36,305.09,303.09,305.09,1920.0,303.08,303.08,303.08,582523.62,582523.62,582523.62,
SMAL,2012-01-05,ДИКСИ ао,DIXY,1.0,596.02,298.01,298.01,298.01,298.01,298.01,298.01,2.0,,,,0.0,0.0,0.0,
EQNL,2012-01-05,ДЭК ао,DVEC,1.0,1038.0,1.038,1.038,1.038,1.038,1.038,1.038,1000.0,,1.0058,,0.0,500075.96,0.0,
EQNE,2012-01-05,iДонскЗР,DZRD,20.0,43460.7,1080.0,1080.0,1169.8,1159.9,1114.4,1169.8,39.0,,1004.2,,0.0,501095.5,0.0,
EQNE,2012-01-05,iДонскЗР п,DZRDP,5.0,3416.4,701.7,650.0,701.7,670.0,683.3,689.9,5.0,,635.4,,0.0,500037.0,0.0,
EQNL,2012-01-05,Э.ОНРоссия,EONR,304.0,3669240.2,2.286,2.2286,2.2999,2.2603,2.2552,2.2753,1627000.0,2.2552,2.2552,2.2552,3669821.55,3669821.55,3669821.55,
SMAL,2012-01-05,Э.ОНРоссия,EONR,3.0,581.35,2.2209,2.2209,2.25,2.249,2.2446,2.25,259.0,,,,0.0,0.0,0.0,
EQNE,2012-01-05,ТГК-13,ETGK,12.0,108352.2,0.06901,0.06899,0.07,0.07,0.06946,0.07,1560000.0,,0.06962,,0.0,501806.79,0.0,
SMAL,2012-01-05,ТГК-13,ETGK,4.0,499.27,0.063,0.06299,0.063,0.06299,0.06299,0.06299,7926.0,,,,0.0,0.0,0.0,
EQNL,2012-01-05,ФСК ЕЭС ао,FEES,6037.0,257670535.3,0.3108,0.3091,0.31799,0.31053,0.31214,0.31014,825490000.0,0.31216,0.31216,0.31216,257793733.75,257793733.75,257793733.75,
SMAL,2012-01-05,ФСК ЕЭС ао,FEES,17.0,15466.95,0.30667,0.30667,0.31499,0.30751,0.30821,0.30751,50183.0,,,,0.0,0.0,0.0,
