BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-08-06,МГор48-об,RU000A0JNYN1,16.0,38685.3,101.55,101.86,101.86,101.86,9.2,101.8,4.99,101.84,38.0,,101.52,101.86,0.0,618282.8,0.0,2022-06-11,643.0,5.02,,,6.0,30.08,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,РЖД-19 обл,RU000A0JQ7Z2,10.0,10956234.4,107.5,108.32,107.82,107.82,5.16,107.5,5.68,108.32,10172.0,107.71,107.71,107.82,10956234.4,10956234.4,10956234.4,2024-07-08,1261.0,5.77,,,7.85,39.14,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,Мечел  4об,RU000A0JQ8V9,1.0,211.96,105.98,105.98,105.98,105.98,0.92,105.98,,105.98,1.0,,,105.98,0.0,0.0,0.0,2021-07-15,,,,,8.0,3.99,,2020-08-06,200.0,SUR,,,,,RUB,3
TQCB,2020-08-06,РЖД-23 обл,RU000A0JQRD9,9.0,11919.3,108.24,108.45,108.25,108.25,3.01,108.36,5.8,108.45,11.0,,108.16,108.25,0.0,1119427.6,0.0,2025-01-16,1408.0,5.78,,,7.85,39.14,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ДОМ.РФ16об,RU000A0JQXG0,13.0,281901.42,100.0,103.99,103.89,103.89,2.94,100.59,0.55,100.0,1121.0,,100.84,103.89,0.0,558655.83,0.0,2021-09-15,180.0,7.22,,,8.25,5.2,,2020-08-06,250.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ФСК ЕЭС-06,RU000A0JR1Y7,3.0,54594.0,101.1,101.1,101.1,101.1,32.1,101.1,-1.94,101.1,54.0,101.24,101.2,101.1,1362738.0,712464.0,1362738.0,2020-09-15,40.0,-1.94,,,8.25,41.14,,2020-08-06,1000.0,SUR,,,-1.9067,,RUB,3
TQCB,2020-08-06,ВЭБ.РФ 06,RU000A0JR3H8,5.0,117932.2,100.76,100.81,100.76,100.76,26.17,100.8,4.17,100.81,117.0,100.28,100.22,100.76,702975.3,602305.3,702975.3,2020-10-13,68.0,3.95,,,8.38,41.79,,2020-08-06,1000.0,SUR,,,4.0439,,RUB,3
TQCB,2020-08-06,МТС 08,RU000A0JR4J2,1.0,1024.0,102.4,102.4,102.4,102.4,20.13,102.4,-1.96,102.4,1.0,,101.18,102.4,0.0,1623937.0,0.0,2020-11-03,89.0,-1.96,,,7.9,39.39,,2020-08-06,1000.0,SUR,,,-1.9478,,RUB,3
TQCB,2020-08-06,ГлДорога 3,RU000A0JR4U9,3.0,2883.6,93.36,98.0,97.0,96.12,40.39,96.12,18.05,93.36,3.0,,91.87,96.12,0.0,723947.2,0.0,2028-10-30,95.0,22.12,,,5.48,54.65,2020-11-09,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ДОМ.РФ20об,RU000A0JR6S8,1.0,2472.0,103.0,103.0,103.0,103.0,4.9,103.0,0.17,103.0,6.0,,,103.0,0.0,0.0,0.0,2027-12-15,129.0,0.17,,,8.6,8.67,2020-12-15,2020-08-06,400.0,SUR,,0.1696,,2020-12-15,RUB,3
TQCB,2020-08-06,ВЭБ.РФ 09,RU000A0JRCX7,16.0,3416432.2,102.37,102.64,102.64,102.63,34.14,102.5,4.51,102.37,3333.0,102.5,102.5,102.63,3416432.2,3416432.2,3416432.2,2021-03-18,216.0,4.74,,,8.9,44.38,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ВЭБлизинг4,RU000A0JREX3,2.0,5140.0,99.5,105.0,105.0,105.0,24.9,102.8,-0.38,99.5,5.0,,101.27,105.0,0.0,580271.9,0.0,2021-04-02,233.0,2.92,,,7.27,36.25,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,РУСАЛБАл08,RU000A0JRF11,2.0,10499.9,95.37,96.29,96.29,96.29,0.03,95.45,,95.37,11.0,,94.49,96.29,0.0,513064.5,0.0,2021-04-05,,,,,0.01,0.05,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,Акрон 04,RU000A0JRHF3,1.0,24120.0,100.5,100.5,100.5,100.5,14.07,100.5,5.9,100.5,24.0,,100.69,100.5,0.0,507479.5,0.0,2021-05-18,279.0,5.9,,,6.5,32.41,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,Мечел 17об,RU000A0JRJS2,12.0,7239.72,100.41,100.6,100.49,100.5,3.36,100.55,,100.6,36.0,,100.5,100.5,0.0,504713.98,0.0,2021-05-27,,,,,8.75,7.64,,2020-08-06,200.0,SUR,,,,,RUB,3
TQCB,2020-08-06,Мечел 18об,RU000A0JRJT0,13.0,141367.74,100.02,100.36,100.35,100.35,3.36,100.26,,100.31,705.0,,100.43,100.35,0.0,798015.52,0.0,2021-05-27,,,,,8.75,7.64,,2020-08-06,200.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ННК 04,RU000A0JRJV6,19.0,826308.96,89.49,89.97,89.5,89.5,12.11,89.5,53.12,89.51,1154.0,89.5,89.5,89.5,826308.96,826308.96,826308.96,2021-06-01,117.0,53.12,,,8.5,33.91,2020-12-01,2020-08-06,800.0,SUR,,,,,RUB,3
TQCB,2020-08-06,Мечел 19об,RU000A0JRJY0,6.0,325652.52,100.35,100.6,100.6,100.35,3.12,100.45,,100.6,1621.0,100.53,100.53,100.35,515907.84,515907.84,515907.84,2021-06-01,,,,,8.75,7.64,,2020-08-06,200.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ННК 06,RU000A0JRK22,11.0,276233.6,89.44,90.0,89.47,89.47,11.55,89.92,52.0,89.99,384.0,,89.67,89.47,0.0,613315.44,0.0,2021-06-04,120.0,49.72,,,8.5,33.91,2020-12-04,2020-08-06,800.0,SUR,,,,,RUB,3
TQCB,2020-08-06,СПбТел 01,RU000A0JRKC4,1.0,9210.6,102.34,102.34,102.34,102.34,12.81,102.34,5.69,102.34,9.0,,102.45,102.34,0.0,7774974.0,0.0,2021-06-11,302.0,5.69,,,8.5,42.38,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,СПбТел 03,RU000A0JRKM3,1.0,20000.0,100.0,100.0,100.0,100.0,8.29,100.0,5.56,100.0,20.0,,99.88,100.0,0.0,579276.4,0.0,2021-06-11,304.0,5.56,,,5.5,27.42,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ФСК ЕЭС-13,RU000A0JRL96,1.0,1042.0,104.2,104.2,104.2,104.2,10.25,104.2,3.6,104.2,1.0,,102.68,104.2,0.0,527798.4,0.0,2021-06-22,313.0,3.6,,,8.5,42.38,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,РСХБ 13,RU000A0JRMC0,5.0,97098.8,102.0,103.79,103.0,103.0,7.59,103.3,4.76,103.79,94.0,,103.59,103.0,0.0,1222334.9,0.0,2021-07-02,323.0,4.42,,,8.15,40.64,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,Uranium 02,RU000A0JRTT9,4.0,27909.5,99.05,100.25,100.0,100.0,48.86,99.68,10.28,100.2,28.0,,100.45,100.0,0.0,500251.3,0.0,2023-08-11,8.0,29.32,,,10.25,51.11,2020-08-14,2020-08-06,1000.0,SUR,,5.5142,,2020-08-19,RUB,3
TQCB,2020-08-06,ВЭБлизинг8,RU000A0JRUY7,1.0,2085.8,104.29,104.29,104.29,104.29,21.25,104.29,3.59,104.29,2.0,,102.68,104.29,0.0,552406.9,0.0,2021-10-19,421.0,3.59,,,7.25,36.15,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ВЭБлизинг9,RU000A0JRV52,1.0,5099.5,101.99,101.99,101.99,101.99,21.05,101.99,5.58,101.99,5.0,,101.96,101.99,0.0,516939.0,0.0,2021-10-20,421.0,5.58,,,7.25,36.15,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,СПбТел 07,RU000A0JRVU3,117.0,380324.6,106.08,107.09,106.9,106.85,32.98,106.83,5.61,106.96,356.0,,106.75,106.85,0.0,15632786.4,0.0,2022-04-05,559.0,5.65,,,9.95,49.61,,2020-08-06,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-06,ОткрФКББ03,RU000A0JRZ74,2.0,15120.0,72.0,72.0,72.0,72.0,0.01,72.0,6.88,72.0,21.0,,72.14,72.0,0.0,515077.9,0.0,2025-07-16,1804.0,6.88,,,0.01,0.05,,2020-08-06,1000.0,SUR,,,,,RUB,3
