BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-01-22,АбрауДюрсо,ABRD,147.0,1028795.0,198.0,197.5,199.5,198.5,198.0,198.5,5190.0,198.0,198.0,198.5,1028795.0,1028795.0,1028795.0,0.0,3
SMAL,2021-01-22,АСКО ао,ACKO,1.0,246.72,5.14,5.14,5.14,,5.96,5.14,48.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-22,АСКО ао,ACKO,99.0,654590.0,6.08,5.9,6.08,5.92,5.96,5.92,110000.0,5.96,5.96,5.92,654590.0,654590.0,654590.0,0.0,3
SMAL,2021-01-22,Система ао,AFKS,18.0,6527.97,30.781,30.78,36.505,,31.287,36.505,201.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-22,Система ао,AFKS,30471.0,2438048274.9,31.6,30.626,31.85,31.695,31.287,31.542,77924300.0,31.277,31.277,31.695,2337605752.0,2337605752.0,2337605752.0,0.0,3
SMAL,2021-01-22,Аэрофлот,AFLT,12.0,2436.04,71.56,70.28,73.68,,71.84,72.86,34.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-22,Аэрофлот,AFLT,29443.0,1273882748.4,72.46,71.12,72.74,72.16,71.84,71.84,17731400.0,71.84,71.84,72.16,1139046942.4,1139046942.4,1139046942.4,0.0,3
TQBR,2021-01-22,AGRO-гдр,AGRO,4008.0,79481758.4,876.8,861.0,881.2,875.2,872.4,875.2,91105.0,872.4,872.4,875.2,79481758.4,79481758.4,79481758.4,0.0,3
TQTF,2021-01-22,ETF AKCH,AKCH,126.0,15810848.35,114.0,112.35,114.06,113.03,113.72,113.12,138970.0,113.77,113.77,113.03,15810848.35,15810848.35,15810848.35,6787446.36,3
TQTE,2021-01-22,AKEU ETF,AKEU,507.0,261442.85,11.12,10.98,11.12,11.05,11.03,11.03,23695.0,981.64,981.64,11.05,23259968.54,23259968.54,23259968.54,142443.04,3
TQTF,2021-01-22,ETF AKMB,AKMB,1590.0,1988109.56,1.068,1.0648,1.0698,1.0686,1.0683,1.0686,1860915.0,1.0682,1.0682,1.0686,1362090.53,1362090.53,1362090.53,4864547.87,3
TQTF,2021-01-22,ETF AKME,AKME,23.0,3608580.56,106.32,105.03,106.32,106.13,105.55,106.13,34188.0,105.55,105.55,106.13,3608580.56,3608580.56,3608580.56,3092883.55,3
TQTD,2021-01-22,AKNX ETF,AKNX,340.0,180876.41,19.42,19.4,19.57,19.53,19.49,19.51,9291.0,1431.4,1431.4,19.53,14893309.46,14893309.46,14893309.46,342657.69,3
TQTF,2021-01-22,AKNX ETF,AKNX,90.0,1622515.8,1445.0,1445.0,1464.4,1433.0,1430.0,1462.0,1114.0,1431.4,1431.4,1433.0,14893309.46,14893309.46,14893309.46,25314076.87,3
TQBR,2021-01-22,Акрон,AKRN,590.0,13122240.0,5960.0,5948.0,6020.0,5984.0,5990.0,5984.0,2191.0,5990.0,5990.0,5984.0,13122240.0,13122240.0,13122240.0,0.0,3
TQTD,2021-01-22,AKSP ETF,AKSP,335.0,406455.29,13.22,13.12,13.24,13.18,13.18,13.21,30848.0,966.72,966.72,13.18,29821380.55,29821380.55,29821380.55,468428.01,3
