BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-10-16,CNYRUB_TOD,CNY000000TOD,6.638,6.638,6.6505,6.6486,49.0,992428715.8,6.6495
CETS,2014-10-16,CNY_TODTOM,CNYRUBTODTOM,0.000955,0.000955,0.000955,0.000955,2.0,3993153.0,0.000955
CNGD,2014-10-16,CNY_TODTOM,CNYRUBTODTOM,-0.000912,-0.000912,-0.000912,-0.000912,2.0,19960.17,
CETS,2014-10-16,CNYRUB_TOM,CNYRUB_TOM,6.64,6.6376,6.7954,6.7954,1128.0,8557347312.3,6.6499
CETS,2014-10-16,CNY_TOMSPT,CNYRUB_TOM1D,0.003,0.0028,0.003,0.0028,3.0,315547870.0,0.002828
CETS,2014-10-16,EUR_TODTOM,EUR000TODTOM,0.0115,0.0115,0.0124,0.0124,426.0,80628502870.0,0.0119
CNGD,2014-10-16,EUR_TODTOM,EUR000TODTOM,0.0119,-0.0199,0.0228,0.012,76.0,8963020785.33,
CETS,2014-10-16,EURRUB_SPT,EURRUB_SPT,52.25,52.25,52.4325,52.4325,2.0,46876097.5,52.2587
CETS,2014-10-16,EURUSD_TOD,EURUSD000TOD,1.28,1.27215,1.2822,1.27475,99.0,1657695355.38,1.27805
CETS,2014-10-16,EURUSD_TOM,EURUSD000TOM,1.28035,1.2707,1.28405,1.28015,474.0,8657572705.21,1.2778
CNGD,2014-10-16,EURUSD_TOM,EURUSD000TOM,1.2794,1.2775,1.2794,1.2775,2.0,2617478371.2,
CETS,2014-10-16,EURUSDTDTM,EURUSDTODTOM,1e-05,7e-06,3e-05,3e-05,43.0,7124839958.45,1.3e-05
CETS,2014-10-16,EURRUB_TOD,EUR_RUB__TOD,52.1,52.05,52.3115,52.1785,2120.0,12740125804.5,52.1824
CNGD,2014-10-16,EURRUB_TOD,EUR_RUB__TOD,52.055,52.055,52.055,52.055,1.0,6246600.0,
CETS,2014-10-16,EURRUB_TOM,EUR_RUB__TOM,52.0635,52.0595,52.5165,52.24,3082.0,34351260168.0,52.3138
CNGD,2014-10-16,EURRUB_TOM,EUR_RUB__TOM,52.195,52.08,52.3,52.3,4.0,292514000.0,
CETS,2014-10-16,GLD_TODTOM,GLDRUBTODTOM,0.275,0.275,0.31,0.31,2.0,62852201.2,0.3091
CETS,2014-10-16,GLDRUB_TOM,GLDRUB_TOM,1630.5,1625.0,1638.0,1635.0,10.0,99913210.0,1627.78
CETS,2014-10-16,KZTRUB_TOD,KZT000000TOM,22.47,22.47,22.47,22.47,1.0,150549.0,22.47
CETS,2014-10-16,SLV_TODTOM,SLVRUBTODTOM,0.0044,0.0044,0.0044,0.0044,1.0,1147720.0,0.0044
CETS,2014-10-16,SLVRUB_TOM,SLVRUB_TOM,22.88,22.85,22.96,22.85,4.0,548369.0,22.94
CETS,2014-10-16,UAHRUB_TOD,UAH000000TOM,31.7382,31.7382,31.7382,31.7382,1.0,28564.38,31.7382
CETS,2014-10-16,USDRUB_TOD,USD000000TOD,40.68,40.63,41.1355,41.1095,9328.0,75036879687.5,40.8434
CNGD,2014-10-16,USDRUB_TOD,USD000000TOD,40.7,40.655,40.9605,40.9605,12.0,13368073750.0,
CETS,2014-10-16,USD_TODTOM,USD000TODTOM,0.0093,0.0087,0.0094,0.0091,984.0,389668795250.0,0.009
CNGD,2014-10-16,USD_TODTOM,USD000TODTOM,0.0091,-0.0178,0.0178,0.0092,284.0,25264388469.94,
CETS,2014-10-16,USDRUB_TOM,USD000UTSTOM,40.65,40.6405,41.14,40.869,23007.0,299599658883.0,40.9283
CNGD,2014-10-16,USDRUB_TOM,USD000UTSTOM,40.6825,40.67,41.135,40.98,45.0,17147177328.5,
CETS,2014-10-16,USDRUB_SPT,USDRUB_SPT,40.707,40.707,41.1385,41.0185,94.0,746888069.5,40.9052
CETS,2014-10-16,USD_TOMSPT,USDRUB_TOM1D,0.0277,0.0277,0.0277,0.0277,1.0,4068880.0,0.0277
CETS,2014-10-16,USD_TOM1M,USDRUB_TOM1M,0.263,0.263,0.263,0.263,1.0,204620500.0,0.263
CETS,2014-10-16,USD_TOM1W,USDRUB_TOM1W,0.0622,0.0603,0.0629,0.062,9.0,4324752720.0,0.0616
CNGD,2014-10-16,USD_TOM1W,USDRUB_TOM1W,0.062,0.0608,0.062,0.0617,4.0,10200110842.0,
CETS,2014-10-16,USD_TOM1Y,USDRUB_TOM1Y,3.07,3.05,3.14,3.14,6.0,831700900.0,3.1126
CNGD,2014-10-16,USD_TOM1Y,USDRUB_TOM1Y,3.095,3.09,3.095,3.09,2.0,1098341500.0,
CETS,2014-10-16,USD_TOM2M,USDRUB_TOM2M,0.512,0.502,0.545,0.537,4.0,823702000.0,0.524
CETS,2014-10-16,USD_TOM2W,USDRUB_TOM2W,0.1231,0.1207,0.1255,0.1255,5.0,1223526000.0,0.1231
CNGD,2014-10-16,USD_TOM2W,USDRUB_TOM2W,0.1265,0.1265,0.1265,0.1265,2.0,3290120000.0,
CETS,2014-10-16,USD_TOM3M,USDRUB_TOM3M,0.789,0.789,0.837,0.822,8.0,1659014000.0,0.8143
CETS,2014-10-16,USD_TOM6M,USDRUB_TOM6M,1.505,1.495,1.51,1.51,4.0,1306934100.0,1.4981
CETS,2014-10-16,USD_TOM9M,USDRUB_TOM9M,2.255,2.2522,2.255,2.2522,2.0,429147000.0,2.2536
