BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-04-25,Индекс МосБиржи,Индекс МосБиржи,1454.64,1470.71,1474.06,1452.77,32193866395.71,,,2,,RUB,
RTSI,MCFTR,2006-04-25,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1476.89,1476.89,1476.89,1476.89,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-04-25,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1473.54,1473.54,1473.54,1473.54,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-04-25,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1474.88,1474.88,1474.88,1474.88,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-04-25,Индекс МосБиржи 10,Индекс МосБиржи 10,2375.64,2387.32,2407.13,2368.15,17254273905.8,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-04-25,RCBI,RCBI,101.18,101.13,101.18,101.13,24914293.4,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-04-25,RCBIc,RCBI-c,137.73,,,,24914293.4,,,2,,RUB,
SNDX,MICEXBORR1W,2006-04-25,MCX BO 1W,ММВБ РЕПО обл 7 дней,5.77,,,,1100278459.59,,,2,,RUB,
SNDX,MICEXBORR2W,2006-04-25,MCX BO 2W,ММВБ РЕПО обл 14 дней,6.41,,,,963708836.79,,,2,,RUB,
SNDX,MICEXBORRON,2006-04-25,MCX BO ON,ММВБ РЕПО обл 1 день,6.0,,,,2500425869.2,,,2,,RUB,
SNDX,MICEXCBICP,2006-04-25,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.18,101.13,101.18,101.13,24914293.4,,,2,,RUB,
