BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2007-10-22,Индекс МосБиржи,Индекс МосБиржи,1772.35,1801.28,1801.42,1762.36,44583648527.63,,,2,,RUB,
RTSI,MCFTR,2007-10-22,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1831.27,1831.27,1831.27,1831.27,0.0,,,2,0.0,,
RTSI,MCFTRN,2007-10-22,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1822.32,1822.32,1822.32,1822.32,0.0,,,2,0.0,,
RTSI,MCFTRR,2007-10-22,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1825.9,1825.9,1825.9,1825.9,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2007-10-22,Индекс МосБиржи 10,Индекс МосБиржи 10,3230.78,3283.68,3283.68,3212.96,22923031596.9799,,,2,,RUB,
SNDX,MICEXBNDPRCI,2007-10-22,RCBI,RCBI,99.69,99.75,99.75,99.57,233191863.7,,,2,,RUB,
SNDX,MICEXBNDTRTI,2007-10-22,RCBIc,RCBI-c,153.93,,,,233191863.7,,,2,,RUB,
SNDX,MICEXBORR1W,2007-10-22,MCX BO 1W,ММВБ РЕПО обл 7 дней,6.54,,,,3113921692.99,,,2,,RUB,
SNDX,MICEXBORR2W,2007-10-22,MCX BO 2W,ММВБ РЕПО обл 14 дней,8.6,,,,635539439.92,,,2,,RUB,
SNDX,MICEXBORRON,2007-10-22,MCX BO ON,ММВБ РЕПО обл 1 день,5.5,,,,34802912756.56,,,2,,RUB,
SNDX,MICEXCBICP,2007-10-22,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,99.69,99.75,99.75,99.57,233191863.7,,,2,,RUB,
SNDX,MICEXCBICP3Y,2007-10-22,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.0,100.94,101.0,100.91,729032339.3,628,7.73,2,,RUB,
SNDX,MICEXCBICP5Y,2007-10-22,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.31,102.37,102.37,102.31,538632567.5,1236,7.74,2,,RUB,
SNDX,MICEXCBIGP3Y,2007-10-22,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,103.06,103.01,103.07,102.98,729032339.3,628,7.73,2,,RUB,
SNDX,MICEXCBIGP5Y,2007-10-22,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,104.33,104.39,104.39,104.33,538632567.5,1236,7.74,2,,RUB,
SNDX,MICEXCBITR,2007-10-22,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,153.93,,,,233191863.7,,,2,,RUB,
SNDX,MICEXCBITR3Y,2007-10-22,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,153.03,152.95,153.04,152.91,729032339.3,628,7.73,2,,RUB,
SNDX,MICEXCBITR5Y,2007-10-22,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,155.26,155.35,155.35,155.26,538632567.5,1236,7.74,2,,RUB,
SNDX,MICEXCGS,2007-10-22,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3270.81,3300.26,3300.26,3260.71,47394515.69,,,2,,RUB,
SNDX,MICEXCHM,2007-10-22,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,3381.43,3338.47,3452.1,3146.14,29092205.83,,,2,,RUB,
SNDX,MICEXEQRR1W,2007-10-22,MCX EQ 1W,ММВБ РЕПО акц 7 дней,6.99,,,,9500010328.75,,,2,,RUB,
SNDX,MICEXEQRR2W,2007-10-22,MCX EQ 2W,ММВБ РЕПО акц 14 дней,7.49,,,,1733717801.5,,,2,,RUB,
SNDX,MICEXEQRRON,2007-10-22,MCX EQ ON,ММВБ РЕПО акц 1 день,5.91,,,,28007540360.91,,,2,,RUB,
SNDX,MICEXFNL,2007-10-22,Индекс финансов,Индекс МосБиржи финансов,6729.5,6785.58,6785.58,6670.08,7327638320.05,,,2,,RUB,
SNDX,MICEXINDEXCF,2007-10-22,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1772.35,1801.28,1801.42,1762.36,44583648527.63,,,2,,RUB,
SNDX,MICEXLC,2007-10-22,MICEX LC,ММВБ высокая кап,2922.03,2970.71,2970.95,2905.52,41364938819.87,,,2,,RUB,
SNDX,MICEXM&M,2007-10-22,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,3540.91,3615.81,3616.01,3515.29,6820422349.3,,,2,,RUB,
SNDX,MICEXMBICP,2007-10-22,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,97.0,96.97,97.0,96.97,826706708.94,1217,7.1,2,,RUB,
SNDX,MICEXMBIGP,2007-10-22,MICEXMBIGP,ММВБ муни обл (вал),99.4,99.38,99.4,99.38,826706708.94,1217,7.1,2,,RUB,
SNDX,MICEXMBITR,2007-10-22,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,109.64,109.61,109.64,109.61,826706708.94,1217,7.1,2,,RUB,
SNDX,MICEXMC,2007-10-22,MICEX MC,ММВБ стандарт кап,2817.36,2852.69,2852.79,2802.61,874782051.75,,,2,,RUB,
SNDX,MICEXMNF,2007-10-22,Машиностроение,Индекс машиностроения Московской Биржи,2996.9,3028.32,3029.57,2988.75,91924697.04,,,2,,RUB,
SNDX,MICEXO&G,2007-10-22,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2437.25,2482.8,2483.0,2424.85,23062589547.55,,,2,,RUB,
SNDX,MICEXPWR,2007-10-22,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,3417.85,3433.02,3433.49,3393.59,6622832299.5,,,2,,RUB,
SNDX,MICEXSC,2007-10-22,Второй эшелон,Индекс второго эшелона Московской Биржи,4716.83,4781.38,4781.38,4710.43,262119219.4,,,2,,RUB,
SNDX,MICEXTLC,2007-10-22,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,2470.16,2518.11,2518.34,2465.17,919427760.27,,,2,,RUB,
SNDX,MOEX10,2007-10-22,Индекс МосБиржи 10,Индекс МосБиржи 10,3230.78,3283.68,3283.68,3212.96,22923031596.9799,,,2,,RUB,
SNDX,MOEXCH,2007-10-22,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,3381.43,3338.47,3452.1,3146.14,29092205.83,,,2,,RUB,
SNDX,MOEXCN,2007-10-22,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3270.81,3300.26,3300.26,3260.71,47394515.69,,,2,,RUB,
SNDX,MOEXEU,2007-10-22,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,3417.85,3433.02,3433.49,3393.59,6622832299.5,,,2,,RUB,
SNDX,MOEXFN,2007-10-22,Индекс финансов,Индекс МосБиржи финансов,6729.5,6785.58,6785.58,6670.08,7327638320.05,,,2,,RUB,
SNDX,MOEXMM,2007-10-22,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,3540.91,3615.81,3616.01,3515.29,6820422349.3,,,2,,RUB,
SNDX,MOEXOG,2007-10-22,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2437.25,2482.8,2483.0,2424.85,23062589547.55,,,2,,RUB,
SNDX,MOEXTL,2007-10-22,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,2470.16,2518.11,2518.34,2465.17,919427760.27,,,2,,RUB,
RTSI,RTS2,2007-10-22,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,2285.4,2300.7,2300.7,2285.4,5087849.0,,,2,30778766583.0198,USD,
RTSI,RTSch,2007-10-22,Индекс РТС химии и нефтехимии,Индекс РТС химии и нефтехимии,91.01,89.85,92.91,84.68,1170740.7756,,,2,0.0,USD,
RTSI,RTScr,2007-10-22,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,343.26,344.03,344.24,342.82,2365802.0,,,2,3568838326.4169,USD,
RTSI,RTSeu,2007-10-22,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,435.99,436.62,439.01,435.19,19521805.0,,,2,7401971478.0817,USD,
RTSI,RTSfn,2007-10-22,Индекс РТС финансов,Индекс РТС финансов,747.21,747.21,747.21,747.21,0.0,,,2,5583019970.7994,USD,
RTSI,RTSI,2007-10-22,Индекс РТС,Индекс РТС,2098.57,2132.39,2132.39,2096.03,55636028.0,,,2,184805379576.66,USD,
RTSI,RTSin,2007-10-22,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,347.35,351.75,351.75,347.35,473547.0,,,2,3453075423.0652,USD,
RTSI,RTSmm,2007-10-22,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,342.36,346.99,346.99,341.88,9146730.0,,,2,22927581448.0758,USD,
RTSI,RTSog,2007-10-22,Индекс РТС нефти и газа,Индекс РТС нефти и газа,257.27,262.32,262.32,257.06,14689120.0,,,2,84809234670.6063,USD,
RTSI,RTStl,2007-10-22,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,291.36,294.99,294.99,291.36,235600.0,,,2,7029564665.0541,USD,
RTSI,RTSTR,2007-10-22,RTS Total Return,Индекс РТС полной доходности «брутто»,2179.46,2179.46,2179.46,2179.46,0.0,,,2,184805379576.6599,USD,
RTSI,RTSTRN,2007-10-22,RTS Net-TR-NR,Индекс РТС полной доходности «нетто» (по налоговым ставкам иностранных организаций),2167.14,2167.14,2167.14,2167.14,0.0,,,2,184805379576.6599,USD,
RTSI,RTSTRR,2007-10-22,RTS Net-TR-Res,Индекс РТС полной доходности «нетто» (по налоговым ставкам российских организаций),2172.06,2172.06,2172.06,2172.06,0.0,,,2,184805379576.6599,USD,
RTSI,RTSUSDCUR,2007-10-22,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,24.8494,24.8494,24.8494,24.8494,,,,2,,RUB,
SNDX,RUCBCP3Y,2007-10-22,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.0,100.94,101.0,100.91,729032339.3,628,7.73,2,,RUB,
SNDX,RUCBCP5Y,2007-10-22,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.31,102.37,102.37,102.31,538632567.5,1236,7.74,2,,RUB,
SNDX,RUCBICP,2007-10-22,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,99.69,99.75,99.75,99.57,233191863.7,,,2,,RUB,
SNDX,RUCBITR,2007-10-22,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,153.93,,,,233191863.7,,,2,,RUB,
SNDX,RUCBTR3Y,2007-10-22,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,153.03,152.95,153.04,152.91,729032339.3,628,7.73,2,,RUB,
SNDX,RUCBTR5Y,2007-10-22,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,155.26,155.35,155.35,155.26,538632567.5,1236,7.74,2,,RUB,
SNDX,RUMBICP,2007-10-22,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,97.0,96.97,97.0,96.97,826706708.94,1217,7.1,2,,RUB,
SNDX,RUMBITR,2007-10-22,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,109.64,109.61,109.64,109.61,826706708.94,1217,7.1,2,,RUB,
SNDX,TECHIND,2007-10-22,Технический индекс акций,Технический индекс акций,2428.95,2432.5,2478.17,2421.39,31485002379.0,,,2,,RUB,
SNDX,TECHINDBOND,2007-10-22,Технический индекс облигаций,Технический индекс облигаций,98.89,98.94,98.94,98.87,202962746.0,,,2,,RUB,
SNDX,TECHINDSHARE,2007-10-22,Технический индекс паёв,Технический индекс паев,1007.3,1004.51,1008.18,1004.51,10935616.0,,,2,,RUB,
