BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
SMAL,2015-07-15,Система ао,AFKS,1.0,209.22,19.02,19.02,19.02,,19.02,19.02,11.0,,,,0.0,0.0,0.0,
TQBR,2015-07-15,Система ао,AFKS,3338.0,134136664.0,18.81,18.8,19.24,19.12,19.03,19.12,7049700.0,19.03,19.03,19.03,134136664.0,134136664.0,134136664.0,
SMAL,2015-07-15,Аэрофлот,AFLT,4.0,2073.64,39.07,39.07,39.19,,39.13,39.18,53.0,,,,0.0,0.0,0.0,
TQBR,2015-07-15,Аэрофлот,AFLT,1597.0,53906318.0,38.81,38.65,39.34,38.96,38.92,38.96,1385000.0,38.92,38.92,38.92,53906318.0,53906318.0,53906318.0,
TQBR,2015-07-15,AGRO-гдр,AGRO,2.0,5928.0,494.0,494.0,494.0,494.0,494.0,494.0,12.0,,490.0,,0.0,511567.0,0.0,
TQBR,2015-07-15,Акрон,AKRN,837.0,15485952.0,2550.0,2550.0,2649.0,2600.0,2601.0,2600.0,5954.0,2601.0,2601.0,2601.0,15485952.0,15485952.0,15485952.0,
SMAL,2015-07-15,АЛРОСА ао,ALRS,19.0,16902.06,70.4,70.4,72.48,,71.62,70.41,236.0,,,,0.0,0.0,0.0,
TQBR,2015-07-15,АЛРОСА ао,ALRS,8831.0,507335009.0,70.75,69.41,72.45,70.24,70.61,70.24,7185300.0,70.61,70.61,70.61,507335009.0,507335009.0,507335009.0,
TQBR,2015-07-15,АшинскийМЗ,AMEZ,4.0,5184.0,5.2,5.18,5.2,5.18,5.18,5.18,1000.0,,5.24,,0.0,502219.0,0.0,
TQBR,2015-07-15,Аптеки36и6,APTK,423.0,1448422.7,14.5,13.82,14.5,13.94,14.0,13.99,103480.0,14.0,14.0,14.0,1448422.7,1448422.7,1448422.7,
TQBR,2015-07-15,РусАква ао,AQUA,1.0,5020.0,50.2,50.2,50.2,50.2,50.2,50.2,100.0,51.4,51.8,51.4,612020.0,502140.0,612020.0,
TQDE,2015-07-15,Армада,ARMD,84.0,596475.0,27.5,25.0,29.0,28.0,27.5,28.0,21620.0,27.5,27.5,27.5,596475.0,596475.0,596475.0,
TQBR,2015-07-15,Арсагера,ARSA,2.0,5119.0,0.85,0.85,0.869,0.869,0.853,0.869,6000.0,,0.886,,0.0,500528.0,0.0,
TQBR,2015-07-15,АстрЭнСб,ASSB,2.0,1305.0,0.21,0.21,0.219,0.219,0.218,0.219,6000.0,,0.28,,0.0,887170.0,0.0,
TQBR,2015-07-15,АВТОВАЗ ао,AVAZ,53.0,340742.0,9.86,9.81,9.88,9.82,9.85,9.87,34600.0,,9.84,,0.0,504852.0,0.0,
TQBR,2015-07-15,АВТОВАЗ ап,AVAZP,88.0,616854.5,3.18,3.125,3.19,3.15,3.15,3.15,195700.0,3.15,3.15,3.15,616854.5,616854.5,616854.5,
TQBR,2015-07-15,Башнефт ао,BANE,1054.0,49410034.0,1890.0,1871.0,1929.0,1929.0,1889.0,1929.0,26163.0,1889.0,1889.0,1889.0,49410034.0,49410034.0,49410034.0,
