BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2004-03-25,Индекс МосБиржи,Индекс МосБиржи,618.01,617.19,623.87,612.91,11835034128.43,,,2,,RUB,
RTSI,MCFTR,2004-03-25,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,618.01,618.01,618.01,618.01,0.0,,,2,0.0,,
RTSI,MCFTRN,2004-03-25,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),618.01,618.01,618.01,618.01,0.0,,,2,0.0,,
RTSI,MCFTRR,2004-03-25,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),618.01,618.01,618.01,618.01,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2004-03-25,Индекс МосБиржи 10,Индекс МосБиржи 10,1222.5,1217.91,1234.14,1212.35,6306024744.65,,,2,,RUB,
SNDX,MICEXBNDPRCI,2004-03-25,RCBI,RCBI,108.03,108.11,108.11,108.02,131692051.1,,,2,,RUB,
SNDX,MICEXBNDTRTI,2004-03-25,RCBIc,RCBI-c,123.79,,,,131692051.1,,,2,,RUB,
SNDX,MICEXCBICP,2004-03-25,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,108.03,108.11,108.11,108.02,131692051.1,,,2,,RUB,
SNDX,MICEXCBITR,2004-03-25,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,123.79,,,,131692051.1,,,2,,RUB,
SNDX,MICEXINDEXCF,2004-03-25,Индекс МосБиржи (архив),Индекс МосБиржи (архив),618.01,617.19,623.87,612.91,11835034128.43,,,2,,RUB,
SNDX,MOEX10,2004-03-25,Индекс МосБиржи 10,Индекс МосБиржи 10,1222.5,1217.91,1234.14,1212.35,6306024744.65,,,2,,RUB,
RTSI,RTS2,2004-03-25,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,760.58,760.58,760.58,760.58,3074390.0,,,2,26669178910.4562,USD,
RTSI,RTSI,2004-03-25,Индекс РТС,Индекс РТС,706.71,707.17,713.79,706.71,26591765.0,,,2,178998882332.688,USD,
RTSI,RTSin,2004-03-25,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,119.6,119.6,119.6,119.6,0.0,,,2,1562866181.9626,USD,
RTSI,RTSmm,2004-03-25,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,91.6,91.6,91.6,91.6,0.0,,,2,2720024851.2802,USD,
RTSI,RTSog,2004-03-25,Индекс РТС нефти и газа,Индекс РТС нефти и газа,141.12,141.12,141.12,141.12,0.0,,,2,97304942708.1074,USD,
RTSI,RTStl,2004-03-25,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,113.17,113.17,113.17,113.17,0.0,,,2,7265848677.0597,USD,
RTSI,RTSUSDCUR,2004-03-25,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,28.4852,28.4852,28.4852,28.4852,,,,2,,RUB,
SNDX,RUCBICP,2004-03-25,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,108.03,108.11,108.11,108.02,131692051.1,,,2,,RUB,
SNDX,RUCBITR,2004-03-25,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,123.79,,,,131692051.1,,,2,,RUB,
SNDX,TECHIND,2004-03-25,Технический индекс акций,Технический индекс акций,1193.55,1196.62,0.0,0.0,0.0,,,2,,RUB,
