BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQNB,2012-05-22,МИА-1об,RU0001737595,2.0,500.0,100.0,100.0,100.0,100.0,3.0,100.0,,100.0,5.0,,103.31,,0.0,521830.39,0.0,2012-09-20,,0.0,,,,,,,100.0,SUR,,,,,
EQNB,2012-05-22,ВТБ - 5 об,RU000A0GHL00,4.0,200366.8,98.9,99.78,99.19,99.19,6.69,99.19,8.26,99.78,202.0,,99.33,,0.0,603951.7,0.0,2013-10-17,489.0,8.26,,,,,,,1000.0,SUR,,,,,
EQNB,2012-05-22,РЖД-07обл,RU000A0GJNG2,4.0,270348.0,100.0,100.29,100.29,100.29,2.69,100.13,7.01,100.0,270.0,,100.22,,0.0,1162574.6,0.0,2012-11-07,169.0,7.38,,,,,,,1000.0,SUR,,,,,
EQOB,2012-05-22,Мосэнерго2,RU000A0GN9B5,1.0,43044750.0,94.5,94.5,94.5,94.5,2.44,94.5,8.89,94.5,45550.0,,94.39,,0.0,72871415.0,0.0,2016-02-18,274.0,8.89,,,,,,,1000.0,SUR,,,,,
EQOB,2012-05-22,Саха(Якут),RU000A0GRAN8,2.0,4788.0,99.5,100.0,100.0,99.75,3.48,99.75,8.18,99.5,12.0,100.05,100.05,100.05,13365064.8,1862916.6,13365064.8,2013-04-11,227.0,8.62,,,,,,,400.0,SUR,,,,,
EQOB,2012-05-22,Мечел  2об,RU000A0GUBF6,2.0,119812.5,95.25,96.0,96.0,96.0,32.44,95.85,11.85,95.25,125.0,96.29,96.01,96.29,35269532.5,1265447.5,35269532.5,2013-06-12,366.0,12.01,,,,,,,1000.0,SUR,,,,,
EQNB,2012-05-22,ВТБ - 6 об,RU000A0JNGU3,11.0,1130779.8,99.92,100.02,99.94,99.94,8.09,99.98,7.83,100.02,1131.0,99.98,99.98,99.98,1130779.8,1130779.8,1130779.8,2016-07-06,50.0,7.52,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-05-22,ДОМ.РФ 8об,RU000A0JNPK5,4.0,255976.5,97.02,99.89,97.02,98.45,14.21,98.45,9.6,99.89,260.0,98.69,98.69,98.69,898085.5,641504.5,898085.5,2018-06-15,676.0,8.74,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-05-22,ГПБ-Иптк-1,RU000A0JNUL3,1.0,214.25,99.65,99.65,99.65,99.65,2.54,99.65,,99.65,1.0,,100.0,,0.0,169510164.82,0.0,2036-12-29,3936.0,0.0,,,,,,,215.0,SUR,,,,,
EQOB,2012-05-22,РСХБ 3,RU000A0JP2G4,2.0,505000.0,101.0,101.0,101.0,101.0,24.33,101.0,8.79,101.0,500.0,,101.82,,0.0,13367683.0,0.0,2017-02-09,586.0,8.79,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-05-22,Мос.обл.7в,RU000A0JP6R2,3.0,1440843.0,99.3,99.3,99.3,99.3,7.45,99.3,8.58,99.3,1451.0,99.02,99.03,99.02,18122343.0,13320843.0,18122343.0,2014-04-16,653.0,8.58,,,,,,,1000.0,SUR,,,,,
EQOB,2012-05-22,Якут-07 об,RU000A0JP6V4,1.0,695.52,99.36,99.36,99.36,99.36,4.94,99.36,8.48,99.36,1.0,100.07,100.01,100.07,2482582.06,716860.34,2482582.06,2014-04-17,553.0,8.48,,,,,,,700.0,SUR,,,,,
EQNB,2012-05-22,РусМоре-01,RU000A0JPAZ0,3.0,350122.5,99.75,99.75,99.75,99.75,22.36,99.75,16.86,99.75,351.0,99.73,99.72,99.73,1443059.1,1415019.9,1443059.1,2012-06-14,23.0,16.86,,,,,,,1000.0,SUR,,,,,
EQNO,2012-05-22,МособгазФ2,RU000A0JPB58,7.0,513139.2,99.6,99.6,99.6,99.6,15.21,99.6,14.03,99.6,1288.0,99.57,99.6,99.57,772285.2,515529.2,772285.2,2012-06-24,33.0,14.03,,,,,,,400.0,SUR,,,,,
EQOB,2012-05-22,СамарОбл 4,RU000A0JPB82,2.0,307736.0,99.9,100.01,100.01,100.01,11.86,99.91,6.98,99.9,308.0,99.98,99.98,99.98,3739376.0,3739376.0,3739376.0,2012-06-20,29.0,8.32,,,,,,,1000.0,SUR,,,,,
EQNB,2012-05-22,ВоронежОб4,RU000A0JPBE3,1.0,11721.06,100.18,100.18,100.18,100.18,32.84,100.18,7.03,100.18,13.0,,100.01,,0.0,3250376.91,0.0,2012-06-25,34.0,7.03,,,,,,,900.0,SUR,,,,,
EQNB,2012-05-22,Удмуртия-2,RU000A0JPBV7,1.0,95047.5,100.05,100.05,100.05,100.05,29.0,100.05,8.09,100.05,95.0,100.02,100.02,100.02,44176261.8,36114655.8,44176261.8,2012-07-15,54.0,8.09,,,,,,,1000.0,SUR,,,,,
EQDB,2012-05-22,Сибирь-01,RU000A0JPC65,10.0,625890.0,100.95,100.95,100.95,100.95,62.14,100.95,11.54,100.95,620.0,100.95,100.95,100.95,625890.0,625890.0,625890.0,2012-07-17,56.0,11.54,,,,,,,1000.0,SUR,,,,,
EQOB,2012-05-22,МДМ Банк 7,RU000A0JPC81,23.0,207463009.4,100.1,100.62,100.55,100.55,39.92,100.56,8.2,100.1,206312.0,100.56,100.56,100.56,207463009.4,207463009.4,207463009.4,2012-07-19,58.0,8.13,,,,,,,1000.0,SUR,,,,,
EQOB,2012-05-22,СОЛЛЕРС2,RU000A0JPCB7,5.0,596910.9,102.5,102.7,102.7,102.7,42.81,102.56,10.18,102.55,582.0,102.6,102.49,102.6,2042726.8,1119210.9,2042726.8,2013-07-17,390.0,10.32,,,,,,,1000.0,SUR,,,,,
EQNB,2012-05-22,РСХБ 4,RU000A0JPF47,12.0,510760.0,86.0,100.0,100.0,100.0,9.86,99.95,7.63,86.0,511.0,99.95,99.95,99.95,510760.0,510760.0,510760.0,2017-09-27,479.0,7.67,,,,,,,1000.0,SUR,,,,,RUR
EQNB,2012-05-22,ВТБ ЛизФ01,RU000A0JPGR4,1.0,768.9,99.95,99.95,99.95,99.95,1.02,99.95,8.4,99.95,2.0,,100.01,,0.0,61747678.58,0.0,2014-11-06,406.0,8.4,,,,,,,384.64,SUR,,,,,
EQNB,2012-05-22,ИркОбл31-6,RU000A0JPJA4,2.0,277.3,99.03,99.04,99.03,99.04,1.33,99.04,12.36,99.04,2.0,,100.7,,0.0,52361678.49,0.0,2012-11-22,132.0,12.33,,,,,,,140.0,SUR,,,,,
EQOB,2012-05-22,КостромОб5,RU000A0JPKB0,1.0,2004.0,100.2,100.2,100.2,100.2,6.02,100.2,8.92,100.2,5.0,100.23,100.17,100.23,6568905.0,5964105.0,6568905.0,2012-12-20,206.0,8.92,,,,,,,400.0,SUR,,,,,
EQOB,2012-05-22,ТрансКонт1,RU000A0JPNA6,1.0,2019000.0,100.95,100.95,100.95,100.95,21.86,100.95,8.33,100.95,2000.0,,101.32,,0.0,252296000.0,0.0,2013-02-26,272.0,8.33,,,,,,,1000.0,SUR,,,,,
EQOB,2012-05-22,Система-01,RU000A0JPNX8,3.0,20202018.0,100.9,101.0,101.0,101.0,20.03,101.0,8.56,100.9,20002.0,101.11,101.12,101.11,54735278.8,38547178.0,54735278.8,2013-03-07,281.0,8.56,,,,,,,1000.0,SUR,,,,,
EQNB,2012-05-22,СтрТрГаз03,RU000A0JPPC7,1.0,4925.0,98.5,98.5,98.5,98.5,9.32,98.5,10.55,98.5,5.0,95.0,95.0,95.0,55145402.5,55040235.2,55145402.5,2013-04-11,317.0,10.55,,,,,,,1000.0,SUR,,,,,
EQNB,2012-05-22,СКЭлис-2,RU000A0JPPR5,2.0,3030.0,101.0,101.0,101.0,101.0,23.4,101.0,11.01,101.0,3.0,,100.59,,0.0,562294.0,0.0,2012-09-20,121.0,11.01,,,,,,,1000.0,SUR,,,,,
