BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2014-11-03,АбрауДюрсо,ABRD,1.0,11150.0,111.5,111.5,111.5,111.5,111.5,111.5,100.0,113.0,113.0,113.0,1308600.0,992650.0,1308600.0,
TQBR,2014-11-03,АЭССЕЛЬао,AESL,1.0,11100.0,111.0,111.0,111.0,111.0,111.0,111.0,100.0,113.0,112.5,113.0,891300.0,653700.0,891300.0,
SMAL,2014-11-03,Система ао,AFKS,5.0,5289.8,15.44,15.11,15.44,,15.16,15.11,349.0,,,,0.0,0.0,0.0,
TQBR,2014-11-03,Система ао,AFKS,3172.0,71645289.0,15.85,15.06,15.9,15.28,15.45,15.28,4636700.0,15.45,15.45,15.45,71618344.0,71618344.0,71618344.0,
SMAL,2014-11-03,Аэрофлот,AFLT,5.0,2109.03,38.42,38.3,38.42,,38.35,38.3,55.0,,,,0.0,0.0,0.0,
TQBR,2014-11-03,Аэрофлот,AFLT,1415.0,48835997.0,38.29,38.01,38.49,38.32,38.28,38.32,1275800.0,38.28,38.28,38.28,48835997.0,48835997.0,48835997.0,
TQBR,2014-11-03,Акрон,AKRN,178.0,2959975.0,1325.0,1319.0,1354.0,1345.0,1345.0,1350.0,2200.0,1345.0,1345.0,1345.0,2959975.0,2959975.0,2959975.0,
TQBR,2014-11-03,АЛРОСА ао,ALRS,1838.0,115146874.0,38.5,37.83,38.85,38.75,38.52,38.75,2989000.0,38.52,38.52,38.52,115139174.0,115139174.0,115139174.0,
TQBR,2014-11-03,АшинскийМЗ,AMEZ,49.0,264738.0,5.54,5.19,5.54,5.24,5.24,5.24,50500.0,,5.28,,0.0,521795.0,0.0,
SMAL,2014-11-03,Аптеки36и6,APTK,1.0,13.7,13.7,13.7,13.7,,13.7,13.7,1.0,,,,0.0,0.0,0.0,
TQBR,2014-11-03,Аптеки36и6,APTK,78.0,823987.0,14.33,14.33,14.36,14.33,14.33,14.33,57500.0,14.33,14.33,14.33,823987.0,823987.0,823987.0,
TQBR,2014-11-03,Армада,ARMD,13.0,25065.0,65.5,63.5,65.5,65.0,64.5,65.0,390.0,,64.0,,0.0,517850.0,0.0,
SMAL,2014-11-03,Арсагера,ARSA,1.0,65.0,0.65,0.65,0.65,,0.65,0.65,100.0,,,,0.0,0.0,0.0,
TQBR,2014-11-03,Арсагера,ARSA,14.0,116600.0,0.7,0.66,0.7,0.681,0.698,0.68,167000.0,,0.694,,0.0,504281.0,0.0,
TQBR,2014-11-03,АстрЭнСб,ASSB,7.0,2094.0,0.266,0.266,0.362,0.27,0.299,0.27,7000.0,,,,0.0,0.0,0.0,
