BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-04-07,UBANK11/22,AMUNIBB2AER2,3.0,923.3,102.5,102.6,102.6,102.6,,102.5889,,102.5,9.0,,102.6784,102.6,0.0,516713.77,0.0,2022-11-15,,,,,5.25,1.31,,2021-04-07,100.0,USD,,,,,USD,3
TQCB,2021-04-07,МГор48-об,RU000A0JNYN1,16.0,41486.7,101.01,101.39,101.16,101.16,19.23,101.19,5.03,101.21,41.0,,101.39,101.16,0.0,1110235.0,0.0,2022-06-11,414.0,5.0,,,6.0,29.92,,2021-04-07,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-07,РЖД-19 обл,RU000A0JQ7Z2,5.0,160812.5,103.75,103.75,103.75,103.75,18.5,103.75,6.65,103.75,155.0,,103.72,103.75,0.0,525860.8,0.0,2024-07-08,1056.0,6.65,,,7.85,39.14,,2021-04-07,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-07,ДОМ.РФ14об,RU000A0JQAL8,1.0,105200.0,105.2,105.2,105.2,105.2,26.45,105.2,-34.42,105.2,100.0,,105.2,105.2,0.0,1319210.0,0.0,2023-05-15,38.0,-34.42,,,6.75,33.47,2021-05-15,2021-04-07,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-07,ДОМ.РФ15об,RU000A0JQAM6,1.0,1140000.0,114.0,114.0,114.0,114.0,4.25,114.0,-20.66,114.0,1000.0,,113.98,114.0,0.0,4687812.2,0.0,2028-09-15,161.0,-20.66,,,6.75,34.03,2021-09-15,2021-04-07,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-07,РЖД-23 обл,RU000A0JQRD9,34.0,75721.4,103.55,103.86,103.55,103.6,16.35,103.73,6.88,103.86,73.0,,103.84,103.6,0.0,623023.5,0.0,2025-01-16,1206.0,6.82,,,7.85,39.14,,2021-04-07,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-07,ДОМ.РФ16об,RU000A0JQXG0,1.0,416.4,104.1,104.1,104.1,104.1,0.52,104.1,-1.06,104.1,4.0,,102.22,104.1,0.0,685799.11,0.0,2021-09-15,159.0,-1.06,,,8.25,2.08,,2021-04-07,100.0,SUR,,,,,RUB,3
TQCB,2021-04-07,ГлДорога 3,RU000A0JR4U9,1.0,965.0,96.5,96.5,96.5,96.5,16.33,96.5,10.37,96.5,1.0,,90.84,96.5,0.0,6496324.2,0.0,2028-10-30,215.0,10.37,,,4.0,39.89,2021-11-08,2021-04-07,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-07,ЗСД 01,RU000A0JRJB8,2.0,2180.0,109.0,109.0,109.0,109.0,38.33,109.0,9.26,109.0,2.0,,,109.0,0.0,0.0,0.0,2031-05-13,2341.0,9.26,,,10.44,52.06,,2021-04-07,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-07,Мечел 17об,RU000A0JRJS2,99.0,62605.63,100.0,100.1,100.04,100.08,2.67,100.09,,100.0,1251.0,,100.05,100.08,0.0,562531.15,0.0,2021-05-27,,,,,8.75,3.27,,2021-04-07,50.0,SUR,,,,,RUB,3
TQCB,2021-04-07,Мечел 18об,RU000A0JRJT0,7.0,95548.68,100.01,100.09,100.09,100.09,2.67,100.05,,100.01,1910.0,100.05,100.09,100.09,1040842.5,581877.53,1040842.5,2021-05-27,,,,,8.75,3.27,,2021-04-07,50.0,SUR,,,,,RUB,3
TQCB,2021-04-07,ННК 04,RU000A0JRJV6,21.0,161046.97,98.6,99.17,98.6,98.72,20.7,98.74,19.07,99.17,233.0,,98.57,98.72,0.0,756938.63,0.0,2021-06-01,55.0,17.97,,,8.5,29.67,,2021-04-07,700.0,SUR,,,17.3592,,RUB,3
TQCB,2021-04-07,Мечел 19об,RU000A0JRJY0,2.0,100.04,100.0,100.08,100.08,100.08,2.61,100.04,,100.0,2.0,100.0,100.0,100.08,664261.29,517360.08,664261.29,2021-06-01,,,,,8.75,3.27,,2021-04-07,50.0,SUR,,,7.5599,,RUB,3
TQCB,2021-04-07,ННК 06,RU000A0JRK22,25.0,271505.08,98.8,99.12,99.09,99.08,20.21,98.95,14.9,99.0,392.0,,98.91,99.08,0.0,501255.86,0.0,2021-06-04,58.0,15.92,,,8.5,29.67,,2021-04-07,700.0,SUR,,,13.8023,,RUB,3
TQCB,2021-04-07,СПбТел 02,RU000A0JRKD2,2.0,54983.5,99.97,99.97,99.97,99.97,17.63,99.97,5.7,99.97,55.0,100.0,100.0,99.97,534361808.0,444993957.4,534361808.0,2021-06-11,65.0,5.7,,,5.5,27.42,,2021-04-07,1000.0,SUR,,,5.4858,,RUB,3
TQCB,2021-04-07,ФСК ЕЭС-13,RU000A0JRL96,4.0,16487611.0,100.7,100.7,100.7,100.7,24.68,100.7,5.03,100.7,16373.0,100.7,100.7,100.7,16577234.0,16577234.0,16577234.0,2021-06-22,76.0,5.03,,,8.5,42.38,,2021-04-07,1000.0,SUR,,,4.8682,,RUB,3
TQCB,2021-04-07,РСХБ 13,RU000A0JRMC0,2.0,30237.0,100.79,100.79,100.79,100.79,21.44,100.79,4.7,100.79,30.0,,100.72,100.79,0.0,3071102.7,0.0,2021-07-02,86.0,4.7,,,8.15,40.64,,2021-04-07,1000.0,SUR,,,4.5675,,RUB,3
