BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2018-08-23,МГор48-об,RU000A0JNYN1,1.0,942.0,94.2,94.2,94.2,94.2,12.0,94.2,7.94,94.2,1.0,,94.11,94.2,0.0,502537.5,0.0,2022-06-11,1242.0,7.94,,,,30.08,,2018-08-23,1000.0,SUR,,,,,RUB
EQOB,2018-08-23,Газпрнефт4,RU000A0JQ557,2.0,1903.2,95.11,95.21,95.11,95.16,0.37,95.16,8.43,95.21,2.0,,95.14,95.16,0.0,513741.1,0.0,2019-04-09,229.0,8.34,,,,0.5,,2018-08-23,1000.0,SUR,,,,,RUB
EQOB,2018-08-23,РЖД-18 обл,RU000A0JQ7X7,4.0,153978.5,99.0,100.85,100.85,100.85,8.8,99.99,7.57,100.0,154.0,,101.29,100.85,0.0,4649215.0,0.0,2019-07-15,319.0,8.62,,,,42.13,,2018-08-23,1000.0,SUR,,,,,RUB
EQOB,2018-08-23,ДОМ.РФ15об,RU000A0JQAM6,1.0,1140.0,114.0,114.0,114.0,114.0,44.11,114.0,-85.06,114.0,1.0,,114.04,114.0,0.0,6523270.0,0.0,2028-09-15,23.0,-85.06,,,,50.41,2018-09-15,2018-08-23,1000.0,SUR,,,,,RUB
EQOB,2018-08-23,РСХБ 9,RU000A0JQK72,5.0,12959.6,99.63,99.78,99.66,99.66,18.79,99.69,7.41,99.63,13.0,,99.58,99.66,0.0,574581.2,0.0,2019-11-14,430.0,7.39,,,,34.9,,2018-08-23,1000.0,SUR,,,,,RUB
EQOB,2018-08-23,РЖД-23 обл,RU000A0JQRD9,3.0,445574.0,99.9,100.0,100.0,100.0,5.56,99.9,7.37,99.9,446.0,99.93,99.89,100.0,2431384.4,1272660.5,2431384.4,2025-01-16,330.0,7.49,,,,36.15,2019-07-25,2018-08-23,1000.0,SUR,,7.224,,2019-08-01,RUB
EQOB,2018-08-23,РСХБ 10,RU000A0JQS09,1.0,9937.0,99.37,99.37,99.37,99.37,5.0,99.37,8.96,99.37,10.0,,100.75,99.37,0.0,1392411.3,0.0,2020-01-29,503.0,8.96,,,,41.39,,2018-08-23,1000.0,SUR,,,,,RUB
EQOB,2018-08-23,ВЭБ.РФ 06,RU000A0JR3H8,6.0,715196.1,99.25,99.5,99.5,99.47,29.39,99.46,8.82,99.25,719.0,99.36,99.37,99.47,1259877.1,1176505.6,1259877.1,2020-10-13,712.0,8.84,,,,41.79,,2018-08-23,1000.0,SUR,,,,,RUB
EQOB,2018-08-23,ЕвроХим 03,RU000A0JR4Z8,1.0,1001.7,100.17,100.17,100.17,100.17,22.38,100.17,7.54,100.17,1.0,,99.97,100.17,0.0,1701498.0,0.0,2018-11-14,83.0,7.54,,,,41.14,,2018-08-23,1000.0,SUR,,,7.3259,,RUB
EQOB,2018-08-23,ДОМ.РФ20об,RU000A0JR6S8,1.0,42000.0,105.0,105.0,105.0,105.0,16.26,105.0,8.0,105.0,40.0,,,105.0,0.0,0.0,0.0,2027-12-15,2166.0,8.0,,,,21.68,,2018-08-23,1000.0,SUR,,,,,RUB
