BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2009-06-16,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1070.5048,1070.5048,1070.5048,1070.5048,0.0,,,2,386579291631.33,RUB,0.001
RTSI,EPSI,2009-06-16,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,487.7179,487.7179,487.7179,487.7179,0.0,,,2,131958123288.615,RUB,999999.999999
SNDX,IMOEX,2009-06-16,Индекс МосБиржи,Индекс МосБиржи,1099.42,1078.09,1108.87,1068.69,61209628428.19,,,2,,RUB,
RTSI,MCFTR,2009-06-16,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1180.13,1180.13,1180.13,1180.13,0.0,,,2,0.0,,
RTSI,MCFTRN,2009-06-16,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1167.69,1167.69,1167.69,1167.69,0.0,,,2,0.0,,
RTSI,MCFTRR,2009-06-16,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1172.66,1172.66,1172.66,1172.66,0.0,,,2,0.0,,
RTSI,MEBCTR,2009-06-16,MOEX Blue Chip Total Return,Индекс МосБиржи голубых фишек полной доходности «брутто»,7458.93,7458.93,7458.93,7458.93,0.0,,,2,0.0,RUB,
RTSI,MEBCTRN,2009-06-16,MOEX Blue Chip Net-TR-NR,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам иностр. орг.),7458.93,7458.93,7458.93,7458.93,0.0,,,2,0.0,RUB,
RTSI,MEBCTRR,2009-06-16,MOEX Blue Chip Net-TR-Res,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам росс. орг.),7458.93,7458.93,7458.93,7458.93,0.0,,,2,0.0,RUB,
SNDX,MICEX10INDEX,2009-06-16,Индекс МосБиржи 10,Индекс МосБиржи 10,2353.24,2276.8,2374.98,2249.85,57293590749.04,,,2,,RUB,
SNDX,MICEXBORR1W,2009-06-16,MCX BO 1W,ММВБ РЕПО обл 7 дней,9.35,,,,194940741.62,,,2,,RUB,
