BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2018-07-26,ДОМ.РФ10об,RU000A0JPJE6,1.0,251.03,100.41,100.41,100.41,100.41,3.97,100.41,6.84,100.41,1.0,,100.46,100.41,0.0,2368925.76,0.0,2018-11-15,110.0,6.84,,,,5.07,,2018-07-26,250.0,SUR,,,,,RUB
EQOB,2018-07-26,Газпрнефт4,RU000A0JQ557,1.0,9498.0,94.98,94.98,94.98,94.98,0.29,94.98,7.7,94.98,10.0,,94.81,94.98,0.0,501545.9,0.0,2019-04-09,257.0,7.7,,,,0.5,,2018-07-26,1000.0,SUR,,,,,RUB
EQOB,2018-07-26,РЖД-12обл,RU000A0JQ5Q5,4.0,16150.0,95.0,95.0,95.0,95.0,0.19,95.0,6.68,95.0,17.0,,93.09,95.0,0.0,503607.9,0.0,2019-05-16,294.0,6.68,,,,0.5,,2018-07-26,1000.0,SUR,,,,,RUB
EQOB,2018-07-26,РЖД-18 обл,RU000A0JQ7X7,1.0,1016.5,101.65,101.65,101.65,101.65,2.32,101.65,6.77,101.65,1.0,,100.93,101.65,0.0,116276278.9,0.0,2019-07-15,347.0,6.77,,,,42.13,,2018-07-26,1000.0,SUR,,,,,RUB
EQOB,2018-07-26,Мечел  4об,RU000A0JQ8V9,1.0,7380.0,102.5,102.5,102.5,102.5,1.19,102.5,,102.5,12.0,,,102.5,0.0,0.0,0.0,2021-07-15,483.0,0.0,,,,15.52,,2018-07-26,600.0,SUR,,,,,RUB
EQOB,2018-07-26,ДОМ.РФ15об,RU000A0JQAM6,2.0,1098897.6,113.76,114.35,113.76,113.76,36.44,114.3,-54.9,114.35,961.0,,114.1,113.76,0.0,134902394.1,0.0,2028-09-15,51.0,-56.36,,,,50.41,2018-09-15,2018-07-26,1000.0,SUR,,,,,RUB
EQOB,2018-07-26,МГор66-об,RU000A0JQHM1,1.0,5052.5,101.05,101.05,101.05,101.05,17.54,101.05,6.9,101.05,5.0,101.0,101.0,101.05,146974214.6,4702586.2,146974214.6,2018-11-23,118.0,6.9,,,,25.21,,2018-07-26,1000.0,SUR,,,,,RUB
EQOB,2018-07-26,РСХБ 8,RU000A0JQK64,3.0,20937.0,99.7,99.7,99.7,99.7,13.42,99.7,7.36,99.7,21.0,99.48,99.5,99.7,5253719.3,5040692.6,5253719.3,2019-11-14,458.0,7.36,,,,34.9,,2018-07-26,1000.0,SUR,,,,,RUB
EQOB,2018-07-26,РЖД-23 обл,RU000A0JQRD9,29.0,13215858.0,100.0,100.4,100.0,100.0,0.0,100.11,7.38,100.4,13201.0,100.11,100.11,100.0,13215858.0,13215858.0,13215858.0,2025-01-16,358.0,7.26,,,,36.15,2019-07-25,2018-07-26,1000.0,SUR,,388.7892,,2018-08-02,RUB
EQOB,2018-07-26,РСХБ 10,RU000A0JQS09,6.0,36428.4,101.19,101.19,101.19,101.19,40.02,101.19,7.59,101.19,36.0,101.01,101.01,101.19,1062596.9,1057561.4,1062596.9,2020-01-29,510.0,7.59,,,,41.39,,2018-07-26,1000.0,SUR,,,,,RUB
EQOB,2018-07-26,Мечел 14об,RU000A0JR0J0,13.0,532129.15,100.2,100.31,100.29,100.29,35.0,100.29,11.89,100.2,758.0,100.29,100.29,100.29,532129.15,532129.15,532129.15,2020-02-25,168.0,11.89,,,,42.76,2019-02-26,2018-07-26,700.0,SUR,,,,,RUB
EQOB,2018-07-26,Мечел 13об,RU000A0JR0K8,12.0,129907.47,100.1,100.33,100.2,100.26,35.0,100.31,12.1,100.11,185.0,,100.1,100.26,0.0,503817.44,0.0,2020-02-25,168.0,11.85,,,,42.76,2019-02-26,2018-07-26,700.0,SUR,,,,,RUB
EQOB,2018-07-26,ВЭБ.РФ 06,RU000A0JR3H8,2.0,103426.4,101.32,101.4,101.32,101.32,22.96,101.4,7.86,101.4,102.0,101.42,101.4,101.32,102272939.9,84509394.9,102272939.9,2020-10-13,740.0,7.82,,,,41.79,,2018-07-26,1000.0,SUR,,,,,RUB
