BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2018-06-26,CHF_TODTOM,CHFRUBTODTOM,0.0266,0.0266,0.0266,0.0266,4.0,929344.85,
CETS,2018-06-26,CHFRUB_TOD,CHFRUB_TOD,63.5875,63.5875,63.5975,63.5975,3.0,6549862.5,63.5909
CETS,2018-06-26,CHFRUB_TOM,CHFRUB_TOM,63.6725,63.6725,63.75,63.7325,3.0,10259382.5,63.7229
CETS,2018-06-26,CNYRUB_TOD,CNY000000TOD,9.5709,9.5667,9.5808,9.5799,56.0,137400201.3,9.5763
CETS,2018-06-26,CNY_TODTOM,CNYRUBTODTOM,0.000803,0.000803,0.0014,0.0014,39.0,2817909829.7,0.001256
CNGD,2018-06-26,CNY_TODTOM,CNYRUBTODTOM,-0.002433,-0.002433,0.0044,0.003551,27.0,16526169.68,
CETS,2018-06-26,CNYRUB_TOM,CNYRUB_TOM,9.58,9.558,9.6005,9.5831,123.0,435492636.9,9.5734
CETS,2018-06-26,EUR_TODTOM,EUR000TODTOM,0.0135,0.0134,0.015,0.0149,435.0,160314639160.0,0.014
CNGD,2018-06-26,EUR_TODTOM,EUR000TODTOM,0.0,-0.0322,0.0399,0.0272,944.0,22968758272.75,
CETS,2018-06-26,EURUSD_TOD,EURUSD000TOD,1.1713,1.165,1.1713,1.1668,54.0,565626902.36,1.1683
CNGD,2018-06-26,EURUSD_TOD,EURUSD000TOD,1.1781,1.1664,1.1781,1.1664,2.0,30546.34,
CETS,2018-06-26,EURUSD_TOM,EURUSD000TOM,1.1713,1.16383,1.1713,1.16485,275.0,3000855020.53,1.16686
CNGD,2018-06-26,EURUSD_TOM,EURUSD000TOM,1.17123,1.1664,1.1781,1.1664,7.0,442147692.34,
CETS,2018-06-26,EURUSDTDTM,EURUSDTODTOM,8e-05,7.3e-05,8.3e-05,7.7e-05,94.0,30861189696.68,7.8e-05
CNGD,2018-06-26,EURUSDTDTM,EURUSDTODTOM,6.8e-05,-0.00016,0.00016,8.2e-05,19.0,2415318153.51,
CETS,2018-06-26,EURRUB_TOD,EUR_RUB__TOD,73.4425,73.245,73.5375,73.5,3082.0,14833759745.0,73.3847
CNGD,2018-06-26,EURRUB_TOD,EUR_RUB__TOD,73.38,73.295,73.7925,73.4525,11.0,89338601.91,
CETS,2018-06-26,EURRUB_TOM,EUR_RUB__TOM,73.45,73.255,73.8375,73.4225,7455.0,34633910710.0,73.5101
CNGD,2018-06-26,EURRUB_TOM,EUR_RUB__TOM,73.4725,73.2725,73.84,73.4175,190.0,670107617.94,
CETS,2018-06-26,GBP_TODTOM,GBPRUBTODTOM,0.0101,0.0101,0.0165,0.0165,10.0,892265810.0,0.0141
CNGD,2018-06-26,GBP_TODTOM,GBPRUBTODTOM,0.0348,-0.0183,0.0452,0.0308,35.0,15394407.96,
CETS,2018-06-26,GBPRUB_TOD,GBPRUB_TOD,83.4,83.22,83.4275,83.39,23.0,220979255.0,83.3255
CETS,2018-06-26,GBPRUB_TOM,GBPRUB_TOM,83.2825,83.15,83.6625,83.34,57.0,71236292.5,83.4149
CETS,2018-06-26,GLD_TODTOM,GLDRUBTODTOM,0.4745,0.4745,0.4745,0.4745,2.0,770168310.0,0.4745
CETS,2018-06-26,GLDRUB_TOM,GLDRUB_TOM,2541.0,2541.0,2551.0,2551.0,2.0,864340.0,2542.18
CNGD,2018-06-26,HKD_TODTOM,HKDRUBTODTOM,0.003352,0.003352,0.003352,0.003352,1.0,8025.55,
CETS,2018-06-26,SLVRUB_TOM,SLVRUB_TOM,32.78,32.77,32.98,32.98,3.0,288464.0,32.78
CETS,2018-06-26,TRYRUB_TOD,TRYRUB_TOD,13.38,13.38,13.38,13.38,1.0,5352000.0,13.38
CETS,2018-06-26,USDRUB_TOD,USD000000TOD,62.775,62.715,63.35,63.26,12896.0,89628016935.0,62.9086
CNGD,2018-06-26,USDRUB_TOD,USD000000TOD,62.8,62.3304,63.5896,63.05,278.0,403158701.33,
CETS,2018-06-26,USD_TODTOM,USD000TODTOM,0.0075,0.0072,0.0102,0.0102,1225.0,649036844740.0,0.0079
CNGD,2018-06-26,USD_TODTOM,USD000TODTOM,0.025,-0.0276,0.0341,0.0233,9822.0,171428884816.66,
CETS,2018-06-26,USDRUB_TOM,USD000UTSTOM,62.8,62.7225,63.365,63.0275,26693.0,230886498102.5,63.0198
CNGD,2018-06-26,USDRUB_TOM,USD000UTSTOM,62.82,62.3304,63.5896,63.03,1132.0,17483936631.88,
FIXS,2018-06-26,USDRUBFIX0,USDRUB_FIX0,62.8585,62.8585,62.8585,62.8585,1.0,188575500.0,62.8585
CETS,2018-06-26,USDRUB_SPT,USDRUB_SPT,62.885,62.8,63.0525,63.02,11.0,56214430.0,62.9501
CETS,2018-06-26,USD_TOMSPT,USDRUB_TOM1D,0.0076,0.0076,0.0076,0.0076,1.0,25172440.0,0.0076
CETS,2018-06-26,USD_TOM1W,USDRUB_TOM1W,0.058,0.058,0.059,0.059,3.0,1574553500.0,0.0586
CNGD,2018-06-26,USD_TOM6M,USDRUB_TOM6M,1.195,1.195,1.195,1.195,1.0,644850000.0,
CNGD,2018-06-26,USD_TOM9M,USDRUB_TOM9M,1.745,1.744,1.75,1.744,4.0,2910162500.0,
