BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2013-05-23,BKTRUB_TOM,BKTRUB000TOM,35.493,35.49,35.57,35.57,10.0,539763790.0,35.511
CETS,2013-05-23,CNYRUB_TOD,CNY000000TOD,5.1263,5.116,5.1345,5.13,16.0,21524684.8,5.1261
CETS,2013-05-23,CNY_TODTOM,CNYRUBTODTOM,0.000759,0.000759,0.000759,0.000759,1.0,50927590.0,0.000759
CETS,2013-05-23,CNY_TOMSPT,CNYRUB_TOM1D,0.00183,0.00183,0.00183,0.00183,1.0,22922235.0,0.00183
CETS,2013-05-23,EUR_TODTOM,EUR000TODTOM,0.0071,0.007,0.0072,0.0071,292.0,84540501010.0,0.0071
CNGD,2013-05-23,EUR_TODTOM,EUR000TODTOM,0.0072,-0.0154,0.0177,0.0177,17.0,22311949.8,
CETS,2013-05-23,EURUSD_TOD,EURUSD000TOD,1.284,1.28225,1.2899,1.2893,48.0,1277807514.76,1.2869
CETS,2013-05-23,EURUSD_TOM,EURUSD000TOM,1.28395,1.2757,1.295,1.295,382.0,6188185632.57,1.28815
CNGD,2013-05-23,EURUSD_TOM,EURUSD000TOM,1.288,1.288,1.288,1.288,1.0,20110832.0,
CETS,2013-05-23,EURUSDTDTM,EURUSDTODTOM,0.0,0.0,3e-06,3e-06,15.0,1966475235.51,0.0
CETS,2013-05-23,EURRUB_TOD,EUR_RUB__TOD,40.4,40.3,40.561,40.46,1190.0,9093515411.5,40.45
CNGD,2013-05-23,EURRUB_TOD,EUR_RUB__TOD,40.3,40.2975,40.466,40.466,3.0,44345350.0,
CETS,2013-05-23,EURRUB_TOM,EUR_RUB__TOM,40.411,40.3185,40.64,40.582,1357.0,11528178723.5,40.4978
CNGD,2013-05-23,EURRUB_TOM,EUR_RUB__TOM,40.315,40.315,40.56,40.4,5.0,303503000.0,
CETS,2013-05-23,USDRUB_TOD,USD000000TOD,31.44,31.383,31.527,31.427,7663.0,70291045571.0,31.4442
CNGD,2013-05-23,USDRUB_TOD,USD000000TOD,31.16,31.1575,31.51,31.46,39.0,5101693745.0,
CETS,2013-05-23,USD_TODTOM,USD000TODTOM,0.0054,0.0052,0.0056,0.0056,616.0,271461705560.0,0.0054
CNGD,2013-05-23,USD_TODTOM,USD000TODTOM,0.0055,-0.012,0.0137,0.0056,71.0,3580562961.06,
CETS,2013-05-23,USDRUB_TOM,USD000UTSTOM,31.4995,31.317,31.535,31.407,24397.0,204091174953.0,31.4437
CNGD,2013-05-23,USDRUB_TOM,USD000UTSTOM,31.38,31.335,31.53,31.4765,31.0,8550188170.0,
CNGD,2013-05-23,USDRUB_LTV,USDRUB_FWD,31.6072,31.6068,31.6077,31.6077,3.0,900805900.0,
CETS,2013-05-23,USD_TOMSPT,USDRUB_TOM1D,0.022,0.022,0.0225,0.0223,9.0,199850740.0,0.0221
CETS,2013-05-23,USD_TOM1M,USDRUB_TOM1M,0.1725,0.1701,0.174,0.174,6.0,2830229330.0,0.1727
CETS,2013-05-23,USD_TOM1W,USDRUB_TOM1W,0.0384,0.0384,0.039,0.039,2.0,1562165000.0,0.0387
CETS,2013-05-23,USD_TOM1Y,USDRUB_TOM1Y,1.86,1.86,1.885,1.862,4.0,1356168600.0,1.8727
CNGD,2013-05-23,USD_TOM2W,USDRUB_TOM2W,0.077,0.0756,0.077,0.077,3.0,891512300.0,
CETS,2013-05-23,USD_TOM3M,USDRUB_TOM3M,0.5099,0.5099,0.5099,0.5099,1.0,634290000.0,0.5099
