BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-03-31,UBANK11/22,AMUNIBB2AER2,1.0,515.0,103.0,103.0,103.0,103.0,,103.0,,103.0,5.0,,103.0359,103.0,0.0,503755.32,0.0,2022-11-15,,,,,5.25,1.31,,2021-03-31,100.0,USD,,,,,USD,3
TQCB,2021-03-31,МГор48-об,RU000A0JNYN1,42.0,82500.3,100.19,101.31,100.71,100.74,18.08,100.61,5.44,100.19,82.0,,100.62,100.74,0.0,514178.0,0.0,2022-06-11,421.0,5.53,,,6.0,29.92,,2021-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-31,РЖД-19 обл,RU000A0JQ7Z2,20.0,574776.2,103.75,103.81,103.75,103.75,16.99,103.75,6.66,103.81,554.0,103.75,103.75,103.75,574776.2,574776.2,574776.2,2024-07-08,1063.0,6.66,,,7.85,39.14,,2021-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-31,Мечел  4об,RU000A0JQ8V9,1.0,150.0,150.0,150.0,150.0,150.0,1.64,150.0,5.29,150.0,1.0,,,150.0,0.0,0.0,0.0,2021-07-15,15.0,5.29,,,7.88,1.96,2021-04-15,2021-03-31,100.0,SUR,,,,,RUB,3
TQCB,2021-03-31,РЖД-23 обл,RU000A0JQRD9,48.0,217057.4,103.77,103.86,103.85,103.85,14.84,103.86,6.79,103.86,209.0,,103.86,103.85,0.0,610683.1,0.0,2025-01-16,1213.0,6.79,,,7.85,39.14,,2021-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-31,ДОМ.РФ16об,RU000A0JQXG0,5.0,2870.55,102.35,104.0,102.35,102.35,0.36,102.52,3.1,104.0,28.0,,102.22,102.35,0.0,683236.26,0.0,2021-09-15,166.0,2.73,,,8.25,2.08,,2021-03-31,100.0,SUR,,,,,RUB,3
TQCB,2021-03-31,ГлДорога 3,RU000A0JR4U9,1.0,960.0,96.0,96.0,96.0,96.0,15.56,96.0,11.1,96.0,1.0,,90.83,96.0,0.0,6475167.5,0.0,2028-10-30,222.0,11.1,,,4.0,39.89,2021-11-08,2021-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-31,РусГидро01,RU000A0JRFN1,10.0,24472.6,101.96,101.97,101.96,101.96,44.25,101.97,-40.91,101.97,24.0,,101.76,101.96,0.0,526119.9,0.0,2021-04-12,12.0,-41.1,,,9.5,47.37,,2021-03-31,1000.0,SUR,,,-47.8498,,RUB,3
TQCB,2021-03-31,Акрон 04,RU000A0JRHF3,1.0,5005.0,100.1,100.1,100.1,100.1,23.86,100.1,5.72,100.1,5.0,100.13,100.13,100.1,62723273.5,62633666.7,62723273.5,2021-05-18,48.0,5.72,,,6.5,32.41,,2021-03-31,1000.0,SUR,,,5.4674,,RUB,3
TQCB,2021-03-31,Мечел 17об,RU000A0JRJS2,190.0,239647.05,99.61,100.1,100.1,100.1,2.59,100.06,,99.61,4790.0,,99.98,100.1,0.0,500176.58,0.0,2021-05-27,,,,,8.75,3.27,,2021-03-31,50.0,SUR,,,,,RUB,3
