BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-08-11,АбрауДюрсо,ABRD,3123.0,23723030.0,269.0,211.5,270.0,224.5,234.5,224.5,101170.0,234.5,234.5,224.5,23723030.0,23723030.0,23723030.0,0.0,3
TQPI,2020-08-11,АСКО ао,ACKO,91.0,477114.0,5.14,5.08,5.26,5.18,5.12,5.18,93300.0,,5.12,5.18,0.0,502542.0,0.0,0.0,3
SMAL,2020-08-11,Система ао,AFKS,32.0,14797.54,20.186,20.186,23.087,,21.532,22.999,684.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-11,Система ао,AFKS,137592.0,8180751729.3,20.002,20.002,22.761,21.427,21.532,21.8,379555200.0,21.538,21.538,21.427,7652526752.0,7652526752.0,7652526752.0,0.0,3
SMAL,2020-08-11,Аэрофлот,AFLT,35.0,3831.8,82.94,82.94,83.58,,83.3,83.58,46.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-11,Аэрофлот,AFLT,20813.0,1128402216.2,83.2,82.7,83.8,83.7,83.3,83.22,13546560.0,83.3,83.3,83.7,1055473233.8,1055473233.8,1055473233.8,0.0,3
TQBR,2020-08-11,AGRO-гдр,AGRO,2189.0,31611645.2,717.4,710.8,720.8,717.6,716.4,717.6,44124.0,716.4,716.4,717.6,31611645.2,31611645.2,31611645.2,0.0,3
TQTE,2020-08-11,AKEU ETF,AKEU,188.0,132604.61,10.0,9.98,10.15,10.1,10.13,10.1,13094.0,879.3,879.3,10.1,11513501.35,11513501.35,11513501.35,57111.87,3
TQTF,2020-08-11,ETF AKMB,AKMB,215.0,12451912.34,1.0249,1.0225,1.0257,1.0248,1.0252,1.0235,12145906.0,1.0252,1.0252,1.0248,12451912.34,12451912.34,12451912.34,2304442.3,3
TQTD,2020-08-11,AKNX ETF,AKNX,654.0,481330.98,16.18,15.92,16.31,16.08,16.06,16.13,29970.0,1184.86,1184.86,16.08,35510193.28,35510193.28,35510193.28,301050.8,3
TQBR,2020-08-11,Акрон,AKRN,514.0,12803068.0,5842.0,5822.0,5880.0,5856.0,5850.0,5856.0,2189.0,5848.0,5848.0,5856.0,12803068.0,12803068.0,12803068.0,0.0,3
TQTD,2020-08-11,AKSP ETF,AKSP,342.0,312393.38,11.58,11.57,11.69,11.64,11.63,11.65,26858.0,858.1,858.1,11.64,23046821.84,23046821.84,23046821.84,260232.19,3
